match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,captain,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded,stat_lastManTackle,stat_totalOffside
12117144,home,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,F,14,14,False,18.0,15.0,,,0.0,4.0,4.0,11.0,14.0,1.0,2.0,,77.0,27.0,6.7,6.0,0.0222005,0,6.0,,8.0,3.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12117144,home,Grêmio,Pedro Geromel,pedro-geromel,P. Geromel,D,3,190,681,M,13338,EUR,496108800,D,3,3,True,42.0,35.0,11.0,5.0,0.0,24.0,26.0,11.0,16.0,1.0,1.0,,58.0,50.0,7.0,7.0,0.00658769,0,1.0,1.0,1.0,5.0,,1.0,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Gustavo Nunes,gustavo-nunes,Gustavo Nunes,M,18,173,2173,M,1514747,EUR,1132444800,M,39,39,True,8.0,6.0,1.0,,0.0,,,6.0,9.0,,4.0,,21.0,19.0,6.7,8.0,0.062734,0,,,3.0,4.0,2.0,2.0,2.0,,3.0,2.0,,,,,,,1.0,,,,Gustavo Nunes,,1.0,,,,,,,,,,,,,,,
12117144,home,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,21.0,10.0,6.5,2.0,0.00252078,0,1.0,,3.0,3.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,9,9,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,1.0,,21.0,16.0,7.1,5.0,0.00390617,1,3.0,2.0,4.0,4.0,,1.0,,1.0,2.0,2.0,0.0282,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
12117144,home,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,True,17.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,11.0,,3.0,,13.0,21.0,6.9,3.0,0.00761984,0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Mayk Silva,mayk-silva,Mayk,D,77,172,327,M,944459,EUR,936057600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Miguel Monsalve,,,,,,,,,,,,,,,,,
12117144,home,Grêmio,Everton Galdino,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,18.0,9.0,12.0,3.0,0.0,8.0,9.0,1.0,9.0,1.0,8.0,1.0,90.0,29.0,6.9,9.0,0.00011329,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,4.0,-0.1316,,,
12117144,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,25.0,18.0,8.0,3.0,0.0,12.0,14.0,6.0,11.0,8.0,5.0,,90.0,39.0,6.6,8.0,0.00175175,0,,3.0,4.0,4.0,,,,,,1.0,,,,,1.0,,2.0,,,3.0,,,,,,,2.0,,,,,,,,,,,
12117144,away,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,24.0,19.0,3.0,,0.0,17.0,17.0,2.0,7.0,8.0,3.0,,90.0,40.0,6.4,7.0,0.00068431,0,2.0,2.0,4.0,3.0,,1.0,,,,,,,,1.0,1.0,,,,True,,,,,,,,1.0,,,,,,,,,,,
12117144,away,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,False,36.0,25.0,5.0,,0.0,13.0,13.0,12.0,24.0,9.0,,,90.0,54.0,6.5,12.0,0.00609441,0,2.0,5.0,6.0,9.0,,,,,,,,,,1.0,4.0,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,
12117144,away,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,M,27,27,False,35.0,25.0,8.0,4.0,0.0,10.0,13.0,17.0,26.0,3.0,6.0,,86.0,55.0,7.0,15.0,0.133452,0,,,3.0,3.0,,1.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,4.0,,,2.0,3.0,,,,,,,,,,,
12117144,away,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,False,11.0,10.0,1.0,,0.0,5.0,6.0,5.0,5.0,,1.0,,45.0,19.0,6.7,2.0,0.00480444,0,,,3.0,4.0,,1.0,,,,,,,,,4.0,3.0,1.0,,,1.0,Leo Naldi,,,,,,1.0,,,,,,,,,,,
12117144,away,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,33.0,23.0,6.0,4.0,0.0,11.0,12.0,12.0,21.0,3.0,3.0,,90.0,48.0,6.2,14.0,0.00485665,1,3.0,1.0,12.0,3.0,2.0,,,,1.0,,0.0161,,,,2.0,2.0,5.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,
12117144,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,M,16,16,False,31.0,18.0,2.0,1.0,0.0,5.0,8.0,14.0,26.0,6.0,7.0,,90.0,67.0,7.0,21.0,0.0405873,0,4.0,6.0,10.0,14.0,2.0,3.0,1.0,,,2.0,,,,,5.0,2.0,2.0,,,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,1.0,2.0
12117144,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,F,30,30,False,18.0,14.0,2.0,1.0,0.0,3.0,3.0,11.0,18.0,,4.0,,76.0,35.0,7.0,13.0,0.025546,0,1.0,1.0,5.0,8.0,3.0,1.0,1.0,,3.0,5.0,,,,1.0,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,
12117144,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,1.0,,45.0,14.0,6.5,5.0,0.00775503,0,,,3.0,1.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,15.0,11.0,,,0.0,6.0,7.0,5.0,10.0,,7.0,,76.0,32.0,6.4,14.0,0.0300144,2,6.0,1.0,11.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0602,,,,1.0,1.0,1.0,,,,Janderson,,2.0,1.0,,,,,,,,,,,,,,
12117144,away,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,True,30.0,24.0,3.0,1.0,0.0,12.0,13.0,12.0,18.0,,1.0,,45.0,37.0,6.7,8.0,0.00975354,1,3.0,4.0,5.0,7.0,,,,1.0,1.0,,0.0183,,,,3.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
12117144,away,Vitória,Lawan,lawan-kennyd-gabriel,Lawan,F,63,180,84,M,1587979,EUR,1116979200,F,33,33,True,12.0,5.0,,,0.0,2.0,4.0,3.0,8.0,,,,45.0,16.0,6.3,9.0,0.00140306,1,2.0,3.0,6.0,3.0,,1.0,,1.0,1.0,,0.0657,,,,,,2.0,,,,Lawan Kennyd,Gabriel Santos,,,,,1.0,,,,,,,,,,,
12117144,away,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,1.0,,14.0,10.0,6.3,3.0,0.00262486,0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Luis Miguel,luis-miguel,L. Miguel,F,64,170,91,M,1892689,EUR,1107475200,F,19,19,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,2.0,,14.0,7.0,6.5,3.0,0.00119727,0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,Luis Miguel,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,7,7,True,,,,,0.0,,,,,,,,11.0,4.0,6.5,1.0,,0,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Roque Júnior,roque-junior,R. Júnior,D,,187,19,M,1491111,EUR,1011052800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Roque Júnior,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117144,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
