match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_dispossessed,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper
10408602,home,Almería,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,9,9,False,12.0,6.0,,,,2.0,6.0,10.0,3.0,,,,,,90.0,29.0,6.9,14.0,1.2653,0.9711,0.0388425,4,,,,5.0,1.0,12.0,,4.0,2.0,,,,,,,,1.0,3.0,2.0,,6.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,
10408602,home,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,True,14.0,11.0,2.0,1.0,7.0,7.0,4.0,7.0,,3.0,,,,,45.0,16.0,6.6,3.0,0.0,0.0,0.00240545,0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,True,,,,,,,,,1.0,,,,,,16.0,1.0,6.6,,0.0,0.0,0.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,3.0,2.0,1.0,1.0,,,2.0,6.0,,,,,,,16.0,11.0,6.3,5.0,0.0,0.0,0.00277057,0,,,,,,2.0,,1.0,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,
10408602,home,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,,,,10.0,10.0,6.7,2.0,0.0,0.0,0.00116404,0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
10408602,home,Almería,Curro Sánchez,curro,Curro,M,16,184,220,M,826655,EUR,820627200,M,10,10,True,7.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,,,,,8.0,9.0,6.6,3.0,0.0,0.0,0.0018732,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Carlos Rojas,rojas-carlos,C. Rojas,M,18,176,34,M,1004408,EUR,1019088000,F,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,home,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Marko,Milovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,False,29.0,21.0,10.0,2.0,20.0,22.0,1.0,7.0,1.0,9.0,1.0,1.0,1.0,3.0,90.0,40.0,6.4,9.0,0.0,0.0,0.00010223,0,0.7178,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,BonoY,1.0
10408602,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,28.0,24.0,3.0,2.0,11.0,12.0,13.0,20.0,3.0,3.0,2.0,,,,65.0,43.0,6.0,10.0,0.0,0.0,0.421648,0,,,,,,4.0,,,,,,,,True,,4.0,,,1.0,3.0,2.0,,,,1.0,,,,,,
10408602,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,False,54.0,52.0,1.0,,35.0,36.0,17.0,18.0,7.0,3.0,1.0,,,,90.0,64.0,6.8,3.0,0.0,0.0,0.0128362,0,,,,,3.0,1.0,3.0,,,,1.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,
10408602,away,Sevilla,Karim Rekik,karim-rekik,K. Rekik,D,4,185,255,M,138827,EUR,786326400,D,4,4,False,39.0,34.0,2.0,1.0,24.0,28.0,10.0,11.0,5.0,3.0,,,,,58.0,46.0,6.4,6.0,0.0524,0.0,0.00260369,1,,,,,4.0,3.0,,2.0,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
10408602,away,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,312110,EUR,724377600,D,3,3,False,57.0,50.0,3.0,2.0,20.0,23.0,33.0,40.0,4.0,4.0,,,,,90.0,84.0,7.2,14.0,0.0447,0.0,0.103289,1,,,,1.0,2.0,3.0,,1.0,1.0,,1.0,,,,1.0,6.0,,2.0,4.0,,3.0,,,3.0,2.0,,,,,alextelles13,
10408602,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,False,41.0,39.0,6.0,5.0,18.0,18.0,21.0,23.0,1.0,4.0,,,,,58.0,45.0,6.7,4.0,0.0367,0.0,0.0300099,1,,,,1.0,,3.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10408602,away,Sevilla,Fernando,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,False,62.0,55.0,7.0,5.0,27.0,29.0,28.0,33.0,5.0,12.0,2.0,,,,90.0,71.0,7.0,7.0,0.0,0.0,0.0127292,0,,,,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,33381,EUR,571881600,M,24,24,False,70.0,64.0,7.0,4.0,25.0,25.0,41.0,49.0,2.0,1.0,2.0,,,,90.0,80.0,6.9,11.0,0.0197,0.0,0.210898,1,,,,,,1.0,,,1.0,,,,,,,4.0,,2.0,1.0,,,,1.0,2.0,,,1.0,,,ElPapu,
10408602,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,47.0,40.0,6.0,3.0,18.0,18.0,22.0,29.0,1.0,7.0,1.0,,,,58.0,55.0,6.8,11.0,0.0751,0.1578,0.0677932,1,,,,1.0,,5.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,
10408602,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,12,12,False,11.0,8.0,,,1.0,1.0,7.0,10.0,2.0,1.0,1.0,,,,90.0,23.0,6.7,10.0,0.2738,0.0,0.197371,3,,,,2.0,1.0,4.0,,1.0,2.0,,,,,,,,1.0,5.0,1.0,,1.0,,3.0,,,,,,1.0,,
10408602,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,F,17,17,False,21.0,17.0,,,3.0,3.0,14.0,19.0,2.0,,1.0,,,,65.0,30.0,6.2,6.0,0.4137,0.8837,0.023344,3,,,,2.0,,3.0,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,3.0,,,1.0,2.0,,,,,
10408602,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,30,30,True,21.0,18.0,,,8.0,9.0,13.0,17.0,1.0,3.0,1.0,,,,32.0,30.0,6.6,5.0,0.0,0.0,0.0708876,0,,,,,,3.0,1.0,2.0,,,,,,,,5.0,,,1.0,1.0,,,,3.0,,,,,,,
10408602,away,Sevilla,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,True,36.0,34.0,2.0,2.0,6.0,6.0,28.0,30.0,4.0,2.0,3.0,,,,32.0,42.0,7.0,3.0,0.0,0.0,0.0307767,0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,iscoalarcon,
10408602,away,Sevilla,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1298,M,66477,EUR,683856000,M,18,18,True,16.0,15.0,,,5.0,6.0,10.0,12.0,4.0,,1.0,,,,32.0,22.0,6.7,3.0,0.0376,0.207,0.00647359,1,,,,,3.0,2.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,
10408602,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,True,10.0,8.0,,,3.0,3.0,5.0,7.0,1.0,1.0,1.0,,,,25.0,15.0,6.4,3.0,0.0,0.0,0.00696607,0,,,,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,Locampos15,
10408602,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,,,,25.0,9.0,6.4,4.0,0.0402,0.0,0.0004147,1,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,ennesyri15,
10408602,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzalo_montiel29,
10408602,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ivan_rakitic,
10408602,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408602,away,Sevilla,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
