match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_goodHighClaim,stat_ownGoals
12421157,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,36.0,21.0,21.0,6.0,0.0,17.0,19.0,4.0,17.0,8.0,3.0,4.0,90.0,43.0,6.9,15.0,0.00206869,0,-0.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421157,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,43.0,35.0,8.0,4.0,0.0,17.0,20.0,18.0,23.0,6.0,,,90.0,71.0,6.6,13.0,0.0134046,0,,3.0,3.0,7.0,8.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12421157,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,46.0,39.0,9.0,4.0,0.0,28.0,29.0,11.0,17.0,3.0,,,90.0,63.0,7.1,8.0,0.00540686,1,,3.0,3.0,4.0,8.0,1.0,,7.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4031,0.6788,,,,,,,,,,,,,,,
12421157,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,,31.0,28.0,8.0,7.0,0.0,16.0,16.0,13.0,16.0,,,,90.0,42.0,7.0,6.0,0.0974217,1,,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,0.0258,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12421157,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,42.0,36.0,1.0,,0.0,18.0,19.0,19.0,28.0,7.0,,,90.0,63.0,6.8,11.0,0.046078,1,,6.0,3.0,7.0,7.0,1.0,,3.0,1.0,2.0,2.0,,2.0,,,,,,0.0214,,5.0,1.0,,1.0,,1.0,,,,,,,,,
12421157,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,,27.0,24.0,4.0,2.0,0.0,9.0,11.0,15.0,18.0,3.0,,,90.0,51.0,6.6,12.0,0.0194842,0,,2.0,,10.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,,2.0,,,1.0,,,,2.0,,,,,,,,5.0,2.0,,,,,
12421157,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,23.0,20.0,1.0,,0.0,9.0,9.0,11.0,14.0,2.0,,,90.0,31.0,6.6,5.0,0.116043,0,,,,3.0,4.0,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,
12421157,home,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,M,23,23,False,,41.0,31.0,3.0,1.0,1.0,18.0,20.0,13.0,21.0,2.0,,,81.0,60.0,6.3,20.0,0.0735436,1,,,,7.0,4.0,1.0,3.0,,,,,1.0,2.0,1.0,,,,,0.0156,,,,,,,2.0,,,5.0,2.0,Sofianeboufal_19,1.0,,,
12421157,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,,23.0,18.0,,,0.0,8.0,10.0,10.0,17.0,7.0,,,89.0,36.0,6.6,12.0,0.0144687,0,,,,5.0,3.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,4.0,,,,,,,,4.0,2.0,,,,,
12421157,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,,24.0,14.0,1.0,1.0,0.0,1.0,1.0,14.0,25.0,1.0,,,90.0,41.0,7.7,17.0,0.130796,2,,2.0,8.0,5.0,9.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,,0.2029,0.0819,2.0,1.0,1.0,1.0,,2.0,Promise David,,3.0,1.0,,,,,
