match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_challengeLost,stat_keyPass,captain,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_crossNotClaimed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_clearanceOffLine
11540881,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,37.0,32.0,11.0,6.0,0.0,30.0,33.0,2.0,4.0,7.0,1.0,3.0,4.0,90.0,46.0,8.0,5.0,0.00022296,0,1.9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,40.0,36.0,6.0,5.0,0.0,23.0,24.0,14.0,19.0,7.0,,,,90.0,66.0,7.4,8.0,0.0109707,0,,Taha Sahin,,3.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,70.0,59.0,11.0,6.0,0.0,49.0,53.0,10.0,17.0,6.0,,,,90.0,75.0,7.3,12.0,0.00694182,0,,,,,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,False,74.0,66.0,6.0,5.0,0.0,51.0,54.0,15.0,20.0,1.0,,,,90.0,81.0,7.2,8.0,0.023298,0,,,,,,2.0,4.0,3.0,6.0,,,,4.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,34.0,26.0,2.0,1.0,0.0,9.0,12.0,20.0,26.0,3.0,,,,90.0,51.0,7.4,12.0,0.371928,0,,,,4.0,3.0,3.0,2.0,4.0,2.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,33.0,23.0,12.0,6.0,0.0,12.0,14.0,11.0,25.0,5.0,,,,90.0,58.0,7.1,20.0,0.0942217,1,,Jonjo,Shelvey,6.0,,2.0,,5.0,5.0,,2.0,,2.0,,4.0,1.0,2.0,1.0,3.0,,,True,1.0,2.0,0.0436,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,False,50.0,39.0,11.0,8.0,0.0,23.0,25.0,17.0,26.0,8.0,,,,77.0,64.0,7.4,12.0,0.0278399,1,,,,1.0,1.0,1.0,5.0,5.0,10.0,,1.0,1.0,3.0,,,1.0,,2.0,4.0,2.0,,,1.0,4.0,0.0828,,,,,,,,,,,,
11540881,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,31.0,22.0,2.0,,0.0,8.0,11.0,14.0,22.0,5.0,,,,90.0,52.0,6.8,18.0,0.0371719,4,,,,2.0,,6.0,2.0,14.0,5.0,2.0,5.0,3.0,1.0,,,3.0,,4.0,,2.0,,,1.0,,0.984,2.0,2.0,1.0,1.0,0.0179,,,,,,,
11540881,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,23.0,17.0,2.0,1.0,0.0,12.0,14.0,5.0,10.0,1.0,,,,90.0,44.0,7.1,13.0,0.0282014,2,,,,1.0,,3.0,1.0,7.0,10.0,1.0,4.0,2.0,,,1.0,3.0,5.0,1.0,2.0,,,,2.0,1.0,0.061,,,,,,1.0,,,,,,
11540881,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,20.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,17.0,3.0,,,,77.0,32.0,6.4,12.0,0.0197659,1,,,,1.0,,3.0,,10.0,1.0,,5.0,1.0,,,,1.0,,3.0,,1.0,,,,,0.0131,,1.0,,,0.0263,,,,,,,
