match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,captain,stat_goalAssist,player_sofascoreId,stat_totalOffside
11352590,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,38.0,15.0,32.0,9.0,7.0,8.0,8.0,30.0,8.0,1.0,1.0,1.0,90.0,41.0,6.3,23.0,0.0,0.0,0.0034229,0,-0.6812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352590,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,D,45,45,False,25.0,20.0,4.0,1.0,7.0,8.0,14.0,24.0,8.0,,,,78.0,53.0,6.9,13.0,0.0146,0.0,0.081188,1,,7.0,1.0,1.0,3.0,7.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352590,home,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,False,37.0,28.0,7.0,2.0,14.0,18.0,14.0,19.0,2.0,,,,90.0,52.0,7.0,10.0,0.2617,0.0,0.00964808,3,,,,2.0,4.0,6.0,,,,1.0,3.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,
11352590,home,Luton Town,Mads Juel Andersen,mads-juel-andersen,M. J. Andersen,D,5,194,150,M,841005,EUR,883180800,D,5,5,False,30.0,20.0,5.0,,14.0,19.0,6.0,11.0,3.0,,,,90.0,46.0,7.6,13.0,0.2077,0.7561,0.00185562,2,,,,6.0,,8.0,,,,,6.0,1.0,1.0,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,
11352590,home,Luton Town,Amari'i Bell,amarii-bell,A. Bell,D,17,179,289,M,369674,EUR,768096000,D,29,29,False,42.0,36.0,4.0,2.0,20.0,22.0,16.0,20.0,3.0,,,,90.0,56.0,6.4,7.0,0.0,0.0,0.0261581,0,,,,1.0,3.0,3.0,,,,,5.0,2.0,2.0,,,,3.0,,,,,,,,,,,,,,,
11352590,home,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,D,26,26,False,14.0,10.0,3.0,,4.0,4.0,9.0,18.0,3.0,,,,71.0,37.0,6.6,13.0,0.0,0.0,0.0591774,0,,8.0,3.0,,2.0,2.0,,4.0,2.0,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
11352590,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,False,24.0,22.0,3.0,1.0,8.0,8.0,14.0,19.0,11.0,,,,84.0,39.0,5.9,12.0,0.2041,0.0,0.0155623,2,,3.0,,,8.0,1.0,,4.0,,1.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,3.0,1.0,,,,,,,,
11352590,home,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,13,13,False,53.0,45.0,7.0,5.0,21.0,24.0,25.0,30.0,13.0,,,,90.0,72.0,7.2,11.0,0.0,0.0,0.22385,0,,1.0,1.0,,4.0,5.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,
11352590,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,False,22.0,17.0,2.0,1.0,6.0,7.0,15.0,20.0,5.0,,,,71.0,44.0,7.5,11.0,0.1566,0.0,0.290529,2,,5.0,4.0,3.0,6.0,7.0,3.0,3.0,3.0,,2.0,,,1.0,4.0,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,
11352590,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,False,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,71.0,25.0,6.7,11.0,0.4313,0.0,0.00507665,3,,,,,6.0,3.0,2.0,5.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,2.0,,,4.0,1.0,,,,,,,,
11352590,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,34.0,17.0,,,4.0,5.0,13.0,30.0,2.0,,,,90.0,53.0,7.5,23.0,0.1646,0.0,0.126775,2,,1.0,,7.0,16.0,9.0,,1.0,,,2.0,2.0,2.0,,1.0,14.0,1.0,1.0,,2.0,,,3.0,,,,,,True,1.0,,
11352590,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,12,12,True,8.0,7.0,2.0,2.0,4.0,4.0,4.0,6.0,3.0,,,,19.0,12.0,6.5,2.0,0.0,0.0,0.0250172,0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,issa_kabore_29,
