match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside
11369468,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,16.0,11.0,1.0,1.0,8.0,11.0,5.0,1.0,,,73.0,25.0,9.2,9.0,0.0424367,3,,,,tema_dovbyk,,3.0,,4.0,3.0,2.0,,,3.0,2.0,,,,,1.0,0.7855,0.8944,1.0,,3.0,,2.0,,1.0,,,,,3.0,,,1.0
11369468,home,Girona FC,Antal Yaakobishvili,yaakobishvili-antal,A. Yaakobishvili,D,12,193,1182,M,1471513,EUR,1089590400,D,35,35,True,42.0,37.0,8.0,5.0,31.0,36.0,6.0,3.0,,,60.0,51.0,7.3,6.0,0.116568,0,,,,,,6.0,,3.0,4.0,1.0,,,,3.0,3.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,
11369468,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,9.0,9.0,,,4.0,4.0,5.0,1.0,,,24.0,15.0,6.7,3.0,0.0108168,0,,,,,,5.0,,2.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,2.0,,,,,1.0,,,,,
11369468,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,17.0,14.0,,,5.0,7.0,10.0,2.0,,,24.0,24.0,6.6,4.0,0.00922111,0,,Jhon Solis,,,,9.0,,2.0,3.0,1.0,,,,2.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,
11369468,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,18,18,True,16.0,14.0,,,8.0,10.0,6.0,2.0,,,17.0,19.0,6.7,3.0,0.207358,0,,,,PabloTorre,,6.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
11369468,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,17.0,2.0,7.3,,,1,,,,,,,,1.0,,,,,1.0,,,,,,1.0,0.2625,0.4721,,,,,,,,,,,,1.0,,,
11369468,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,0,,Arnau Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,home,Girona FC,Eric Monjonell,eric-monjonell,E. Monjonell,D,4,187,14,M,1088567,EUR,1007596800,D,27,27,True,,,,,,,,,,,,,,,,0,,Eric Monjonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,home,Girona FC,Ricard Artero,ricard-artero,R. Artero,M,36,181,42,M,1134432,EUR,1044403200,M,36,36,True,,,,,,,,,,,,,,,,0,,Ricard Artero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,15.0,8.0,11.0,4.0,5.0,5.0,10.0,3.0,2.0,3.0,90.0,22.0,6.0,8.0,0.00060137,0,-2.671,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,36.0,28.0,3.0,3.0,11.0,12.0,30.0,5.0,,,90.0,52.0,6.1,15.0,0.0190768,1,,,,,,17.0,6.0,,1.0,,,,,2.0,,,,,,0.0088,,,True,1.0,,1.0,,,,,,,,,1.0,
11369468,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,False,43.0,37.0,3.0,1.0,21.0,23.0,20.0,7.0,,,90.0,60.0,6.0,10.0,0.00540408,0,,,,,,16.0,,6.0,7.0,,1.0,1.0,,2.0,,5.0,2.0,1.0,2.0,,,,,,,3.0,,2.0,,,2.0,,,,,
11369468,away,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,60.0,56.0,14.0,10.0,32.0,33.0,27.0,1.0,,,90.0,66.0,6.2,4.0,0.0187658,0,,,,SergioRamos,,24.0,,2.0,2.0,,,,,3.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,
11369468,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,37.0,36.0,4.0,4.0,23.0,24.0,13.0,3.0,,,45.0,40.0,6.3,2.0,0.0058852,1,,,,,,13.0,,2.0,,,,,,,,,,,,0.0315,,,,,,1.0,,1.0,,,1.0,1.0,,,,
11369468,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,35.0,30.0,2.0,1.0,13.0,14.0,27.0,6.0,,,90.0,76.0,6.6,17.0,0.103549,1,,,,,1.0,19.0,6.0,7.0,4.0,5.0,4.0,3.0,,4.0,4.0,,,1.0,1.0,0.0396,,1.0,,,,2.0,2.0,,1.0,,,1.0,,,,
11369468,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,22.0,19.0,2.0,1.0,11.0,12.0,10.0,4.0,,,77.0,34.0,6.4,5.0,0.00549224,1,,,,,,8.0,,3.0,5.0,1.0,,,1.0,1.0,1.0,4.0,2.0,1.0,2.0,0.166,0.2877,,,,1.0,1.0,,,,,,,,,,
11369468,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,False,65.0,61.0,5.0,5.0,20.0,22.0,43.0,4.0,,,90.0,78.0,6.7,7.0,0.035004,2,,,,,,41.0,,4.0,4.0,2.0,,,,,1.0,2.0,2.0,2.0,,0.0913,,,,,,1.0,,,,,2.0,1.0,,,1.0,
11369468,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,28.0,24.0,3.0,2.0,5.0,6.0,32.0,5.0,,,62.0,45.0,6.4,15.0,0.133212,0,,,,,,21.0,10.0,2.0,2.0,2.0,,,,,,2.0,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,
11369468,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,26.0,19.0,,,2.0,2.0,27.0,6.0,,,77.0,49.0,6.8,16.0,0.122319,0,,,,Locampos15,,18.0,3.0,6.0,4.0,3.0,1.0,,,,,3.0,2.0,,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,
11369468,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,20,20,False,14.0,10.0,,,6.0,6.0,8.0,2.0,,,62.0,24.0,7.2,9.0,0.00347662,2,,,,,,4.0,,6.0,4.0,,1.0,,1.0,,,,,2.0,3.0,0.3142,0.7967,,,2.0,1.0,4.0,,,,,2.0,,1.0,,1.0,
11369468,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,23.0,21.0,1.0,,14.0,14.0,9.0,1.0,,,45.0,24.0,6.2,2.0,0.00415297,0,,,,,,7.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
11369468,away,Sevilla,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,46,46,True,18.0,16.0,,,3.0,3.0,15.0,2.0,,,28.0,25.0,6.6,5.0,0.0299862,0,,,,hannibal_mj,,13.0,,3.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
11369468,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,13.0,12.0,,,6.0,6.0,9.0,3.0,,,28.0,27.0,6.6,7.0,0.0190424,1,,,,,,6.0,2.0,5.0,2.0,1.0,2.0,,1.0,,,2.0,2.0,,,0.0272,0.0291,,,,,1.0,,1.0,,,1.0,,,,,
11369468,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,42,42,True,11.0,8.0,,,2.0,3.0,8.0,4.0,,,13.0,11.0,6.6,3.0,0.0103684,0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,12,12,True,4.0,4.0,,,3.0,3.0,1.0,,,,13.0,7.0,6.3,2.0,0.00067166,0,,,,,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
11369468,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183,675,M,941464,EUR,919123200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,True,,,,,,,,,,,,,,,,0,,,,ivan_rakitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369468,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
