match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim
11352520,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,41.0,36.0,8.0,3.0,33.0,34.0,3.0,7.0,2.0,10.0,1.0,1.0,1.0,90.0,50.0,6.7,5.0,0.00082753,0,-0.6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,57.0,40.0,17.0,6.0,17.0,18.0,25.0,45.0,4.0,6.0,,,,90.0,87.0,7.2,27.0,0.110203,1,,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4146,3.0,,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,42.0,35.0,5.0,,24.0,27.0,11.0,15.0,1.0,9.0,,,,90.0,56.0,7.1,8.0,0.00557427,0,,,,,4.0,7.0,,,,,5.0,,,,1.0,,,2.0,1.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,
11352520,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,80.0,72.0,6.0,3.0,42.0,45.0,30.0,35.0,3.0,2.0,,,,90.0,90.0,7.3,8.0,0.0128743,0,,,,,2.0,7.0,,,,,3.0,,1.0,,,,,3.0,,1.0,,1.0,2.0,True,,,,,,,,,,,
11352520,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,False,8.0,7.0,,,4.0,4.0,3.0,8.0,,1.0,,,,35.0,20.0,6.6,6.0,0.00137131,0,,,4.0,,2.0,5.0,1.0,,,,3.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,
11352520,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,38.0,32.0,2.0,1.0,19.0,21.0,13.0,20.0,,9.0,,,,90.0,59.0,7.3,14.0,0.0844357,2,,,3.0,,4.0,6.0,,,1.0,,4.0,3.0,,0.0691,,,,,2.0,1.0,,3.0,2.0,,2.0,2.0,1.0,1.0,,,,,,,
11352520,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,False,48.0,42.0,2.0,1.0,19.0,21.0,24.0,28.0,1.0,5.0,,,,90.0,60.0,7.0,8.0,0.0972911,0,,,1.0,1.0,5.0,6.0,3.0,,,,3.0,2.0,2.0,,,,,1.0,,,,3.0,2.0,,,,,2.0,,,,,,,
11352520,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,33.0,29.0,,,11.0,12.0,18.0,21.0,,1.0,,,,68.0,43.0,7.1,5.0,0.0366237,1,,,,,1.0,5.0,,,,,1.0,,2.0,0.0273,1.0,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,
11352520,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,19.0,11.0,,,2.0,2.0,9.0,19.0,,7.0,,,,90.0,42.0,7.7,21.0,0.126278,3,,,2.0,,9.0,3.0,1.0,,1.0,,1.0,4.0,1.0,0.2518,2.0,,,,3.0,,,1.0,1.0,,4.0,1.0,,,1.0,1.0,2.0,1.0,0.5101,,
11352520,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,9.0,5.0,,,,2.0,5.0,8.0,,1.0,,,,68.0,22.0,6.6,11.0,0.0387257,0,,,1.0,,6.0,6.0,,,,,2.0,2.0,1.0,,2.0,,,3.0,3.0,,,,,,1.0,,,,2.0,,,,,1.0,
11352520,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,13.0,10.0,1.0,1.0,2.0,3.0,8.0,11.0,1.0,3.0,,,,68.0,25.0,6.8,10.0,0.055102,2,,,1.0,,5.0,2.0,,,1.0,,,3.0,,0.0961,1.0,,,1.0,2.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,
11352520,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,24.0,16.0,2.0,,9.0,15.0,7.0,10.0,4.0,4.0,,,,55.0,47.0,7.7,12.0,0.00132779,2,,,1.0,,1.0,7.0,1.0,,1.0,,6.0,,,0.0555,1.0,,,1.0,,1.0,,4.0,,,,,,1.0,,,1.0,,0.1085,,
11352520,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,12.0,8.0,,,2.0,3.0,6.0,9.0,,2.0,,,,22.0,21.0,6.3,8.0,0.00716944,0,,,,,5.0,4.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,
11352520,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,13.0,11.0,1.0,,4.0,5.0,7.0,8.0,,1.0,,,,22.0,18.0,7.1,2.0,0.0204682,1,,,,,,4.0,,,,1.0,2.0,,1.0,0.0213,1.0,,,1.0,,,,2.0,,,,,1.0,,,,,,,,
11352520,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,5.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,2.0,,,,22.0,12.0,7.0,4.0,0.0191596,1,,,,,1.0,4.0,1.0,,1.0,,1.0,2.0,1.0,0.0305,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,
11352520,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,James McConnell,,,,,,,,,,,,,,,,,,,
11352520,home,Liverpool,Bobby Clark,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,20.0,5.0,17.0,2.0,3.0,5.0,2.0,15.0,,11.0,2.0,2.0,,90.0,35.0,7.0,15.0,0.00025639,0,-0.3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
11352520,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,39.0,30.0,3.0,,13.0,14.0,17.0,26.0,1.0,3.0,,,,90.0,58.0,6.8,16.0,0.010286,0,,,1.0,,2.0,2.0,1.0,,,,2.0,1.0,,,2.0,,,,,,,2.0,1.0,,1.0,,,5.0,,,,,,,
11352520,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,45.0,36.0,6.0,2.0,25.0,30.0,11.0,15.0,3.0,6.0,,,,90.0,56.0,6.9,12.0,0.0047082,0,,,,,3.0,5.0,,,,,2.0,1.0,,,,,,3.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,
11352520,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,32.0,22.0,3.0,,17.0,18.0,5.0,14.0,7.0,5.0,,,,90.0,44.0,7.3,10.0,0.00157792,1,,,,,4.0,1.0,,,,,1.0,,,0.1241,,,,,,1.0,,,,,,,,,4.0,,1.0,1.0,0.2234,,
11352520,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,60.0,51.0,9.0,4.0,25.0,28.0,26.0,32.0,2.0,6.0,,,,90.0,86.0,6.7,13.0,0.0311906,2,,,,,5.0,6.0,2.0,,1.0,,3.0,,1.0,0.0681,,,,1.0,1.0,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,
11352520,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,62.0,52.0,5.0,3.0,29.0,31.0,24.0,32.0,2.0,9.0,,,,90.0,82.0,7.9,15.0,0.161328,1,,1.0,1.0,1.0,5.0,7.0,,,1.0,,5.0,,2.0,0.0603,3.0,,,,4.0,1.0,,3.0,1.0,True,,,,,,1.0,,,,,
11352520,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,73.0,64.0,7.0,4.0,39.0,40.0,25.0,34.0,5.0,8.0,,,,90.0,91.0,7.0,15.0,0.018899,1,,,1.0,,6.0,3.0,,,,,2.0,4.0,,0.0248,,,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,2.0,3.0,,,,,,
11352520,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,28.0,24.0,,,8.0,8.0,16.0,21.0,,6.0,,,,90.0,39.0,6.6,8.0,0.0192212,1,,,1.0,,9.0,5.0,2.0,,1.0,,1.0,1.0,2.0,0.0246,,,,,2.0,,,,1.0,,2.0,2.0,,1.0,4.0,,,,,,
11352520,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,25.0,22.0,2.0,2.0,5.0,6.0,18.0,27.0,1.0,5.0,,,,90.0,61.0,6.8,23.0,0.0814461,2,,,8.0,1.0,11.0,7.0,1.0,,,,1.0,6.0,2.0,0.0421,3.0,,,,2.0,,,1.0,3.0,,9.0,4.0,2.0,1.0,,,,,,,
11352520,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,14.0,12.0,2.0,2.0,5.0,5.0,7.0,9.0,,3.0,,,,78.0,36.0,7.2,8.0,0.14772,4,,,,,8.0,4.0,,,2.0,,1.0,2.0,3.0,0.2577,,,,,4.0,1.0,,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,0.1291,,
11352520,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,14.0,11.0,,,3.0,3.0,8.0,11.0,1.0,7.0,,,,68.0,33.0,6.5,14.0,0.0258006,1,,,,,7.0,3.0,,,1.0,,,4.0,1.0,0.1373,1.0,,,,2.0,,,,,,6.0,2.0,,,1.0,,,,,1.0,
11352520,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,9.0,7.0,,,1.0,1.0,7.0,12.0,,2.0,,,,22.0,18.0,6.2,10.0,0.0346776,0,,,4.0,1.0,4.0,,,,,,,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,
11352520,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,12.0,8.0,6.7,3.0,0.0011431,0,,,,,4.0,4.0,,,,,2.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,
11352520,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352520,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
