match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalCross,stat_totalTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,player_lastName,player_sofascoreId,stat_penaltyFaced,stat_accurateCross,stat_bigChanceMissed,stat_penaltyConceded,stat_hitWoodwork
11453157,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,False,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,12.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400.0,F,9,9,True,14.0,8.0,,,3.0,4.0,5.0,11.0,,1.0,,,,,,,77.0,20.0,6.5,10.0,0,,,2.0,,,,,,,,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600.0,D,36,36,True,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200.0,M,80,80,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,Mohamed Al Oqil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600.0,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Moayad Al Houti,moayad-al-houti,M. A. Houti,F,,,3,M,1548396,EUR,1096761600.0,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,home,Al-Riyadh,Mutaz Bin Hibah,mutaz-bin-hibah,M. B. Hibah,,99,,0,M,1822532,EUR,,M,99,99,True,,,,,,,,,,,,,,,,,,,,,0,Mutaz Bin Hibah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000.0,G,16,16,False,16.0,14.0,6.0,4.0,14.0,14.0,,2.0,,12.0,1.0,,1.0,,,,90.0,25.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edou_mendy,1.0,,,,
11453157,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,23.0,20.0,2.0,1.0,7.0,7.0,14.0,18.0,,1.0,,,,,,,45.0,35.0,7.2,6.0,0,Mohammed Bassam Alhurayji,1.0,1.0,5.0,,,2.0,1.0,,2.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,
11453157,away,Al-Ahli,Merih Demiral,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000.0,D,28,28,False,81.0,69.0,9.0,2.0,22.0,26.0,47.0,56.0,1.0,5.0,,,,,,,90.0,87.0,6.7,14.0,1,,2.0,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,merihdemiral,,,1.0,1.0,
11453157,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200.0,D,3,3,False,96.0,83.0,13.0,8.0,30.0,34.0,53.0,62.0,2.0,6.0,,,,,,,90.0,109.0,7.1,14.0,2,,2.0,,3.0,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
11453157,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000.0,D,15,15,False,26.0,23.0,1.0,1.0,10.0,12.0,13.0,14.0,1.0,2.0,,,,,,,45.0,37.0,6.6,4.0,0,,1.0,3.0,4.0,,1.0,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Mohammed Al-Majhad,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,893260,EUR,900547200.0,M,29,29,False,35.0,31.0,4.0,3.0,14.0,16.0,17.0,20.0,1.0,1.0,,,,,,,71.0,42.0,6.9,7.0,0,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600.0,M,79,79,False,85.0,76.0,13.0,9.0,22.0,22.0,54.0,63.0,,5.0,,,,,,,90.0,94.0,7.9,11.0,2,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,1.0,,,2.0,,,,1.0,1.0,,,1.0,,,,franckkessie,,,,,
11453157,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400.0,M,7,7,False,55.0,46.0,5.0,3.0,12.0,12.0,36.0,51.0,,5.0,,,,,,,86.0,78.0,7.2,20.0,2,,1.0,2.0,3.0,,1.0,2.0,1.0,,2.0,,,2.0,,8.0,1.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,RMahrez,,2.0,1.0,,
11453157,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600.0,M,10,10,False,36.0,31.0,,,9.0,9.0,23.0,28.0,1.0,4.0,,,,,,,90.0,55.0,8.0,7.0,5,,1.0,4.0,6.0,,1.0,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,True,1.0,,,,BobbyFirmino,,1.0,,,
11453157,away,Al-Ahli,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,347010,EUR,858124800.0,M,97,97,False,30.0,23.0,2.0,1.0,6.0,6.0,18.0,33.0,,6.0,,,,,,,90.0,55.0,7.6,20.0,3,,,2.0,5.0,1.0,1.0,3.0,3.0,,,2.0,,1.0,,9.0,,4.0,,1.0,,1.0,,1.0,,1.0,,1.0,,st_maximin,,1.0,,,
11453157,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400.0,F,20,20,False,8.0,8.0,,,3.0,3.0,5.0,5.0,,1.0,,,,,,,90.0,16.0,6.1,4.0,2,,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,4.0,,,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,1.0
11453157,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,D,31,31,True,19.0,17.0,,,4.0,4.0,13.0,15.0,,2.0,,,,,,,45.0,32.0,6.9,4.0,0,Saad Yaslam Balobaid,,3.0,6.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600.0,M,45,45,True,19.0,12.0,3.0,1.0,7.0,8.0,6.0,13.0,,4.0,,,,,,,45.0,36.0,7.0,9.0,0,,2.0,4.0,9.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,2.0,4.0,1.0,,,3.0,,,,,,,,,,,1.0,,,
11453157,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800.0,M,8,8,True,12.0,11.0,1.0,,2.0,2.0,10.0,11.0,,2.0,,,,,,,19.0,18.0,6.7,3.0,1,,,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,
11453157,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800.0,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,,13.0,7.0,6.6,1.0,0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
11453157,away,Al-Ahli,Abdullah Abdo,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200.0,G,62,62,True,,,,,,,,,,,,,,,,,,,,,0,Abdullah Abdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Fahad Al Hamad,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,996459,EUR,899251200.0,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200.0,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453157,away,Al-Ahli,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000.0,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
