match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,rescinded,player_id,player_name,from,reason
12764296,FT,6.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12764296,,,,,90,1.0,,1,,,substitution,123512983.0,False,True,regular,,,,,,,
12764296,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,
12764296,,,,,83,,,8,,,substitution,123512947.0,False,True,regular,,,,,,,
12764296,,,,,83,,,8,,,substitution,123512946.0,False,True,regular,,,,,,,
12764296,,,,,81,,,10,,,card,121874091.0,,True,yellow,,Rémy Cabella,False,72998.0,Rémy Cabella,,
12764296,,6.0,1.0,,80,,,11,,,goal,194994884.0,,True,regular,,,,72998.0,Rémy Cabella,,
12764296,,5.0,1.0,,76,,,15,,,goal,194994809.0,,True,ownGoal,,,,121588.0,Gernot Trauner,owngoal,
12764296,,4.0,1.0,,74,,,17,,,goal,194994699.0,,True,regular,,,,935564.0,Jonathan David,,
12764296,,,,,65,,,26,,,card,121874042.0,,True,yellow,,Ngal'ayel Mukau,False,1391541.0,Ngal'ayel Mukau,,Foul
12764296,,,,,63,,,28,,,substitution,123512699.0,False,True,regular,,,,,,,
12764296,,,,,63,,,28,,,substitution,123512698.0,False,True,regular,,,,,,,
12764296,,,,,63,,,28,,,substitution,123512701.0,False,False,regular,,,,,,,
12764296,,,,,62,,,29,,,substitution,123512700.0,False,False,regular,,,,,,,
12764296,,,,,62,,,29,,,card,121874012.0,,True,yellow,,Lucas Chevalier,False,996953.0,Lucas Chevalier,,Argument
12764296,,3.0,1.0,,57,,,34,,,goal,194994107.0,,True,regular,,,,867441.0,Angel Gomes,,
12764296,,,,,46,,,45,,,substitution,123512569.0,False,False,regular,,,,,,,
12764296,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12764296,,,,,45,0.0,,1,,,injuryTime,,,,,6.0,,,,,,
12764296,,,,,43,,,3,,,card,121873949.0,,False,yellow,,Gernot Trauner,False,121588.0,Gernot Trauner,,Foul
12764296,,2.0,1.0,,38,,,8,,,goal,194989956.0,,True,ownGoal,,,,121588.0,Gernot Trauner,owngoal,
12764296,,,,,36,,,10,,,substitution,123512537.0,True,False,injury,,,,,,,
12764296,,,,,28,,,18,,,substitution,123512533.0,True,False,injury,,,,,,,
12764296,,1.0,1.0,,14,,,32,,,goal,194986498.0,,False,regular,,,,892141.0,Santiago Giménez,,
12764296,,1.0,0.0,,4,,,42,,,goal,194984673.0,,True,regular,,,,965357.0,Osame Sahraoui,,
