match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_goalAssist,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceMissed,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
11407465,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193.0,1591,M,136856,EUR,636854400,G,1,1,False,37.0,27.0,25.0,15.0,24.0,27.0,3.0,10.0,1.0,8.0,2.0,1.0,1.0,1.0,90.0,44.0,7.4,11.0,0.00025502,0,0.2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407465,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179.0,2419,M,1137431,EUR,1089417600,D,33,33,False,56.0,50.0,4.0,4.0,21.0,21.0,29.0,35.0,2.0,6.0,,,,,90.0,77.0,7.3,14.0,0.0270538,0,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407465,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195.0,5064,M,836168,EUR,876614400,D,4,4,False,44.0,37.0,6.0,4.0,27.0,31.0,10.0,13.0,1.0,4.0,,,,,90.0,56.0,7.7,7.0,0.00270393,0,,,,,2.0,11.0,,,2.0,1.0,,,,milenkovicn_4,6.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11407465,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187.0,1115,M,893998,EUR,924825600,D,16,16,False,29.0,27.0,6.0,4.0,12.0,13.0,15.0,16.0,,4.0,,,,,63.0,34.0,6.7,3.0,0.0084794,0,,,,1.0,4.0,2.0,,,1.0,,,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
11407465,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184.0,1338,M,122848,EUR,715305600,D,3,3,False,55.0,45.0,7.0,3.0,18.0,20.0,27.0,41.0,1.0,4.0,,,,,90.0,76.0,7.6,16.0,0.0421854,1,,,,1.0,6.0,5.0,,,,1.0,,,1.0,,,5.0,3.0,,5.0,True,1.0,6.0,1.0,0.0335,,,,,,,,,,,,,,
11407465,home,Fiorentina,Arthur,arthur,Arthur,M,29,172.0,8988,M,794927,EUR,839808000,M,6,6,False,65.0,61.0,3.0,1.0,20.0,21.0,41.0,44.0,1.0,6.0,,,,,90.0,82.0,8.7,5.0,0.255756,1,,,,,1.0,12.0,1.0,1.0,,,,,4.0,arthurmelo,,7.0,3.0,4.0,,,,,,0.0432,1.0,1.0,1.0,0.0606,,,,,,,,,,
11407465,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178.0,572,M,232224,EUR,731721600,M,32,32,False,31.0,24.0,5.0,4.0,3.0,7.0,21.0,24.0,,5.0,,,,,64.0,47.0,7.9,9.0,0.395912,3,,,,,2.0,9.0,4.0,2.0,,1.0,,,2.0,,2.0,2.0,,3.0,,,,,1.0,0.1421,,1.0,,0.304,1.0,,,,,,,,,
11407465,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180.0,1415,M,802142,EUR,894067200,M,11,11,False,21.0,16.0,1.0,,2.0,2.0,14.0,19.0,,4.0,,,,,73.0,36.0,6.7,11.0,0.0460584,5,,,,1.0,7.0,5.0,2.0,1.0,,,,1.0,,,2.0,2.0,,,,,,,1.0,0.4608,4.0,2.0,,0.902,2.0,1.0,1.0,,,,,,,
11407465,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1099,M,36784,EUR,619747200,M,5,5,False,56.0,47.0,7.0,6.0,15.0,15.0,33.0,42.0,,10.0,,,,,90.0,65.0,8.4,9.0,0.264883,3,,,,2.0,3.0,4.0,2.0,2.0,,,,,4.0,,,2.0,,,1.0,,,1.0,,0.575,,1.0,,0.2499,2.0,,,1.0,1.0,,,,,
11407465,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180.0,1381,M,893640,EUR,928368000,M,7,7,False,38.0,29.0,,,5.0,7.0,25.0,35.0,,3.0,,,,,73.0,55.0,8.7,17.0,0.287237,3,,,,,1.0,4.0,4.0,3.0,,,,2.0,2.0,,,1.0,1.0,,,,1.0,4.0,1.0,0.1555,,1.0,,0.3813,1.0,,,1.0,1.0,1.0,,,,
