match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_interceptionWon,captain,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_accurateKeeperSweeper,stat_penaltyMiss
11369934,home,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,33,33,False,46.0,36.0,21.0,12.0,29.0,33.0,7.0,13.0,1.0,1.0,1.0,1.0,10.0,3.0,4.0,1.0,1.0,6.0,1.0,90.0,62.0,8.8,10.0,0.00409318,0,1.5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,False,23.0,17.0,2.0,1.0,7.0,9.0,10.0,16.0,,3.0,5.0,,4.0,,,,,,,90.0,53.0,6.8,14.0,0.510595,0,,,,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,45.0,37.0,10.0,4.0,26.0,30.0,11.0,15.0,2.0,1.0,3.0,,2.0,,,,,,,90.0,59.0,6.8,10.0,0.00575395,0,,,,,1.0,,,,6.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,D,25,25,False,60.0,39.0,16.0,5.0,33.0,42.0,6.0,18.0,2.0,4.0,3.0,1.0,3.0,,,,,,,90.0,76.0,6.5,21.0,0.0050081,0,,,,,3.0,,,,11.0,1.0,1.0,,,,True,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,39.0,31.0,4.0,2.0,19.0,21.0,12.0,20.0,2.0,3.0,8.0,1.0,3.0,,,,,,,90.0,64.0,6.5,13.0,0.0382934,0,,,,2.0,1.0,,1.0,,2.0,3.0,1.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,29.0,23.0,4.0,1.0,15.0,19.0,8.0,11.0,1.0,5.0,2.0,2.0,3.0,,,,,,,90.0,38.0,6.6,7.0,0.00738929,0,,,,1.0,3.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369934,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,40.0,32.0,5.0,1.0,21.0,22.0,12.0,19.0,1.0,9.0,8.0,2.0,7.0,,,,,,,90.0,71.0,8.7,15.0,0.151915,2,,,,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0693,0.4945,,,,,,
11369934,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,False,35.0,28.0,2.0,1.0,10.0,13.0,18.0,22.0,1.0,3.0,9.0,1.0,5.0,,,,,,,76.0,52.0,7.5,12.0,0.0385435,1,,Mathieu,Stroeykens,,,1.0,,,,7.0,4.0,4.0,1.0,,,,,,1.0,1.0,,,1.0,,,0.0353,,1.0,,,,,
11369934,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,M,36,36,False,16.0,14.0,2.0,1.0,2.0,2.0,12.0,17.0,,4.0,3.0,,6.0,,,,,,,90.0,45.0,7.4,13.0,0.176066,4,,,,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,,,2.0,1.0,0.5713,0.7376,1.0,2.0,,,,
11369934,home,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,27.0,25.0,2.0,1.0,9.0,9.0,16.0,19.0,,6.0,9.0,2.0,4.0,,,,,,,89.0,53.0,7.0,14.0,0.0280686,1,,,,1.0,,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,1.0,,,,,,3.0,1.0,,1.0,,,0.0975,,,,,,,
