match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
10407159,home,KV Mechelen,Jorge Hernandez,jorge-hernandez,J. Hernandez,M,10,170,56,M,1025298,EUR,973641600,M,8,8,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,9.0,2.0,6.6,,0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10407159,home,KV Mechelen,Samuel Oum Gouet,samuel-oum-gouet,S. O. Gouet,M,,185,123,M,898405,EUR,882057600,M,17,17,True,10.0,7.0,4.0,1.0,3.0,3.0,4.0,7.0,1.0,,,,9.0,11.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407159,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,93,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407159,home,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,151,M,857458,EUR,853113600,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407159,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,67,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,43.0,25.0,22.0,4.0,23.0,29.0,2.0,14.0,13.0,2.0,1.0,2.0,90.0,56.0,6.8,19.0,0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,1.0,1.0,,
10407159,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,34.0,22.0,16.0,6.0,17.0,20.0,5.0,14.0,6.0,,,,90.0,44.0,6.5,13.0,0,,,,,,1.0,1.0,3.0,3.0,,,4.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,29.0,19.0,5.0,2.0,14.0,20.0,5.0,9.0,1.0,,,,45.0,33.0,6.1,12.0,0,,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,
10407159,away,RSC Anderlecht,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,False,37.0,32.0,4.0,3.0,25.0,28.0,7.0,10.0,8.0,,,,90.0,60.0,7.1,8.0,0,,,,1.0,,1.0,1.0,2.0,2.0,,,8.0,3.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,28.0,16.0,4.0,,7.0,12.0,9.0,17.0,5.0,,,,90.0,56.0,7.0,21.0,0,,,,1.0,,1.0,,1.0,7.0,,,1.0,,3.0,3.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,23.0,17.0,2.0,1.0,5.0,8.0,12.0,16.0,2.0,,,,87.0,43.0,6.2,17.0,2,,,,1.0,,,,8.0,2.0,2.0,4.0,1.0,,1.0,1.0,4.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10407159,away,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1885,M,788895,EUR,869097600,M,21,21,False,23.0,18.0,3.0,3.0,11.0,15.0,7.0,8.0,5.0,,,,90.0,35.0,6.8,8.0,0,,,,,,1.0,1.0,4.0,5.0,2.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,False,25.0,18.0,7.0,5.0,7.0,11.0,11.0,20.0,3.0,,,,68.0,37.0,6.6,16.0,1,,,,6.0,,1.0,2.0,3.0,3.0,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,
10407159,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1537,M,982315,EUR,1024358400,M,5,5,False,31.0,20.0,2.0,2.0,7.0,12.0,14.0,20.0,5.0,,,,90.0,58.0,7.6,16.0,0,,,,1.0,1.0,,1.0,,8.0,,,2.0,,1.0,1.0,4.0,,2.0,3.0,3.0,,1.0,3.0,,,,,,,,,1.0,,,,1.0
10407159,away,RSC Anderlecht,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4596,M,1171540,EUR,1146787200,F,59,59,False,1.0,1.0,,,1.0,1.0,,,,,,,30.0,6.0,6.4,4.0,0,,,julien.drnl,,,,,3.0,1.0,,1.0,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,16.0,10.0,,,4.0,4.0,6.0,12.0,1.0,,,,86.0,32.0,7.1,12.0,5,,,fabio.silva,,,2.0,1.0,8.0,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,2.0,3.0,1.0,,,,1.0,,,,,,
10407159,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,True,21.0,17.0,1.0,,1.0,4.0,16.0,17.0,5.0,,,,60.0,29.0,7.0,8.0,1,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0
10407159,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,M,29,29,True,10.0,7.0,1.0,1.0,4.0,4.0,3.0,7.0,3.0,,,,45.0,21.0,8.3,6.0,4,Mathieu,Stroeykens,,1.0,,1.0,,4.0,2.0,1.0,,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,,,,,
10407159,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,,22.0,10.0,6.4,4.0,0,,,,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,399,M,94300,EUR,784166400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,,9.0,2.0,6.5,,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
10407159,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,485,M,909964,EUR,1020297600,D,54,54,True,1.0,1.0,,,1.0,1.0,,,,,,,8.0,2.0,6.7,,0,,,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407159,away,RSC Anderlecht,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
