match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goalAssist,stat_totalKeeperSweeper
10411692,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177.0,2531,M,932643,EUR,912729600,F,45,45,False,,32.0,21.0,,,10.0,14.0,14.0,23.0,4.0,1.0,10.0,,,,90.0,50.0,9.0,15.0,0.0786,0.0912,0.707735,1,,45,5.0,3.0,,6.0,,,2.0,,1.0,4.0,,7.0,,1.0,1.0,,,4.0,,1.0,2.0,,,,1.0,,,,,2.0,
10411692,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187.0,1387,M,924973,EUR,921283200,M,42,42,True,,17.0,10.0,,,6.0,9.0,4.0,8.0,,,3.0,,,,22.0,20.0,6.4,8.0,0.0,0.0,0.00100302,0,,42,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10411692,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179.0,1671,M,825861,EUR,920160000,M,20,20,True,,5.0,4.0,,,1.0,2.0,3.0,5.0,4.0,1.0,2.0,,,,22.0,12.0,6.8,5.0,0.0762,0.0153,0.00191084,1,,14,2.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,
10411692,home,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,180.0,1490,M,1065937,EUR,990230400,F,11,11,True,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,9.0,5.0,6.5,2.0,0.0,0.0,0.00037633,0,,25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,192.0,280,M,46799,EUR,701654400,M,14,14,True,,9.0,6.0,2.0,,4.0,5.0,2.0,4.0,1.0,,1.0,,,,8.0,11.0,6.6,3.0,0.0,0.0,0.00055589,0,,14,,,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,181.0,1064,M,915812,EUR,884649600,M,8,8,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,9.0,6.0,6.5,1.0,0.0,0.0,0.00066526,0,,21,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182.0,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,190.0,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189.0,224,M,170887,EUR,705888000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,185.0,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182.0,343,M,149606,EUR,776304000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,home,Sassuolo,Luca D'Andrea,luca-dandrea,L. D'Andrea,F,173.0,238,M,1122910,EUR,1094428800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,11,,,,,,,,,,,,,,,,,,,,,,Luca,D'Andrea,,,,,,,,
10411692,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175.0,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,192.0,3101,M,865646,EUR,962409600,G,12,12,False,,24.0,15.0,17.0,8.0,8.0,10.0,7.0,14.0,1.0,1.0,10.0,1.0,2.0,4.0,90.0,38.0,6.9,9.0,0.0,0.0,0.0218266,0,-1.9276,29,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
10411692,away,Cremonese,Vlad Chiricheş,vlad-chiriches,V. Chiricheş,M,184.0,782,M,69295,EUR,627004800,D,21,21,False,,24.0,19.0,5.0,3.0,11.0,12.0,8.0,12.0,2.0,1.0,1.0,,,,35.0,26.0,6.4,5.0,0.0,0.0,0.00625586,0,,21,,,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,189.0,177,M,158037,EUR,732326400,D,15,15,False,True,53.0,43.0,11.0,4.0,34.0,36.0,9.0,17.0,2.0,,8.0,,,,90.0,65.0,6.8,10.0,0.0,0.0,0.0472871,0,,15,,,2.0,,,2.0,2.0,,,,2.0,6.0,,4.0,3.0,,,,,,,,,,,,1.0,,,,
10411692,away,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,185.0,4788,M,889785,EUR,909014400,D,5,5,False,,51.0,39.0,13.0,7.0,22.0,25.0,17.0,26.0,5.0,2.0,8.0,,,,90.0,66.0,6.4,15.0,0.1119,0.0,0.0107489,1,,22,,,1.0,,,5.0,1.0,2.0,2.0,,1.0,5.0,,4.0,2.0,,1.0,,,1.0,,,,,,,,,,,
10411692,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,188.0,112,M,812314,EUR,870220800,M,17,17,False,,23.0,17.0,7.0,4.0,11.0,12.0,9.0,17.0,4.0,3.0,5.0,,,,78.0,42.0,6.7,12.0,0.0,0.0,0.115862,0,,17,6.0,3.0,,,,1.0,,2.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,
10411692,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,184.0,11753,M,758664,EUR,863654400,M,6,6,False,,38.0,29.0,1.0,,17.0,19.0,12.0,19.0,6.0,3.0,6.0,,,,90.0,50.0,6.3,12.0,0.0,0.0,0.0256274,0,,18,,,,1.0,,2.0,3.0,1.0,1.0,1.0,4.0,5.0,,1.0,1.0,,1.0,,,,,,,charlespickel,,,,,,,
10411692,away,Cremonese,Marco Benassi,marco-benassi,M. Benassi,M,183.0,156,,249629,EUR,778982400,M,26,26,False,,27.0,18.0,2.0,2.0,9.0,11.0,10.0,19.0,5.0,2.0,10.0,,,,90.0,44.0,6.8,14.0,0.0317,0.4562,0.0229879,1,,,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,5.0,,2.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,
10411692,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,180.0,818,M,891346,EUR,912988800,M,3,3,False,,31.0,18.0,5.0,1.0,10.0,11.0,11.0,31.0,2.0,,6.0,,,,90.0,76.0,7.0,36.0,0.0303,0.0,0.193524,1,,14,11.0,3.0,,,1.0,,,3.0,,1.0,,5.0,,2.0,2.0,,2.0,,,,3.0,,,,,,,,,,
10411692,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,175.0,3208,M,1108921,EUR,1042934400,F,20,20,False,,9.0,7.0,,,4.0,5.0,3.0,4.0,6.0,2.0,2.0,,,,45.0,19.0,6.5,5.0,0.0,0.0,0.0259431,0,,33,,,1.0,3.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,2.0,,,1.0,Felix,Afena-Gyan,ohenegyanfelix9,,,,,,,
10411692,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,182.0,887,M,831290,EUR,872812800,F,77,77,False,,16.0,13.0,3.0,3.0,6.0,7.0,7.0,9.0,,,5.0,,,,66.0,24.0,7.2,3.0,0.2761,0.1529,0.0321471,4,,77,,,,1.0,2.0,,,,,,1.0,4.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,
10411692,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,190.0,194,M,927188,EUR,933120000,F,74,74,False,,19.0,10.0,2.0,,4.0,6.0,6.0,13.0,8.0,,1.0,,,,66.0,30.0,6.8,12.0,0.0824,0.0,0.0809089,2,,74,,,6.0,,2.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,1.0,,,
10411692,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,191.0,1065,M,827473,EUR,896400000,D,44,44,True,,31.0,24.0,4.0,3.0,13.0,14.0,11.0,17.0,1.0,,2.0,,,,55.0,38.0,6.6,7.0,0.0,0.0,0.0222925,0,,24,,,1.0,,,3.0,,,,,1.0,4.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,
10411692,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,184.0,3800,M,541464,EUR,786844800,F,90,90,True,,6.0,4.0,,,,,4.0,6.0,4.0,,,,,,45.0,17.0,8.4,7.0,0.3556,1.1743,0.127093,2,,33,,,1.0,2.0,,,,2.0,,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,2.0,,,,,,
10411692,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,191.0,59,M,132410,EUR,491616000,F,9,9,True,,6.0,2.0,,,,,2.0,6.0,4.0,,1.0,,,,24.0,12.0,6.3,5.0,0.2663,0.1563,0.00366885,2,,,,,3.0,,1.0,,,,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10411692,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,179.0,57,M,126989,EUR,725587200,M,10,10,True,,7.0,5.0,1.0,1.0,3.0,3.0,5.0,7.0,2.0,1.0,2.0,,,,24.0,12.0,6.7,2.0,0.0,0.0,0.101174,0,,92,3.0,3.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
10411692,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,188.0,100,M,787642,EUR,854841600,M,18,18,True,,8.0,4.0,,,3.0,3.0,2.0,6.0,1.0,1.0,1.0,,,,12.0,9.0,6.6,4.0,0.0,0.0,0.0542997,0,,18,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,179.0,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,190.0,144,M,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,177.0,1069,M,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Christian Acella,christian-acella,C. Acella,M,,46,M,1011494,EUR,1026000000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,180.0,88,M,131910,EUR,630720000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,177.0,118,M,973300,EUR,950918400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411692,away,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,187.0,963,M,139229,EUR,763862400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
