match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,captain,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_totalOffside
11388409,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,18.0,12.0,14.0,8.0,7.0,7.0,5.0,11.0,3.0,10.0,4.0,5.0,2.0,1.0,1.0,90.0,33.0,7.0,6.0,0.0130135,0,-1.9155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388409,home,Heracles Almelo,Navajo Bakboord,navajo-bakboord,N. Bakboord,D,,177,75,M,837264,EUR,917568000,D,19,19,False,34.0,30.0,4.0,1.0,10.0,11.0,21.0,30.0,,5.0,,,,,,90.0,66.0,6.2,15.0,0.318314,1,,7.0,1.0,1.0,7.0,7.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,0.0341,0.1743,2.0,,,,,,,,,,,,,,,,,,,
11388409,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,27,27,False,49.0,42.0,3.0,1.0,26.0,28.0,16.0,21.0,3.0,5.0,,,,,,67.0,61.0,7.1,7.0,0.00867437,0,,,,1.0,1.0,2.0,,,,2.0,1.0,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
11388409,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,41.0,32.0,12.0,6.0,15.0,15.0,17.0,26.0,3.0,2.0,,,,,,45.0,48.0,6.4,9.0,0.0931857,0,,,,3.0,5.0,1.0,,,,1.0,,,2.0,,,,,,,True,,,,,,,,,,,,,,,
11388409,home,Heracles Almelo,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,22,22,False,34.0,25.0,2.0,1.0,14.0,16.0,11.0,23.0,,6.0,,,,,,90.0,62.0,6.2,19.0,0.0155359,2,,5.0,,1.0,2.0,5.0,,1.0,1.0,3.0,1.0,1.0,,0.1252,0.0695,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11388409,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,56.0,48.0,9.0,4.0,17.0,19.0,31.0,37.0,,10.0,,,,,,90.0,69.0,6.5,12.0,0.0432717,0,,,,,6.0,5.0,2.0,2.0,,3.0,3.0,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,
11388409,home,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186,29,M,40947,EUR,634003200,M,18,18,False,25.0,19.0,5.0,3.0,10.0,14.0,9.0,14.0,,7.0,,,,,,45.0,35.0,6.7,11.0,0.0142024,0,,3.0,,1.0,3.0,4.0,,1.0,,4.0,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11388409,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,20,20,False,43.0,33.0,3.0,1.0,10.0,10.0,25.0,42.0,,4.0,,,,,,90.0,71.0,6.8,23.0,0.523049,2,,9.0,2.0,,4.0,3.0,1.0,4.0,,,,2.0,1.0,0.0309,,4.0,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,
11388409,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,82,M,1189738,EUR,1024790400,M,32,32,False,14.0,11.0,,,4.0,4.0,7.0,10.0,,,,,,,,45.0,21.0,6.7,6.0,0.00786758,1,,,,3.0,3.0,3.0,,,,3.0,1.0,,,0.2748,,,,,,,,1.0,3.0,,,,,,,,,,,,
11388409,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,16.0,15.0,,,1.0,1.0,14.0,16.0,,5.0,,,,,,90.0,38.0,6.2,11.0,0.303536,1,,1.0,,,7.0,5.0,2.0,6.0,,1.0,,3.0,,0.1028,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,
