match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,injury,description,confirmed
11067338,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067338,,2.0,1.0,,90,4.0,,1,,,goal,172232409.0,True,regular,363688.0,Yago Pikachu,,,,,,,
11067338,,,,,90,3.0,,1,,,card,120892185.0,False,yellow,923000.0,Bruno Méndez,Bruno Méndez,Foul,False,,,,
11067338,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,10.0,,,
11067338,,,,,87,,,4,,,card,120892180.0,False,yellow,106402.0,Gil,Gil,Argument,False,,,,
11067338,,,,,81,,,10,,,substitution,122006096.0,False,regular,,,,,,,False,,
11067338,,,,,78,,,13,,,substitution,122006091.0,True,regular,,,,,,,False,,
11067338,,,,,78,,,13,,,substitution,122006090.0,True,injury,,,,,,,True,,
11067338,,,,,76,,,15,,,inGamePenalty,118433683.0,True,missed,798127.0,Marinho,,offTarget,,,,Off target,
11067338,,,,,73,,,18,,,substitution,122006080.0,True,injury,,,,,,,True,,
11067338,,,,,73,,,18,,,substitution,122006081.0,False,regular,,,,,,,False,,
11067338,,,,,62,,,29,,,substitution,122006054.0,True,regular,,,,,,,False,,
11067338,,,,,62,,,29,,,substitution,122006053.0,True,regular,,,,,,,False,,
11067338,,,,,54,,,37,,,substitution,122006041.0,False,regular,,,,,,,False,,
11067338,,,,,54,,,37,,,substitution,122006040.0,False,regular,,,,,,,False,,
11067338,,,,,46,,,45,,,substitution,122006028.0,False,regular,,,,,,,False,,
11067338,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067338,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,6.0,,,
11067338,,,,,37,,,9,,,varDecision,20137.0,True,goalAwarded,798127.0,Marinho,,,,,,,False
11067338,,1.0,1.0,,33,,,13,,,goal,172231154.0,False,regular,1199285.0,Pedro,,,,,,,
11067338,,,,,29,,,17,,,card,120892142.0,True,yellow,798127.0,Marinho,Marinho,Argument,False,,,,
11067338,,1.0,0.0,,26,,,20,,,goal,172231049.0,True,regular,359024.0,Juan Martín Lucero,,,,,,,
