match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
12530754,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,15.0,10.0,,,0.0,3.0,6.0,7.0,9.0,1.0,2.0,,2.0,,,,,,87.0,19.0,6.5,7.0,0.0298022,0,,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
12530754,home,Eyüpspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182,80,M,945548,EUR,917654400,M,30,30,True,13.0,12.0,,,0.0,5.0,6.0,8.0,10.0,,4.0,,4.0,1.0,,,,,30.0,29.0,6.3,10.0,0.0288571,0,,3.0,8.0,,1.0,,,2.0,2.0,2.0,,,1.0,2.0,,5.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12530754,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,True,12.0,12.0,,,0.0,6.0,6.0,6.0,6.0,1.0,1.0,,1.0,,,,,,15.0,15.0,6.3,3.0,0.00370296,0,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,5.0,4.0,1.0,,0.0,,,4.0,5.0,,,,,,,,,,11.0,6.0,6.2,2.0,0.00655784,0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12530754,home,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,1.0,,,,,,11.0,4.0,6.5,2.0,1.859e-05,0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12530754,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175,63,M,1618510,EUR,1169769600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Erdem Gökçe,erdem-gokce,E. Gökçe,D,23,182,11,M,1120637,EUR,1041379200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170,348,M,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181,401,M,45604,EUR,618537600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,18.0,9.0,15.0,6.0,0.0,8.0,11.0,1.0,7.0,,,1.0,7.0,,1.0,1.0,1.0,,90.0,27.0,6.7,9.0,0.00014099,0,-0.0961,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12530754,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,35.0,25.0,7.0,3.0,0.0,11.0,14.0,14.0,23.0,2.0,9.0,5.0,7.0,2.0,,,,,90.0,65.0,6.7,17.0,0.0187716,0,,2.0,8.0,5.0,,,1.0,4.0,2.0,,,,,1.0,True,4.0,2.0,,,,,,,,1.0,,,,,,,,
12530754,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,19.0,16.0,2.0,,0.0,15.0,16.0,1.0,3.0,,1.0,,2.0,1.0,,,,,90.0,23.0,6.6,3.0,0.00058571,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,25.0,20.0,8.0,6.0,0.0,10.0,14.0,10.0,11.0,1.0,1.0,7.0,3.0,,,,,,90.0,34.0,7.4,5.0,0.323968,1,,,2.0,,,,,,,,,,,1.0,,,,,0.0571,1.0,1.0,,,0.5482,1.0,1.0,,,,,,,
12530754,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,D,28,28,False,30.0,26.0,3.0,1.0,0.0,15.0,18.0,13.0,17.0,1.0,5.0,2.0,5.0,,,,,,81.0,66.0,6.4,17.0,0.0307784,0,,5.0,6.0,,2.0,,1.0,3.0,2.0,,,,2.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,False,20.0,15.0,,,0.0,8.0,11.0,7.0,9.0,,4.0,1.0,3.0,1.0,,,,,65.0,34.0,6.6,8.0,0.00737484,0,,,6.0,,2.0,,1.0,3.0,2.0,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,24.0,19.0,4.0,3.0,0.0,6.0,7.0,14.0,20.0,,5.0,1.0,2.0,2.0,,,,,90.0,44.0,7.5,12.0,0.223469,2,,3.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,4.0,,2.0,1.0,,0.0866,2.0,1.0,1.0,,0.4928,2.0,,,,,1.0,,,
12530754,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,25.0,16.0,6.0,3.0,0.0,5.0,7.0,11.0,20.0,,6.0,1.0,2.0,1.0,,,,,81.0,48.0,7.1,17.0,0.200914,2,,2.0,9.0,2.0,3.0,,1.0,4.0,4.0,3.0,,,,1.0,,1.0,1.0,,0.1856,3.0,2.0,,,0.6743,,,,,,,,,
12530754,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,40.0,31.0,7.0,6.0,1.0,11.0,12.0,24.0,35.0,1.0,6.0,,3.0,1.0,,,,,90.0,59.0,7.8,14.0,0.516035,1,,7.0,5.0,2.0,,,1.0,4.0,4.0,1.0,,,4.0,2.0,,1.0,,1.0,0.0291,,,,,,1.0,,,,,,,,
12530754,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,27.0,20.0,1.0,,0.0,6.0,8.0,15.0,22.0,,1.0,,4.0,1.0,,,,,89.0,41.0,6.1,15.0,0.166219,1,,3.0,7.0,,2.0,,,,,2.0,,,1.0,1.0,,2.0,,,0.1969,2.0,1.0,,,,2.0,,,,,,1.0,1.0,
12530754,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,F,10,10,False,10.0,4.0,,,0.0,2.0,3.0,2.0,7.0,,3.0,1.0,2.0,1.0,,,,,81.0,28.0,6.4,15.0,0.00413533,0,,,11.0,2.0,3.0,,1.0,1.0,,2.0,,,,1.0,,4.0,1.0,,,2.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,True,4.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,,2.0,,2.0,1.0,,,,,25.0,8.0,6.8,2.0,0.0187619,1,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,0.0605,,,,,,,,,,,,,,nazon
12530754,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,2.0,,,,,,,,9.0,8.0,6.7,1.0,6.538e-05,0,,,2.0,,,,,2.0,1.0,,Baran Ali Gezek,,,,,,,,,2.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,5.0,2.0,,,0.0,,,2.0,5.0,1.0,4.0,,,1.0,,,,,9.0,10.0,6.8,5.0,0.0162435,0,,,3.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,8.0,6.0,,,0.0,3.0,3.0,4.0,6.0,3.0,3.0,4.0,3.0,,,,,,9.0,18.0,7.0,4.0,0.0440986,0,,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12530754,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Kayra Cihan,kayra-cihan,K. Cihan,D,38,187,49,M,1982283,EUR,1191110400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Kayra Cihan,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,35,182,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Batuhan Özgan,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530754,away,Kayserispor,Alperen Oztas,alperen-oztas,A. Öztaş,F,11,176,8,M,2040366,EUR,1175126400,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Alperen Oztas,,,,,,,,,,,,,,,,,,,,,,
