match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateLongBalls,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_fouls,stat_possessionLostCtrl,stat_totalCross,stat_aerialLost,stat_totalContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_totalClearance,stat_accurateCross,stat_errorLeadToAGoal,stat_penaltyConceded,captain,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltyWon
12499272,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,33.0,33.0,0.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,90.0,36.0,6.8,0.0451,0.0002407,1,-0.0387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499272,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,37.0,29.0,0.0,11.0,12.0,18.0,25.0,1.0,1.0,,,,,45.0,45.0,6.5,,0.0114595,0,,,,3.0,1.0,2.0,1.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499272,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,80.0,70.0,0.0,44.0,47.0,26.0,34.0,3.0,7.0,1.0,,,,90.0,95.0,7.3,0.0522,0.0296858,2,,,,5.0,1.0,6.0,,1.0,2.0,13.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0586,2.0,,,,,,,,,,,,,,
12499272,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,81.0,79.0,0.0,56.0,57.0,23.0,24.0,4.0,7.0,,,,,90.0,89.0,6.8,,0.00716203,0,,,,3.0,3.0,3.0,,3.0,,4.0,,1.0,,,,,1.0,2.0,2.0,,1.0,,,evanndicka,2.0,1.0,,,,,,,,,,,
12499272,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,3,3,False,99.0,88.0,0.0,41.0,43.0,49.0,61.0,2.0,3.0,,,,,90.0,111.0,6.9,,0.112903,0,,,,10.0,4.0,2.0,,8.0,,14.0,5.0,2.0,,,,,1.0,,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,
12499272,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,36.0,26.0,0.0,13.0,16.0,13.0,20.0,2.0,4.0,,,,,62.0,39.0,6.9,,0.0856883,0,,,,2.0,,3.0,,2.0,1.0,10.0,,2.0,,,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,
12499272,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,42.0,40.0,0.0,20.0,20.0,20.0,22.0,1.0,1.0,1.0,,,,63.0,49.0,6.6,0.0448,0.0229226,1,,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,,,,,1.0,1.0,,,2.0,,,1.0,LeoParedes,,1.0,,1.0,1.0,,,,,,,,
12499272,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,42.0,36.0,0.0,12.0,12.0,25.0,33.0,,2.0,3.0,,,,90.0,61.0,6.8,0.2265,0.0485996,4,,,,1.0,1.0,5.0,1.0,3.0,1.0,13.0,3.0,,3.0,1.0,1.0,,,,,2.0,1.0,0.3189,1.0,lorepelle7,1.0,1.0,1.0,,,True,1.0,1.0,,,,,
12499272,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,M,21,21,False,37.0,32.0,0.0,7.0,7.0,28.0,38.0,,3.0,2.0,,,,90.0,63.0,7.5,0.1708,0.24368,5,,,,1.0,,2.0,,4.0,,17.0,8.0,,,,1.0,,1.0,,,2.0,3.0,,4.0,LaJoya,2.0,,3.0,,,,,,1.0,3.0,,,
12499272,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,M,18,18,False,36.0,33.0,0.0,10.0,10.0,24.0,32.0,1.0,6.0,,,,,77.0,75.0,6.2,0.0491,0.119333,1,,,,,,14.0,,5.0,1.0,23.0,6.0,1.0,9.0,,,,,1.0,1.0,2.0,2.0,,1.0,matiassoule11,5.0,,1.0,,,,2.0,,,1.0,,,
12499272,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,12.0,11.0,0.0,3.0,3.0,8.0,9.0,,,1.0,,,,90.0,18.0,6.9,0.6318,0.102344,3,,,,,,5.0,,1.0,1.0,2.0,,4.0,,1.0,,,,,,1.0,,0.248,1.0,tema_dovbyk,,,,,,,,,,1.0,,,
12499272,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,22.0,19.0,0.0,8.0,9.0,15.0,22.0,2.0,3.0,,,,,45.0,43.0,7.0,0.037,0.222824,1,,,,,,3.0,,1.0,1.0,11.0,9.0,1.0,1.0,,,,,,,,1.0,,3.0,nico_zale,,,4.0,,,,,,1.0,1.0,,,
12499272,home,Roma,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,True,32.0,28.0,0.0,7.0,7.0,22.0,26.0,,4.0,1.0,,,,28.0,43.0,7.5,0.178,0.0741329,3,,,,,,2.0,1.0,5.0,1.0,4.0,1.0,,2.0,1.0,,1.0,,2.0,2.0,,,0.1424,1.0,,,,1.0,,,,2.0,,,1.0,,,
12499272,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,18.0,17.0,1.0,2.0,3.0,16.0,16.0,1.0,4.0,,,,,27.0,27.0,7.3,0.1878,0.150812,3,,,,1.0,,,,4.0,,1.0,1.0,,,,,,1.0,3.0,1.0,,,,1.0,,,,1.0,,,,,,,3.0,,,
12499272,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,7.0,6.0,0.0,2.0,2.0,4.0,6.0,,,,,,,13.0,11.0,7.5,0.579,0.0188645,3,,,,,,,,,,2.0,1.0,,,3.0,,,,,,,,0.8139,1.0,,,,,,,,,1.0,,,1.0,,
12499272,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499272,home,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
