match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_punches,stat_totalOffside
12420996,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,32.0,30.0,9.0,7.0,0.0,26.0,27.0,4.0,5.0,8.0,1.0,3.0,3.0,90.0,38.0,7.0,2.0,0.00162092,0,0.5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,43.0,36.0,6.0,3.0,0.0,12.0,15.0,26.0,33.0,3.0,,,,90.0,76.0,7.6,15.0,0.147838,0,,5.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,False,50.0,42.0,4.0,1.0,0.0,20.0,24.0,22.0,26.0,2.0,,,,90.0,63.0,6.8,10.0,0.00703126,1,,,,,2.0,6.0,,1.0,,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,0.0522,,,,,,,,,,
12420996,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,D,17,17,False,52.0,48.0,6.0,2.0,0.0,23.0,23.0,25.0,29.0,1.0,,,,90.0,63.0,6.9,4.0,0.0390274,1,,,,1.0,2.0,2.0,,,,,,2.0,1.0,,1.0,1.0,,,3.0,1.0,,0.0138,1.0,,,,,,,,,
12420996,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,49.0,43.0,1.0,,0.0,9.0,10.0,35.0,41.0,2.0,,,,82.0,73.0,7.3,10.0,0.0921176,0,,2.0,1.0,3.0,6.0,8.0,,2.0,1.0,,,3.0,3.0,,2.0,2.0,,,1.0,,4.0,,,,,,,,,,,
12420996,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182.0,1285,M,901149,EUR,876441600,M,18,18,False,27.0,27.0,,,0.0,11.0,11.0,16.0,16.0,6.0,,,,60.0,38.0,6.4,4.0,0.0260214,1,,,,,4.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,0.0175,,1.0,,,,,,,,
12420996,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,43.0,31.0,14.0,6.0,0.0,15.0,16.0,16.0,28.0,1.0,,,,90.0,55.0,7.1,15.0,0.116709,0,,1.0,,,2.0,4.0,,1.0,,,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
12420996,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,37.0,33.0,2.0,1.0,1.0,6.0,7.0,28.0,32.0,5.0,,,,69.0,47.0,7.5,6.0,0.424832,1,,2.0,1.0,,3.0,4.0,1.0,,,1.0,,2.0,2.0,,,2.0,,1.0,,1.0,2.0,0.0224,,2.0,,,,,,,,
12420996,home,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,F,36,36,False,26.0,20.0,2.0,2.0,0.0,5.0,6.0,16.0,28.0,1.0,,,,90.0,45.0,7.5,16.0,0.486522,4,,8.0,1.0,,,1.0,,,,1.0,,,,2.0,,3.0,,1.0,1.0,,1.0,0.1983,3.0,,,,,,,,,
12420996,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,11.0,6.0,1.0,,0.0,2.0,3.0,4.0,9.0,,,,,90.0,24.0,7.3,8.0,0.0183221,5,,1.0,,,4.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,0.9083,2.0,,KDolberg,2.0,2.0,1.0,1.092,,,
12420996,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,F,10,10,False,39.0,35.0,2.0,1.0,0.0,5.0,6.0,32.0,39.0,4.0,,,,90.0,66.0,7.6,13.0,0.134427,1,,6.0,2.0,,2.0,6.0,,1.0,,,,3.0,2.0,3.0,1.0,1.0,,1.0,5.0,2.0,3.0,0.1066,,,,,,,,True,,
12420996,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170.0,1932,M,901889,EUR,935366400,M,7,7,True,7.0,6.0,1.0,,0.0,,,6.0,12.0,1.0,,,,30.0,17.0,7.0,6.0,0.0116465,4,,5.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,3.0,,,,0.1818,1.0,,,,,,,,,
12420996,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,2.0,,,,21.0,10.0,6.5,2.0,0.0052653,0,,,,,3.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,
12420996,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,6,6,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,8.0,5.0,6.8,,0.00321883,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Thomas Foket,,,thomas-foket,T. Foket,D,25,177.0,266,M,245615,EUR,780451200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Nunzio Engwanda,Nunzio Engwanda,,engwanda-nunzio,N. Engwanda,D,71,,249,M,1520940,EUR,1196467200,D,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171.0,574,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192.0,1673,M,1637689,EUR,1216425600,M,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187.0,289,M,996979,EUR,1015632000,G,1,1,False,30.0,19.0,20.0,10.0,0.0,13.0,15.0,6.0,15.0,8.0,4.0,1.0,1.0,90.0,42.0,7.1,12.0,0.00383194,0,0.092,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,
12420996,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188.0,255,M,1388438,EUR,1029283200,D,23,23,False,34.0,27.0,3.0,1.0,0.0,17.0,20.0,10.0,14.0,4.0,,,,90.0,53.0,6.4,11.0,0.00470697,0,,,,,3.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,6.0,1.0,,,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190.0,193,M,949101,EUR,971136000,D,28,28,False,20.0,17.0,4.0,2.0,0.0,14.0,14.0,3.0,6.0,2.0,,,,90.0,29.0,6.9,4.0,0.00628835,0,,,,,2.0,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,D,30,30,False,32.0,26.0,4.0,2.0,0.0,19.0,22.0,7.0,10.0,6.0,,,,90.0,49.0,7.3,7.0,0.00748553,2,,,,,1.0,3.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,4.0,,1.0,0.0388,,1.0,,,1.0,,0.0865,,,
12420996,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178.0,57,M,823046,EUR,871948800,M,77,77,False,14.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,8.0,3.0,,,,63.0,36.0,6.4,9.0,0.00470745,0,,2.0,,1.0,4.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,,1.0,,3.0,,1.0,,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,32.0,28.0,1.0,1.0,1.0,12.0,13.0,17.0,21.0,2.0,,,,90.0,44.0,7.3,7.0,0.0620146,1,,2.0,1.0,,1.0,3.0,,,,,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,3.0,,1.0,0.0277,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,False,28.0,23.0,4.0,2.0,0.0,14.0,17.0,9.0,11.0,4.0,,,,85.0,39.0,7.1,7.0,0.0167409,0,,,,1.0,1.0,3.0,,,,,,3.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,
12420996,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179.0,703,M,846447,EUR,877392000,M,20,20,False,26.0,24.0,1.0,1.0,0.0,12.0,13.0,13.0,15.0,1.0,,,,75.0,45.0,7.3,4.0,0.0163392,0,,2.0,1.0,,3.0,4.0,,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,
