match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_errorLeadToAShot,stat_ownGoals,stat_goals,stat_goalAssist
10385405,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,38.0,33.0,16.0,12.0,30.0,32.0,3.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,46.0,6.6,5.0,0.0,0.0,0.0128076,0,0.3637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385405,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,51.0,37.0,6.0,2.0,11.0,14.0,28.0,45.0,,6.0,,,,,86.0,89.0,7.8,24.0,0.1141,0.0,0.0452,3,,8.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10385405,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,False,66.0,57.0,6.0,3.0,38.0,40.0,19.0,26.0,2.0,9.0,,,,,90.0,73.0,6.5,9.0,0.0,0.0,0.012315,0,,,,5.0,1.0,,,,,,2.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385405,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,77.0,69.0,9.0,6.0,56.0,58.0,13.0,19.0,3.0,3.0,,,,,90.0,82.0,7.0,8.0,0.0821,0.0,0.0354174,1,,,,,4.0,,,,1.0,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,
10385405,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,44.0,41.0,1.0,1.0,24.0,25.0,19.0,26.0,1.0,1.0,,,,,62.0,59.0,6.8,10.0,0.0,0.0,0.144885,0,,7.0,2.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,
10385405,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,51.0,40.0,2.0,1.0,14.0,16.0,26.0,38.0,,6.0,,,,,86.0,71.0,6.8,18.0,0.0,0.0,0.0227827,0,,3.0,,5.0,6.0,1.0,2.0,,,,,3.0,2.0,3.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
10385405,home,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,False,87.0,73.0,10.0,5.0,39.0,43.0,34.0,45.0,,11.0,,,,,90.0,92.0,6.8,15.0,0.0988,0.0257,0.0243677,2,,1.0,,3.0,2.0,,,,1.0,,,2.0,2.0,,,,,3.0,,,,,True,1.0,,,,,,,,,,
10385405,home,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,thiago6,53825,EUR,671328000,M,6,6,False,93.0,81.0,14.0,10.0,44.0,47.0,37.0,46.0,,9.0,,,,,90.0,114.0,8.2,14.0,0.0912,0.0,0.0314083,1,,,,5.0,13.0,1.0,4.0,3.0,,1.0,3.0,4.0,3.0,6.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
10385405,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,13.0,10.0,,,3.0,4.0,7.0,9.0,,3.0,,,,,90.0,30.0,7.0,9.0,0.985,0.3206,0.049267,4,,,,4.0,5.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,3.0,,2.0,,1.0,1.0,1.0,,,,,,
10385405,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,False,14.0,9.0,,,1.0,1.0,8.0,14.0,2.0,2.0,,,,,90.0,37.0,7.2,11.0,0.6608,0.045,0.217604,7,,1.0,,5.0,5.0,2.0,,,3.0,2.0,,1.0,,3.0,2.0,2.0,1.0,,1.0,,,1.0,,2.0,,1.0,2.0,,1.0,,,,,
10385405,home,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3175,M,AlexOxChambo,10577,EUR,745372800,F,15,15,False,15.0,13.0,1.0,1.0,4.0,4.0,9.0,12.0,1.0,3.0,,,,,62.0,30.0,7.0,9.0,0.1482,0.0,0.0140305,1,,1.0,,5.0,3.0,2.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,
10385405,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,16.0,16.0,,,8.0,8.0,9.0,13.0,,2.0,,,,,28.0,26.0,6.9,5.0,0.053,0.0,0.0326914,1,,5.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
