match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
13981627,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,False,27.0,23.0,10.0,7.0,0.0,20.0,22.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,90.0,36.0,7.9,4.0,0.00099865,59.759350176763,6.0,20.685,11.76,0.5266,0,0.9437,0.01,-0.01,0.16,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981627,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,41.0,35.0,6.0,1.0,0.0,23.0,24.0,12.0,17.0,2.0,4.0,,,,,,90.0,57.0,6.7,11.0,0.00728673,73.548719696413,9.0,6.51,9.555,,0,,0.01,0.08,0.16,,True,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981627,home,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,39,190,800,M,1155423,EUR,1065744000,D,39,39,False,67.0,60.0,9.0,8.0,0.0,37.0,41.0,23.0,26.0,5.0,5.0,,,,,,90.0,82.0,8.2,8.0,0.0492591,91.427656629163,12.0,45.885,12.075,,1,,0.25,0.06,0.44,,,,3.0,7.0,4.0,12.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0396,-0.07,,,,,,,,,,,,,,,,,
13981627,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,42.0,34.0,7.0,2.0,0.0,26.0,29.0,8.0,13.0,7.0,1.0,,,,,,90.0,71.0,7.8,14.0,0.027799,84.717095709319,9.0,68.145,25.62,,0,,0.19,0.04,0.5,,,1.0,2.0,5.0,7.0,11.0,2.0,,5.0,3.0,2.0,,2.0,,,2.0,1.0,2.0,1.0,2.0,1.0,25.680931135767,1.0,1.0,,,,,,,,
13981627,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,31.0,24.0,2.0,2.0,0.0,11.0,14.0,13.0,17.0,,3.0,,,,,,90.0,60.0,7.3,17.0,0.177278,90.549292905423,9.0,64.365,20.055,,0,,0.48,0.08,-0.08,,,9.0,1.0,,3.0,2.0,1.0,,2.0,,,1.0,2.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,
13981627,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,33.0,30.0,4.0,3.0,0.0,13.0,13.0,17.0,20.0,1.0,2.0,,,,,,76.0,55.0,6.5,13.0,0.0988652,98.918930574117,14.0,1.05,9.555,,4,,0.09,0.12,-0.09,,,6.0,,,6.0,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,0.08,-0.31,1.0,1.0,4.0,1.0,,,14.032946982013,1.0,3.0,2.0,1.0,1.0,1.0,0.113,,,
13981627,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,False,51.0,44.0,2.0,1.0,0.0,23.0,28.0,21.0,23.0,1.0,3.0,,,,,,90.0,64.0,6.6,11.0,0.0413211,54.112366077294,7.0,5.88,13.545,,1,,0.17,-0.02,0.17,,,4.0,5.0,1.0,7.0,2.0,1.0,1.0,,1.0,,,,0.0183,0.01,,,1.0,,1.0,,,,2.0,1.0,,,,,,,
13981627,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,27.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,16.0,,3.0,,,,,,90.0,41.0,7.3,4.0,0.0287264,181.15147679564,12.0,105.945,43.995,,1,,0.16,0.29,-0.03,,,,1.0,1.0,5.0,9.0,1.0,,,4.0,1.0,,3.0,0.0203,-0.06,1.0,2.0,1.0,1.0,,,93.259212766854,3.0,1.0,,1.0,,,,,,
13981627,home,Parma,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,21,21,False,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,,,,,,,,82.0,31.0,6.2,9.0,0.016704,79.95980875104,10.0,17.64,12.18,,1,,-0.25,0.14,-0.03,,,1.0,2.0,2.0,9.0,5.0,2.0,,,1.0,,2.0,2.0,0.0842,-0.28,1.0,4.0,1.0,1.0,,,6.7533565728458,1.0,1.0,,,1.0,,0.1349,,,
13981627,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,9,9,False,10.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,9.0,,,,,,,,76.0,22.0,6.3,8.0,0.00684424,38.678592203332,4.0,16.59,10.395,,2,,-0.02,-0.51,0.0,,,,6.0,3.0,8.0,5.0,1.0,1.0,,,,3.0,2.0,0.0492,-0.26,,1.0,,,,,,,,,1.0,,,,,,
