match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_totalOffside
14062212,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,5.0,,1.0,,,,,,74.0,23.0,8.3,6.0,0.0295279,41.195613011753,6.0,14.282435977377,0.0,,3,,-0.27,0.24,0.14,,,,1.0,0.7554,0.72,5.0,4.0,6.0,,1.0,1.0,,,,,2.0,2.0,2.0,1.6182,,,,,1.0,,,,,,1.0,,,
14062212,home,Borussia Dortmund,Luca Reggiani,luca-reggiani,L. Reggiani,D,49,192,743,M,,1937833,EUR,1199836800,D,49,49,True,43.0,40.0,1.0,,0.0,26.0,26.0,14.0,17.0,3.0,1.0,2.0,,,,,,45.0,51.0,7.0,3.0,0.00874112,54.98779316731,11.0,22.019104550323,0.0,,1,,0.04,0.11,0.15,,Luca Reggiani,,1.0,0.0146,-0.1,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,
14062212,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,15.0,12.0,,,0.0,4.0,4.0,8.0,11.0,,,1.0,,,,,,29.0,19.0,6.4,4.0,0.0161176,42.380456458737,5.0,18.412203426883,1.0,,0,,-0.06,0.08,0.13,,,,,,,1.0,,3.0,,1.0,,,,,1.0,,,,,13.792250509912,14.434751954918,,,,,,1.0,,,,,,
14062212,home,Borussia Dortmund,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,fabio.silva,954076,EUR,1027036800,F,21,21,True,9.0,5.0,1.0,,0.0,1.0,2.0,4.0,7.0,4.0,,2.0,1.0,,,,,29.0,20.0,6.5,8.0,0.0172069,111.24384600818,6.0,86.547756581785,3.0,,2,,-0.01,0.27,-0.02,,,,,0.3929,-0.38,,1.0,4.0,,4.0,2.0,,,,1.0,1.0,,1.0,0.5791,31.257057515607,92.445154808978,,,1.0,,,,1.0,,1.0,,,
14062212,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,True,14.0,13.0,,,0.0,9.0,9.0,4.0,5.0,,,,,,,,,16.0,16.0,6.4,2.0,0.000927,29.321266389015,4.0,-16.24639171009,0.0,,0,,-0.05,-0.2,0.13,,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14062212,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,,,16.0,13.0,6.3,5.0,0.00340231,33.085852678425,3.0,12.492990705003,1.0,,0,,-0.03,-0.51,0.0,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,14.05195166807,18.512926943085,,,,,,,,,,,,
14062212,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,home,Borussia Dortmund,Samuele Inacio,samuele-inacio,S. Inacio,F,40,175,1470,M,,1861666,EUR,1207094400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Samuele Inacio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,,94312,EUR,663638400,G,33,33,False,31.0,27.0,9.0,5.0,0.0,23.0,23.0,4.0,8.0,1.0,2.0,4.0,,3.0,4.0,,,90.0,38.0,6.7,4.0,0.00389901,43.040117692477,8.0,25.662293436118,0.0,1.121,0,0.438,0.14,0.02,-0.45,0.61,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14062212,away,1. FSV Mainz 05,Stefan Posch,stefan-posch,S. Posch,D,4,188,1355,M,,355486,EUR,863568000,D,4,4,False,46.0,39.0,7.0,4.0,0.0,25.0,29.0,14.0,17.0,2.0,5.0,9.0,,,,,,90.0,64.0,5.7,12.0,0.0398552,199.81006497166,23.0,25.32027853483,0.0,,1,,0.22,0.06,-0.78,,,,,0.0273,-0.13,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,,2.0,0.076,,,1.0,1.0,,,1.0,,,,,,1.0,
14062212,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,,106662,EUR,682992000,D,16,16,False,8.0,6.0,3.0,1.0,0.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,,,,,,27.0,11.0,6.1,2.0,0.00328607,,,,,,0,,0.04,,-0.33,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,,152206,EUR,759974400,D,31,31,False,62.0,55.0,3.0,2.0,0.0,36.0,38.0,19.0,24.0,2.0,8.0,3.0,,,,,,90.0,80.0,5.7,8.0,0.0136942,129.96855574809,20.0,15.621102673606,0.0,,0,,0.12,0.03,-0.63,,,,,,,3.0,,7.0,3.0,,,,2.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,
14062212,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,,97926,EUR,742521600,M,21,21,False,27.0,16.0,3.0,,0.0,8.0,13.0,8.0,14.0,2.0,2.0,1.0,1.0,,,,,90.0,51.0,6.0,14.0,0.00628911,32.044488674445,5.0,16.765504062564,0.0,,0,,-0.31,0.02,-0.28,,,,,,,2.0,,3.0,1.0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,,327755,EUR,846374400,M,10,10,False,50.0,43.0,5.0,1.0,0.0,24.0,25.0,19.0,25.0,3.0,,5.0,1.0,,,,,90.0,71.0,6.5,13.0,0.22833,135.57280544157,15.0,31.979448730307,0.0,,2,,0.32,0.13,-0.36,,,,,0.0732,-0.09,,,2.0,1.0,2.0,1.0,,3.0,1.0,,1.0,,2.0,0.1948,,,4.0,2.0,,,,2.0,1.0,,,,,
14062212,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,,1028307,EUR,978134400,M,6,6,False,46.0,35.0,4.0,,0.0,21.0,26.0,14.0,20.0,3.0,,7.0,1.0,,,,,90.0,61.0,6.4,13.0,0.175443,117.26318315442,14.0,42.586119164518,1.0,,0,,0.15,0.13,-0.22,,,,,,,,,1.0,,,,,3.0,2.0,,,,1.0,,25.318054996207,25.990079049514,1.0,1.0,1.0,,,1.0,,,,,,
14062212,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,,537552,EUR,713404800,M,7,7,False,23.0,22.0,2.0,1.0,0.0,11.0,11.0,11.0,12.0,3.0,,2.0,1.0,,,,,60.0,33.0,6.3,2.0,0.141626,65.821522218384,9.0,-10.513377001424,0.0,,0,,0.05,0.02,-0.25,,,,,,,2.0,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,
14062212,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,,157377,EUR,731289600,M,30,30,False,31.0,24.0,3.0,2.0,0.0,18.0,20.0,6.0,11.0,2.0,1.0,1.0,,,,,,61.0,41.0,6.3,9.0,0.00641747,93.706218929685,9.0,27.22438402812,2.0,,0,,-0.12,0.05,-0.08,,,,,,,,2.0,2.0,,,,1.0,,,2.0,,,,,19.377879019074,48.953374089191,,,,,,,,True,,,,1.0
14062212,away,1. FSV Mainz 05,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,silas,949062,EUR,907632000,F,26,26,False,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,3.0,,1.0,2.0,,,,,60.0,15.0,6.6,4.0,0.00483345,92.171941602156,7.0,42.86463024218,2.0,,1,,-0.06,0.16,0.13,,,,1.0,0.195,-0.3,2.0,1.0,3.0,,1.0,,,,,,,,1.0,,18.649627723679,37.646734117266,2.0,,,,,,,,,,,1.0
14062212,away,1. FSV Mainz 05,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,,822340,EUR,868406400,F,20,20,False,17.0,12.0,,,0.0,4.0,6.0,8.0,11.0,4.0,2.0,3.0,1.0,,,,,73.0,25.0,6.6,8.0,0.019826,22.089260553807,3.0,1.1292883315139,0.0,,0,,-0.23,0.04,0.18,,,,,,,1.0,3.0,3.0,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,2.0
14062212,away,1. FSV Mainz 05,Kacper Potulski,kacper-potulski,K. Potulski,D,48,195,1268,M,,1548910,EUR,1192752000,D,48,48,True,52.0,39.0,7.0,1.0,0.0,32.0,39.0,7.0,13.0,9.0,4.0,5.0,,,,,,63.0,64.0,6.5,14.0,0.00380992,107.60916164444,16.0,-32.047063980855,0.0,,3,,-0.44,0.0,-0.16,,Kacper Potulski,,1.0,0.2281,-0.2,3.0,6.0,3.0,,,,,,3.0,,,,,,,,1.0,,,1.0,3.0,2.0,2.0,,,,,
14062212,away,1. FSV Mainz 05,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,,352544,EUR,792288000,F,23,23,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,,,30.0,9.0,6.4,2.0,0.00826472,24.989901787924,3.0,20.04918093537,0.0,,1,,-0.1,0.19,-0.05,,,,,0.1347,-0.2,,,1.0,1.0,,,,,,,1.0,,1.0,0.2035,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,,980621,EUR,1034208000,M,8,8,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,4.0,2.0,,2.0,,,,,30.0,17.0,6.7,4.0,0.0181085,58.682298365573,6.0,29.979274277173,1.0,,0,,-0.15,0.11,-0.03,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,24.089860392228,25.699906011501,,,,,1.0,1.0,,,,,,
14062212,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,,138126,EUR,759801600,D,2,2,True,10.0,6.0,3.0,2.0,0.0,1.0,1.0,5.0,9.0,3.0,1.0,1.0,1.0,,,,,29.0,22.0,6.5,6.0,0.0433857,26.855722926333,2.0,11.8847574189,0.0,,0,,0.05,0.02,-0.2,,,,,,,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0
14062212,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,,1152505,EUR,1111017600,F,44,44,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,2.0,,,,,,,,17.0,13.0,7.2,3.0,0.0208588,57.11344970038,3.0,37.167279233109,1.0,,2,,0.02,0.09,0.3,,Nelson Weiper,,,0.8521,0.19,1.0,1.0,2.0,,1.0,,1.0,,1.0,,2.0,,,1.2372,21.878901651876,33.185415832862,,,,,1.0,1.0,,,2.0,,,
14062212,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nikolas Veratschnig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062212,away,1. FSV Mainz 05,William Bøving,william-boving,W. Bøving,M,14,176,768,M,,1021075,EUR,1046476800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
