match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon
11352346,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,1,1,False,22.0,14.0,14.0,6.0,13.0,16.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,90.0,33.0,6.7,8.0,0.0,0.0,0.000154,0,0.0757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,22.0,19.0,3.0,1.0,11.0,11.0,8.0,12.0,2.0,,3.0,,,,,,,83.0,36.0,6.8,5.0,0.0,0.0,0.0044552,0,,,,True,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,70.0,62.0,12.0,7.0,27.0,30.0,36.0,43.0,3.0,3.0,5.0,,1.0,,,,,90.0,85.0,7.2,10.0,0.0,0.0,0.0235242,0,,,,,3.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,71.0,66.0,11.0,9.0,33.0,34.0,33.0,37.0,2.0,2.0,6.0,,,,,,,90.0,82.0,7.3,7.0,0.0,0.0,0.0611372,0,,,,,,,2.0,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,MarcGuehi13,1.0,,,,,,,,,,,,
11352346,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,35.0,29.0,1.0,,11.0,14.0,19.0,26.0,5.0,2.0,9.0,,1.0,,,,,90.0,67.0,6.9,19.0,0.0581,0.0,0.127138,1,,,,,5.0,1.0,3.0,1.0,,,,3.0,2.0,3.0,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,
11352346,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,49.0,42.0,2.0,1.0,11.0,12.0,31.0,37.0,4.0,1.0,5.0,,1.0,,,,,90.0,61.0,6.9,9.0,0.1097,0.0,0.101715,2,,,,,,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,
11352346,home,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,44.0,39.0,,,13.0,15.0,26.0,30.0,3.0,4.0,1.0,,1.0,,,,,90.0,53.0,7.1,6.0,0.0,0.0,0.131463,0,,,,,1.0,2.0,2.0,,,,2.0,1.0,1.0,,,1.0,,,jeffersonlerma,,,,2.0,,,,,,,,,
11352346,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,9,9,False,20.0,17.0,,,4.0,4.0,13.0,19.0,8.0,1.0,2.0,,3.0,,,,,90.0,40.0,7.0,9.0,0.1443,0.0,0.0318898,3,,,,,3.0,3.0,9.0,3.0,1.0,,,2.0,2.0,1.0,,2.0,1.0,4.0,jordanayew9,,,1.0,1.0,2.0,,,,,,,,
11352346,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,39.0,36.0,,,15.0,16.0,22.0,27.0,5.0,,4.0,,1.0,,,,,90.0,59.0,7.3,12.0,0.2555,0.1038,0.148652,4,,,,,4.0,2.0,8.0,4.0,3.0,,,1.0,,4.0,1.0,2.0,,2.0,eze,1.0,,1.0,1.0,2.0,1.0,,,,,,,
11352346,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,16.0,14.0,1.0,,5.0,5.0,9.0,11.0,3.0,1.0,3.0,,1.0,,,,,74.0,24.0,6.7,5.0,0.0,0.0,0.0182312,0,,,,,,,4.0,3.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,
11352346,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,18.0,14.0,,,,1.0,14.0,19.0,8.0,3.0,1.0,,3.0,,,,,90.0,32.0,6.5,10.0,0.4295,0.1333,0.0648306,3,,,,,2.0,1.0,3.0,3.0,1.0,,,,,2.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
11352346,home,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,17.0,15.0,,,1.0,2.0,14.0,16.0,1.0,,2.0,,1.0,,,,,16.0,20.0,6.9,3.0,0.0,0.0,0.0180864,0,,,,,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1018,M,1101362,EUR,1033776000,M,49,49,True,5.0,3.0,1.0,,,,3.0,6.0,1.0,,,,,,,,,15.0,9.0,6.8,4.0,0.0238,0.0,0.0811509,1,,,,,1.0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
11352346,home,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,home,Crystal Palace,John-Kymani Gordon,john-kymani-gordon,J. Gordon,M,11,181,51,M,1046390,EUR,1045094400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,John-Kymani Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352346,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,1,1,False,22.0,13.0,13.0,4.0,9.0,9.0,4.0,13.0,,1.0,10.0,,,,,2.0,,90.0,31.0,7.2,9.0,0.0,0.0,0.006703,0,0.2371,,,,,,,,,,,,,,,,,,ARamsdale,,,,,,,,1.0,,,,,
11352346,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,D,5,5,False,58.0,50.0,6.0,4.0,21.0,24.0,31.0,36.0,1.0,1.0,6.0,,,,,,,90.0,74.0,7.9,10.0,0.0724,0.0287,0.0496668,2,,,,,2.0,,7.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,1.0,,2.0,TPartey5,1.0,,1.0,1.0,,1.0,,,,,,,
11352346,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,69.0,61.0,7.0,1.0,29.0,31.0,32.0,38.0,1.0,4.0,3.0,,,,,,,90.0,76.0,7.3,9.0,0.0,0.0,0.0206485,0,,,,,,,2.0,,,2.0,,,,1.0,,2.0,1.0,,benwhite,,,,,,,,,,,,,
