match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim
12436950,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,36.0,26.0,25.0,15.0,0.0,14.0,14.0,12.0,22.0,3.0,3.0,5.0,90.0,42.0,7.2,10.0,0.00479995,0,-0.1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436950,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,False,29.0,24.0,,,0.0,11.0,14.0,13.0,17.0,4.0,,,90.0,40.0,6.1,8.0,0.0103227,1,,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0216,,,,,,,,,,,,,,
12436950,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,34.0,26.0,3.0,1.0,0.0,19.0,20.0,7.0,14.0,6.0,,,90.0,62.0,6.7,10.0,0.00185317,0,,,1.0,8.0,3.0,12.0,,1.0,,11.0,8.0,3.0,2.0,1.0,1.0,,True,1.0,,,,,,,,,,,,
12436950,home,Southampton,Nathan Wood,,,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,False,21.0,17.0,,,0.0,13.0,15.0,4.0,6.0,2.0,,,45.0,23.0,6.2,4.0,0.0015903,0,,,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12436950,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,M,2,2,False,31.0,24.0,1.0,1.0,0.0,13.0,15.0,11.0,20.0,4.0,,,90.0,61.0,7.1,15.0,0.0332541,0,,4.0,3.0,1.0,6.0,6.0,1.0,2.0,,5.0,1.0,2.0,1.0,,,,,1.0,3.0,3.0,2.0,1.0,,,,,,,,
12436950,home,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173,484,M,,970435,EUR,951091200,M,8,8,False,33.0,26.0,3.0,1.0,0.0,9.0,10.0,19.0,26.0,4.0,,,56.0,46.0,6.8,9.0,0.095406,0,,3.0,,,3.0,4.0,1.0,,,1.0,1.0,3.0,2.0,1.0,2.0,,,1.0,,,,1.0,2.0,,,,,,,
12436950,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,False,44.0,41.0,2.0,,0.0,22.0,23.0,19.0,21.0,7.0,,,85.0,57.0,7.3,4.0,0.0255942,0,,,,2.0,3.0,12.0,2.0,,,1.0,,6.0,6.0,2.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,
12436950,home,Southampton,Welington,,,welington,Welington,M,34,170,939,M,,1009920,EUR,982540800,M,34,34,False,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,2.0,,,45.0,26.0,6.9,3.0,0.00842455,0,,1.0,1.0,,2.0,5.0,,,,4.0,,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,
12436950,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,F,18,18,False,33.0,25.0,3.0,1.0,0.0,10.0,10.0,16.0,26.0,6.0,,,90.0,52.0,7.3,14.0,0.0860994,0,,3.0,,,4.0,10.0,,2.0,,,,4.0,2.0,3.0,1.0,,,1.0,4.0,3.0,,1.0,1.0,,,,,,,
12436950,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,False,26.0,17.0,,,1.0,5.0,8.0,12.0,18.0,1.0,,,90.0,43.0,6.6,17.0,0.0895227,2,,,4.0,6.0,12.0,6.0,1.0,1.0,1.0,1.0,,,,,2.0,0.0547,,3.0,4.0,,,2.0,,1.0,,,,,,
