match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_duelLost,stat_challengeLost,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_penaltyConceded,stat_ownGoals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed
10411461,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,30.0,12.0,22.0,4.0,8.0,9.0,4.0,21.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,38.0,6.7,18.0,0.0,0.0,0.00112836,0,0.0785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411461,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,,580512,EUR,819072000,D,24,24,False,14.0,11.0,2.0,,9.0,11.0,2.0,3.0,2.0,1.0,4.0,,,,,,,,90.0,27.0,6.7,6.0,0.0,0.0,0.00387239,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411461,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,False,28.0,18.0,6.0,1.0,17.0,23.0,1.0,5.0,1.0,5.0,2.0,,,,,,,,90.0,39.0,6.6,11.0,0.0,0.0,0.0011938,0,,,,,,3.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411461,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,20.0,14.0,6.0,2.0,10.0,11.0,4.0,9.0,5.0,3.0,2.0,1.0,,,,,,,90.0,33.0,7.5,6.0,0.0784,0.0,0.0328932,1,,,,,,3.0,1.0,,,1.0,,1.0,True,3.0,1.0,4.0,,,,,,,,,,,,,,,
10411461,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,15.0,12.0,2.0,2.0,9.0,10.0,3.0,7.0,3.0,3.0,4.0,,,,,,,,90.0,40.0,6.3,11.0,0.0,0.0,0.00157571,0,,,,3.0,1.0,1.0,2.0,,1.0,10.0,3.0,3.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,
10411461,home,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,15.0,9.0,2.0,,5.0,6.0,4.0,9.0,8.0,,3.0,1.0,,,,,,,78.0,29.0,7.4,9.0,0.3647,0.9985,0.00068424,2,,,,3.0,1.0,,4.0,1.0,1.0,5.0,2.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10411461,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,25.0,19.0,2.0,1.0,13.0,16.0,6.0,9.0,3.0,2.0,7.0,,,,,,,,90.0,36.0,6.8,7.0,0.0,0.0,0.0247603,0,,,,1.0,1.0,2.0,1.0,,1.0,3.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,
10411461,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,False,22.0,16.0,6.0,2.0,8.0,10.0,10.0,17.0,1.0,,8.0,1.0,,,,,,,78.0,31.0,7.9,10.0,0.0203,0.0,0.264734,1,,,,,,,,,1.0,1.0,,,,,,,5.0,,1.0,,,2.0,2.0,1.0,1.0,3.0,,,,,
10411461,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,False,11.0,8.0,,,4.0,5.0,4.0,6.0,5.0,,5.0,2.0,,,,,,,65.0,28.0,6.7,8.0,0.1275,0.0,0.00621156,4,,,,1.0,,,3.0,1.0,4.0,4.0,2.0,,,,2.0,,,,1.0,,,,,,2.0,,,,,,
10411461,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,False,14.0,13.0,1.0,1.0,5.0,6.0,8.0,10.0,7.0,,2.0,5.0,,,,,,,88.0,36.0,7.5,9.0,0.2264,0.3293,0.0149445,2,,,,2.0,1.0,,1.0,1.0,5.0,4.0,1.0,2.0,,,1.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,
10411461,home,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,False,10.0,4.0,,,1.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,,,,,,,89.0,15.0,6.7,7.0,0.0907,0.0,0.0233003,1,,,,,,,,,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,2.0,,,,,
