match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,confirmed,injury,description,reason,playerName,rescinded
14065723,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14065723,,1.0,1.0,,90,,,1,,,goal,penalty,322475514.0,False,penalty,945830.0,Himad Abdelli,,,,,,,
14065723,,,,,90,0.0,,1,,,injuryTime,,,,,,,8.0,,,,,,
14065723,,,,,87,,,4,,,varDecision,,50905.0,False,penaltyNotAwarded,580642.0,Haris Belkebla,,False,,,,,
14065723,,,,,85,,,6,,,substitution,,124476649.0,True,regular,,,,,False,,,,
14065723,,,,,80,,,11,,,substitution,,124476557.0,False,regular,,,,,False,,,,
14065723,,,,,73,,,18,,,substitution,,124476418.0,True,regular,,,,,False,,,,
14065723,,,,,72,,,19,,,substitution,,124476417.0,True,regular,,,,,False,,,,
14065723,,,,,71,,,20,,,substitution,,124476419.0,False,regular,,,,,False,,,,
14065723,,,,,64,,,27,,,inGamePenalty,,118563823.0,True,missed,802159.0,Habib Diallo,,,,Goalkeeper save,goalkeeperSave,,
14065723,,,,,61,,,30,,,substitution,,124476326.0,False,regular,,,,,False,,,,
14065723,,,,,61,,,30,,,substitution,,124476214.0,False,regular,,,,,False,,,,
14065723,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14065723,,,,,45,2.0,,1,,,card,,123877683.0,False,yellow,580642.0,Haris Belkebla,,,,,Foul,Haris Belkebla,False
14065723,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,,
14065723,,1.0,0.0,,14,,,32,,,goal,,322468513.0,True,regular,326343.0,Jean-Philippe Gbamin,,,,,,,
