match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,player_lastName,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_clearanceOffLine
13856440,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,29.0,24.0,9.0,4.0,0.0,24.0,25.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,90.0,39.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400.0,D,29,29,False,36.0,28.0,2.0,2.0,0.0,10.0,10.0,35.0,1.0,4.0,,,,,89.0,64.0,7.2,17.0,0,Mohammed Abdulrahman,20.0,9.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,60.0,51.0,6.0,3.0,0.0,36.0,39.0,21.0,1.0,3.0,,,,,90.0,66.0,7.3,10.0,1,,15.0,,,3.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400.0,D,3,3,False,85.0,80.0,9.0,6.0,0.0,53.0,54.0,31.0,2.0,1.0,,,,,90.0,92.0,7.2,7.0,1,,27.0,,,2.0,2.0,1.0,,,1.0,,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
13856440,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000.0,D,61,61,False,38.0,34.0,5.0,3.0,0.0,17.0,19.0,19.0,3.0,3.0,,,,,90.0,60.0,7.6,9.0,2,,17.0,,,4.0,2.0,,3.0,1.0,3.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
13856440,home,Al-Ettifaq,Josen Escobar,escobar-del-duca-josen-david,J. D. E. d. Duca,M,5,176.0,325,M,1526736,EUR,1102809600.0,M,36,36,False,69.0,64.0,6.0,5.0,0.0,37.0,38.0,31.0,,4.0,,,,,90.0,84.0,6.9,10.0,1,,27.0,,,7.0,2.0,1.0,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,,,4.0,,4.0,,,,,,,,,
13856440,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,81.0,71.0,16.0,11.0,0.0,27.0,27.0,61.0,,8.0,,,,,90.0,105.0,7.3,20.0,1,,45.0,7.0,1.0,7.0,5.0,3.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,
13856440,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000.0,M,11,11,False,30.0,29.0,,,0.0,6.0,6.0,26.0,,1.0,,,,,90.0,50.0,7.3,9.0,0,,23.0,2.0,,3.0,6.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,5.0,2.0,1.0,,,,,,,,,
13856440,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600.0,M,8,8,False,18.0,15.0,1.0,,0.0,5.0,5.0,13.0,,4.0,,,,,90.0,27.0,7.1,7.0,0,,10.0,,,2.0,4.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,,,,gwijnaldum,True,,,,,
13856440,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,14,14,False,39.0,31.0,,,0.0,7.0,7.0,35.0,1.0,2.0,,,,,86.0,53.0,7.4,12.0,3,,25.0,3.0,1.0,4.0,5.0,1.0,,,,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,2.0,1.0,,2.0,,,,,,,
13856440,home,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,21,21,False,17.0,14.0,2.0,1.0,0.0,5.0,5.0,14.0,,2.0,,,,,90.0,26.0,6.4,8.0,1,Abdullah Radif,9.0,2.0,,4.0,1.0,,3.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,
13856440,home,Al-Ettifaq,Jalal Adel Al-Salem,jalal-adel-al-salem,J. A. Al-Salem,F,24,180.0,21,M,1797652,EUR,1118534400.0,F,26,26,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,,2.0,,,,,14.0,4.0,6.7,1.0,0,Jalal Adel Al-Salem,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,24,24,True,3.0,2.0,,,0.0,,,3.0,,,,,,,11.0,4.0,6.5,2.0,0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13856440,home,Al-Ettifaq,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Turki Ba Al-Jawsh,turki-ba-al-jawsh,T. B. Al-Jawsh,G,92,,20,M,1434208,EUR,1069632000.0,G,92,92,True,,,,,,,,,,,,,,,,,,,0,Turki Ba Al-Jawsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200.0,D,87,87,True,,,,,,,,,,,,,,,,,,,0,Meshal Ali Khayrallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,F,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856440,home,Al-Ettifaq,Mohammed Alkadi,mohammed-alkadi,M. Alkadi,M,16,,1,M,2072946,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,0,Mohammed Alkadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
