match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_fouls,stat_outfielderBlock,stat_goals,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_errorLeadToAShot,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_bigChanceCreated
12513726,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,31.0,29.0,8.0,6.0,0.0,29.0,29.0,2.0,8.0,1.0,1.0,2.0,90.0,41.0,6.9,2.0,0.00010171,0,-0.1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513726,home,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,D,17,17,False,44.0,30.0,5.0,1.0,0.0,14.0,18.0,29.0,4.0,,,,90.0,85.0,7.2,22.0,0.0807617,4,,True,16.0,3.0,3.0,8.0,11.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,0.1263,0.0266,,,,,,,,,,,,
12513726,home,Rio Ave,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,426,M,1005992,EUR,1044144000,D,3,3,False,67.0,56.0,14.0,5.0,0.0,29.0,32.0,35.0,3.0,,,,90.0,84.0,7.1,12.0,0.0229863,0,,,27.0,,2.0,4.0,5.0,2.0,,,,,,,10.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
12513726,home,Rio Ave,Nelson Abbey,Nelson Abbey,,nelson-abbey,N. Abbey,D,6,187,247,M,1064359,EUR,1062028800,D,4,4,False,37.0,32.0,3.0,,0.0,26.0,28.0,9.0,3.0,,,,90.0,60.0,7.1,7.0,0.00114933,0,,,6.0,,1.0,2.0,6.0,,,,,,,,10.0,1.0,4.0,3.0,2.0,1.0,,,2.0,,,,,,,,,,,
12513726,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,False,32.0,25.0,6.0,1.0,0.0,12.0,15.0,19.0,4.0,,,,63.0,55.0,6.8,12.0,0.0311786,0,,,13.0,2.0,2.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
12513726,home,Rio Ave,Theofanis Bakoulas,Theofanis Bakoulas,,theofanis-bakoulas,T. Bakoulas,M,29,175,462,M,1562121,EUR,1104796800,M,29,29,False,24.0,18.0,2.0,1.0,0.0,9.0,11.0,13.0,7.0,,,,45.0,31.0,6.7,6.0,0.0115107,1,,,9.0,,,1.0,3.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,0.0178,,1.0,,,,,,,,,,,
12513726,home,Rio Ave,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,62.0,55.0,9.0,7.0,0.0,25.0,26.0,36.0,5.0,,,,86.0,81.0,7.6,11.0,0.0643497,2,,,30.0,,1.0,9.0,7.0,2.0,,1.0,,,1.0,1.0,3.0,,5.0,2.0,2.0,1.0,0.706,0.9143,2.0,4.0,,1.0,,,,,,,,
12513726,home,Rio Ave,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,19,19,False,18.0,15.0,,,0.0,,1.0,18.0,1.0,,,,90.0,28.0,7.0,5.0,0.0409109,1,,,16.0,1.0,,4.0,6.0,1.0,1.0,2.0,2.0,,,1.0,,,,,1.0,4.0,0.1101,,1.0,1.0,,,1.0,1.0,1.0,,,,,
12513726,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,False,34.0,32.0,1.0,1.0,0.0,11.0,12.0,27.0,3.0,,,,79.0,53.0,7.2,13.0,0.169118,2,,,22.0,5.0,1.0,5.0,2.0,,3.0,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,0.266,0.0858,1.0,,,,1.0,,3.0,,,,,
12513726,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,M,11,11,False,17.0,10.0,1.0,,0.0,1.0,5.0,13.0,1.0,,,,45.0,30.0,6.4,12.0,0.0824346,0,,,10.0,1.0,,8.0,3.0,1.0,1.0,4.0,1.0,,,,,,,,1.0,2.0,,,,3.0,,,1.0,,2.0,,,,,
