match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_wonContest,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_goalAssist,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_punches
11050626,home,Giresunspor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,False,True,9.0,8.0,3.0,2.0,6.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,24.0,12.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050626,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170,27,M,852161,EUR,800928000,D,77,77,False,,33.0,27.0,2.0,2.0,7.0,7.0,22.0,28.0,4.0,1.0,1.0,,,90.0,53.0,6.7,10.0,1,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11050626,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,42,181,87,M,158625,EUR,712195200,D,21,21,False,,41.0,35.0,6.0,4.0,20.0,21.0,15.0,20.0,6.0,7.0,,,,66.0,51.0,6.5,8.0,1,,,4.0,5.0,,,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11050626,home,Giresunspor,Alexis Pérez,alexis-perez,A. Pérez,D,25,181,189,M,602812,EUR,764553600,D,25,25,False,,63.0,50.0,18.0,10.0,27.0,30.0,24.0,34.0,5.0,10.0,,,,90.0,84.0,7.6,14.0,4,1.0,1.0,2.0,4.0,,,2.0,3.0,2.0,,4.0,1.0,1.0,,4.0,,1.0,1.0,6.0,,,,,,,,,,,
11050626,home,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,,180,20,M,100102,EUR,660873600,D,6,6,False,,48.0,32.0,7.0,3.0,10.0,15.0,26.0,44.0,4.0,8.0,1.0,,,90.0,80.0,7.1,29.0,0,11.0,4.0,,2.0,3.0,,,1.0,1.0,4.0,2.0,3.0,,,,1.0,,,1.0,2.0,,,,,,,,,,
11050626,home,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,88,173,79,M,1020193,EUR,970790400,M,14,14,False,,59.0,51.0,4.0,1.0,19.0,21.0,33.0,39.0,2.0,9.0,,,,90.0,70.0,6.4,11.0,3,1.0,1.0,2.0,6.0,,,,,,,1.0,,2.0,2.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,
11050626,home,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,21,175,818,M,924420,EUR,830822400,M,30,30,False,,23.0,17.0,6.0,5.0,9.0,11.0,8.0,12.0,5.0,1.0,1.0,,,45.0,32.0,6.8,6.0,0,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11050626,home,Giresunspor,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,10,10,False,,25.0,18.0,1.0,1.0,5.0,5.0,14.0,24.0,4.0,6.0,3.0,,,90.0,49.0,6.8,19.0,3,4.0,1.0,,7.0,,,,1.0,1.0,5.0,1.0,5.0,,4.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,
11050626,home,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,False,,32.0,25.0,4.0,1.0,4.0,5.0,25.0,35.0,9.0,6.0,3.0,,,79.0,60.0,8.4,13.0,8,8.0,4.0,1.0,3.0,,2.0,,5.0,1.0,2.0,1.0,4.0,1.0,,2.0,,,,,,,,1.0,4.0,,1.0,1.0,,,
11050626,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2627,M,992567,EUR,980985600,M,7,7,False,,12.0,10.0,1.0,,1.0,3.0,10.0,11.0,5.0,3.0,2.0,,,79.0,34.0,5.9,12.0,1,2.0,1.0,,10.0,5.0,1.0,,2.0,,3.0,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,
11050626,home,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,False,,22.0,17.0,1.0,1.0,5.0,5.0,12.0,19.0,6.0,3.0,1.0,,,90.0,34.0,8.2,8.0,6,2.0,,4.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,3.0,,,1.0,1.0,,
11050626,home,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,,190,12,M,81949,EUR,600134400,G,35,35,True,,27.0,25.0,7.0,6.0,20.0,21.0,5.0,6.0,1.0,3.0,,1.0,2.0,66.0,32.0,6.7,2.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11050626,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,23,23,True,,52.0,46.0,8.0,6.0,23.0,23.0,23.0,32.0,2.0,12.0,,,,45.0,61.0,6.9,11.0,1,3.0,,1.0,5.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,
11050626,home,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,10,181,114,M,252885,EUR,716860800,F,11,11,True,,17.0,15.0,3.0,2.0,1.0,1.0,14.0,18.0,,,,,,24.0,23.0,6.4,6.0,1,2.0,,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,Brandley,Kuwas,,1.0,,,,,,
11050626,home,Giresunspor,Doğan Can Davas,dogan-can-davas,D. C. Davas,M,17,170,37,M,604856,EUR,872208000,M,17,17,True,,5.0,3.0,,,,1.0,3.0,4.0,1.0,1.0,,,,11.0,9.0,6.3,4.0,0,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11050626,home,Giresunspor,Murat Cem Akpinar,murat-cem-akpinar,M. C. Akpinar,M,11,173,44,M,873813,EUR,917136000,M,22,22,True,,22.0,19.0,1.0,,5.0,6.0,14.0,16.0,1.0,2.0,,,,11.0,27.0,6.4,5.0,0,,,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
11050626,home,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Talha Gür,,,,,,,,,
11050626,home,Giresunspor,Arda Kılıç,arda-kilic,A. Kılıç,D,30,180,14,M,1035242,EUR,1106265600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050626,home,Giresunspor,Senghor Faustin,senghor-faustin,S. Faustin,D,75,183,20,M,960180,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050626,home,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171,38,M,921402,EUR,922060800,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
