match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_hitWoodwork
14573051,home,Jagiellonia Białystok,Sławomir Abramowicz,,,slawomir-abramowicz,S. Abramowicz,G,50,188.0,489,M,1152849,EUR,1086739200,G,50,50,False,22.0,19.0,6.0,3.0,0.0,18.0,19.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,90.0,28.0,6.4,3.0,9.273e-05,4.4806438153462,1.0,1.995,1.995,0.1184,0,-0.7577,0.02,0.0,-0.11,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Norbert Wojtuszek,,,norbert-wojtuszek,N. Wojtuszek,D,15,182.0,127,M,1020545,EUR,1002240000,D,15,15,False,37.0,29.0,3.0,2.0,0.0,17.0,21.0,12.0,16.0,3.0,3.0,,,,89.0,56.0,6.4,9.0,0.0466039,78.143240017652,12.0,18.06,12.915,,1,,0.07,0.15,-0.33,,2.0,2.0,1.0,1.0,2.0,1.0,0.0193,1.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187.0,192,M,1065442,EUR,978048000,D,13,13,False,59.0,49.0,9.0,5.0,0.0,34.0,37.0,15.0,22.0,3.0,3.0,,,,90.0,75.0,7.0,12.0,0.0484006,308.3690530634,29.0,209.685,41.895,,3,,0.23,0.24,-0.3,,1.0,4.0,10.0,1.0,2.0,2.0,0.1457,1.0,-0.18,1.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Dušan Stojinović,,,dusan-stojinovic,D. Stojinović,D,3,185.0,96,M,925880,EUR,967248000,D,3,3,False,46.0,37.0,6.0,2.0,0.0,31.0,36.0,6.0,10.0,9.0,6.0,,,,90.0,61.0,6.2,12.0,0.00799971,216.83050085441,15.0,157.08,34.86,,0,,0.05,0.1,-0.22,,1.0,4.0,2.0,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Bartłomiej Wdowik,,,bartlomiej-wdowik,B. Wdowik,D,27,184.0,626,M,936874,EUR,969840000,D,27,27,False,52.0,38.0,7.0,1.0,0.0,24.0,32.0,14.0,20.0,2.0,9.0,,,,90.0,83.0,7.1,21.0,0.108135,200.1174625306,20.0,127.155,31.71,,0,,0.3,0.17,-0.3,,,2.0,9.0,,2.0,2.0,,1.0,,7.0,1.0,3.0,2.0,,,1.0,,4.0,,,3.0,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Jesús Imaz,,,jesus-imaz,J. Imaz,M,11,174.0,626,M,175177,EUR,654307200,M,11,11,False,26.0,18.0,3.0,,0.0,10.0,13.0,8.0,13.0,3.0,4.0,,,,90.0,41.0,7.0,14.0,0.0314288,85.460848364376,11.0,-12.915,9.975,,2,,-0.03,-0.13,-0.07,,2.0,5.0,,,1.0,,0.1907,,0.52,,,2.0,,1.0,,,,,,3.0,,True,1.0,1.0,1.0,1.0,0.5331,,,,,
14573051,home,Jagiellonia Białystok,Leon Flach,,,leon-flach,L. Flach,M,31,183.0,135,M,1063977,EUR,983318400,M,31,31,False,26.0,23.0,2.0,2.0,0.0,17.0,17.0,6.0,9.0,1.0,3.0,,,,68.0,33.0,6.4,6.0,0.00391521,17.977922352011,3.0,-1.89,2.94,,0,,0.04,0.0,-0.1,,,2.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,
14573051,home,Jagiellonia Białystok,Dawid Drachal,Dawid Drachal,,dawid-drachal,D. Drachal,M,8,181.0,374,M,1211028,EUR,1107129600,M,8,8,False,18.0,11.0,1.0,,0.0,9.0,11.0,2.0,7.0,,2.0,,,,45.0,20.0,5.9,7.0,0.00325272,99.656647081937,9.0,50.61,27.93,,0,,-0.21,0.17,-0.22,,,6.0,1.0,,,,,,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,
14573051,home,Jagiellonia Białystok,Alejandro Pozo,,,alejandro-pozo,A. Pozo,D,7,174.0,156,M,848080,EUR,919641600,F,7,7,False,12.0,7.0,1.0,,0.0,,2.0,7.0,10.0,,,,,,68.0,24.0,6.8,8.0,0.018672,19.299812818917,4.0,-3.255,3.15,,2,,-0.06,0.1,0.17,,,1.0,5.0,,,4.0,0.366,2.0,-0.56,,1.0,,,2.0,,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,
14573051,home,Jagiellonia Białystok,Afimico Pululu,,,afimico-pululu,A. Pululu,F,10,175.0,3202,M,886127,EUR,922147200,F,10,10,False,17.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,11.0,,1.0,,,,90.0,37.0,6.7,11.0,0.0247856,102.21415644336,13.0,-2.94,12.495,,1,,0.02,0.09,-0.02,,,8.0,8.0,,,7.0,0.037,,-0.18,1.0,1.0,4.0,1.0,1.0,,3.0,,,,2.0,,,2.0,,,1.0,,,,,,
