match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_aerialLost,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_shotOffTarget,captain,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock
11453068,home,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,AleksMitrović,192144,EUR,779673600,F,9,9,False,12.0,10.0,,,3.0,3.0,7.0,9.0,,,,89.0,29.0,7.2,9.0,5,,,11.0,5.0,1.0,1.0,,,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,,,1.0,,1.0,,2.0,,,,
11453068,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,,915991,EUR,937094400,F,14,14,True,10.0,8.0,,,,,8.0,10.0,,,,18.0,11.0,6.7,2.0,0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,,804096,EUR,716515200,D,2,2,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,16.0,4.0,6.6,1.0,0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,,818840,EUR,781833600,M,26,26,True,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,16.0,3.0,6.6,1.0,0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,70,185,103,M,,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,,1134261,EUR,1027382400,M,56,56,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,home,Al-Hilal,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,,1106234,EUR,1056067200,M,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Mailson,,,mailson,Mailson,G,1,198,587,M,,883367,EUR,840499200,G,1,1,False,16.0,10.0,8.0,2.0,9.0,10.0,1.0,6.0,8.0,3.0,3.0,90.0,26.0,6.5,6.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11453068,away,Al-Taawoun,Abdulmalik Al Oyayari,,,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175,54,M,,1210456,EUR,1071014400,D,15,15,False,20.0,17.0,2.0,1.0,7.0,7.0,10.0,13.0,4.0,,,66.0,32.0,6.9,3.0,1,,,3.0,2.0,,,1.0,3.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,
11453068,away,Al-Taawoun,Andrei Girotto,,,andrei-girotto,A. Girotto,D,3,186,274,M,,794836,EUR,698284800,D,4,4,False,22.0,14.0,7.0,3.0,11.0,15.0,3.0,8.0,2.0,,,90.0,42.0,6.6,15.0,1,1.0,,7.0,6.0,4.0,,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,2.0
11453068,away,Al-Taawoun,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194,64,M,,881830,EUR,904694400,D,93,93,False,17.0,13.0,3.0,1.0,10.0,11.0,3.0,6.0,3.0,,,86.0,30.0,7.0,4.0,0,,,1.0,4.0,,,7.0,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0
11453068,away,Al-Taawoun,Waleed Al-Ahmed,,,waleed-al-ahmed,W. Al-Ahmed,D,23,189,197,M,,978400,EUR,925689600,D,23,23,False,23.0,20.0,6.0,3.0,17.0,18.0,3.0,5.0,2.0,,,89.0,41.0,7.1,4.0,0,,,3.0,6.0,1.0,,5.0,1.0,3.0,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,2.0
11453068,away,Al-Taawoun,Muath Faqeehi,Muath Muath,,muath-faqeehi,M. Faqeehi,D,42,188,464,M,,1457521,EUR,1022716800,D,42,42,False,25.0,19.0,2.0,1.0,12.0,15.0,8.0,13.0,13.0,,,86.0,52.0,7.0,15.0,1,3.0,1.0,7.0,7.0,,,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,1.0,,,5.0,2.0,,,1.0,,,1.0,,,,
11453068,away,Al-Taawoun,Ahmed Bahusayn,Ahmed Bahusayn,,ahmed-bahusayn,A. Bahusayn,M,29,170,41,M,,1113791,EUR,981676800,M,29,29,False,23.0,18.0,2.0,1.0,10.0,11.0,8.0,14.0,6.0,,,70.0,37.0,6.7,12.0,0,2.0,,7.0,5.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,3.0,1.0,,2.0,2.0,,,,,,,,,,
11453068,away,Al-Taawoun,Ashraf El Mahdioui,,,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,,788348,EUR,832896000,M,18,18,False,35.0,33.0,5.0,3.0,27.0,28.0,6.0,7.0,3.0,,,90.0,45.0,7.0,4.0,0,,,1.0,6.0,,,3.0,,3.0,2.0,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,True,,,
11453068,away,Al-Taawoun,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176,321,M,,537018,EUR,763689600,M,10,10,False,38.0,23.0,6.0,2.0,10.0,16.0,14.0,26.0,7.0,,,90.0,65.0,6.5,26.0,1,4.0,1.0,8.0,5.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,4.0,2.0,,2.0,1.0,,,,,,1.0,,,,
11453068,away,Al-Taawoun,Joao Pedro,,,joao-pedro,J. Pedro,F,9,182,429,M,,351734,EUR,735436800,F,30,30,False,25.0,21.0,1.0,1.0,10.0,13.0,11.0,12.0,3.0,,,90.0,43.0,6.8,10.0,0,,,8.0,8.0,,,2.0,,1.0,1.0,1.0,3.0,2.0,,1.0,4.0,2.0,,4.0,3.0,,,,1.0,,,,,,
11453068,away,Al-Taawoun,Mateus Castro,,,mateus-castro,Mateus Castro,F,10,167,280,M,,815630,EUR,779241600,F,16,16,False,12.0,8.0,2.0,,2.0,3.0,7.0,14.0,1.0,,,90.0,32.0,6.5,11.0,3,5.0,1.0,5.0,5.0,2.0,1.0,1.0,,1.0,1.0,,3.0,,,,1.0,1.0,,2.0,1.0,1.0,,,2.0,,2.0,,,,
11453068,away,Al-Taawoun,Fahad Al Abdulrazzaq,Fahad Al Abdulrazzaq,,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,,1521216,EUR,956534400,D,11,11,True,4.0,4.0,,,2.0,2.0,2.0,2.0,2.0,,,24.0,12.0,6.0,3.0,0,,,3.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11453068,away,Al-Taawoun,Saad Fahad Al Nasser,,,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172,581,M,,1118494,EUR,978912000,M,8,8,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,20.0,10.0,6.2,4.0,0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,
11453068,away,Al-Taawoun,Musa Barrow,,,musa-barrow,M. Barrow,F,99,183,3277,M,,916680,EUR,911001600,F,99,99,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,16.0,4.0,6.7,,1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,,952442,EUR,788918400,F,88,88,True,,,,,,,,,,,,16.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Mohammed Aldhulayfi,,,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184,13,M,,992982,EUR,958089600,G,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Mohamed Al-Ghamdi,,,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180,7,M,,1013848,EUR,760320000,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Abdulmalek Al-Shammari,,,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,,846889,EUR,808531200,D,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Ahmed Ashraf,,,ahmed-ashraf,A. Ashraf,M,15,176,22,M,,924339,EUR,757296000,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453068,away,Al-Taawoun,Sattam Al-Roqi,Sattam Al-Roqi,,sattam-al-roqi,S. Al-Roqi,F,24,169,18,M,,1521951,EUR,1017273600,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
