match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals
12514013,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,37.0,29.0,16.0,8.0,0.0,25.0,26.0,4.0,11.0,1.0,5.0,1.0,2.0,2.0,1.0,90.0,45.0,6.8,8.0,0.00078431,0,-0.8106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514013,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,32.0,28.0,8.0,6.0,0.0,12.0,12.0,18.0,26.0,2.0,9.0,,,,,90.0,59.0,7.2,10.0,0.0350808,0,,6.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514013,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,False,36.0,34.0,2.0,1.0,0.0,25.0,25.0,9.0,11.0,3.0,2.0,,,,,56.0,43.0,5.9,3.0,0.00411783,0,,,,,2.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12514013,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,66.0,58.0,10.0,6.0,0.0,45.0,46.0,13.0,20.0,1.0,5.0,,,,,90.0,75.0,6.6,9.0,0.00882346,0,,,,1.0,4.0,6.0,1.0,,,2.0,,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12514013,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,25.0,18.0,4.0,1.0,0.0,13.0,13.0,5.0,12.0,3.0,2.0,,,,,73.0,36.0,6.2,8.0,0.00337651,0,,,,1.0,5.0,2.0,2.0,,1.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,
12514013,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,False,45.0,38.0,6.0,3.0,0.0,19.0,22.0,19.0,23.0,,2.0,,,,,90.0,54.0,6.2,10.0,0.0242147,1,,,,,7.0,6.0,1.0,,1.0,1.0,,,,4.0,,,5.0,,2.0,1.0,1.0,1.0,0.0708,,,,,,,,,,,
12514013,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,False,28.0,24.0,5.0,2.0,0.0,15.0,16.0,10.0,15.0,2.0,2.0,,,,,60.0,40.0,6.9,7.0,0.112744,1,,3.0,1.0,,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,0.0082,1.0,0.0355,,,,,,,,,
12514013,home,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,False,26.0,20.0,3.0,2.0,0.0,5.0,7.0,15.0,24.0,,3.0,,,,,78.0,42.0,6.4,15.0,0.0688098,1,,5.0,,,5.0,4.0,1.0,,1.0,2.0,,,,,2.0,,2.0,,2.0,,,,0.0586,,,1.0,1.0,,,,,,,
12514013,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,25.0,25.0,1.0,1.0,0.0,5.0,5.0,20.0,25.0,,1.0,,,,,90.0,35.0,6.8,6.0,0.0982683,0,,5.0,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,True,,,,,,
12514013,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,M,77,77,False,16.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,13.0,1.0,4.0,,,,,60.0,46.0,6.4,16.0,0.0169923,1,,1.0,,1.0,9.0,10.0,5.0,2.0,3.0,2.0,2.0,Gabriel Martínez,,,,1.0,1.0,,10.0,1.0,,,0.1848,1.0,0.3537,3.0,,,,,,,,
