match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_bigChanceCreated,stat_keyPass,stat_lastManTackle,captain,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim
12117248,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,21.0,18.0,4.0,1.0,0.0,18.0,20.0,1.0,1.0,5.0,1.0,4.0,1.0,90.0,31.0,7.4,3.0,8.26e-05,0,0.5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,22,22,False,26.0,22.0,1.0,,0.0,9.0,10.0,21.0,1.0,2.0,,,,90.0,48.0,6.9,9.0,0.100999,2,,15.0,5.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3683,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,77.0,72.0,4.0,2.0,0.0,33.0,36.0,41.0,,4.0,,,,90.0,80.0,6.6,6.0,0.0238896,0,,39.0,,,4.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12117248,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,68.0,60.0,7.0,5.0,0.0,29.0,31.0,37.0,4.0,7.0,,,,90.0,81.0,7.2,8.0,0.0177938,1,,31.0,,,6.0,5.0,2.0,,,,,1.0,,2.0,,2.0,2.0,0.0245,,,2.0,1.0,1.0,1.0,,,,,,,,,,
12117248,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,25.0,19.0,2.0,1.0,0.0,5.0,10.0,19.0,1.0,2.0,,,,61.0,42.0,6.9,10.0,0.171696,2,,15.0,4.0,1.0,2.0,2.0,1.0,,,,,2.0,,2.0,,,2.0,0.0513,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12117248,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,33.0,31.0,3.0,2.0,0.0,13.0,13.0,20.0,1.0,3.0,,,,60.0,40.0,7.4,3.0,0.0277627,1,,18.0,,,1.0,3.0,,,,,1.0,,,3.0,1.0,,,0.0224,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,,
12117248,home,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,67.0,62.0,5.0,2.0,0.0,17.0,18.0,49.0,,5.0,,,,90.0,71.0,7.0,5.0,0.0506938,0,,45.0,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,2.0,,,,,1.0,,True,,,,,,
12117248,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,32.0,26.0,1.0,1.0,0.0,6.0,8.0,30.0,,5.0,,,,90.0,62.0,7.8,16.0,0.147862,3,,22.0,6.0,2.0,2.0,8.0,,,,,1.0,1.0,,5.0,4.0,2.0,,0.112,2.0,1.0,,1.0,2.0,5.0,,,,,Luiz Henrique,,luizhenrique_07,1.0,0.0131,
12117248,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,M,37,37,False,17.0,15.0,1.0,1.0,0.0,3.0,3.0,15.0,,,,,,65.0,28.0,6.9,7.0,0.0408878,0,,12.0,1.0,,3.0,2.0,,,,,,,,2.0,2.0,,1.0,,2.0,,,,1.0,2.0,,,,,Matheus Martins,,,,,
12117248,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,23.0,22.0,2.0,2.0,0.0,6.0,6.0,18.0,,3.0,,,,45.0,31.0,7.1,3.0,0.126927,1,,16.0,1.0,,3.0,3.0,2.0,1.0,,,,1.0,,,,3.0,,0.0395,,,,,,,,3.0,,,,,thiago_almada23,,,
12117248,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,11.0,9.0,2.0,2.0,0.0,1.0,1.0,10.0,,2.0,,,,78.0,23.0,7.2,6.0,0.0249716,2,,8.0,,,5.0,3.0,,1.0,1.0,,2.0,,,1.0,3.0,1.0,2.0,0.1234,1.0,,3.0,,,1.0,,2.0,,,,,tiquinho_soares_29,,,
12117248,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,F,10,10,True,15.0,11.0,4.0,3.0,0.0,,,21.0,,,,,,45.0,24.0,7.1,8.0,0.187641,1,,14.0,6.0,3.0,2.0,,1.0,1.0,,,,,,,,,,0.1427,,,,,,,,3.0,,,,,savarino10,1.0,0.232,
12117248,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,True,35.0,33.0,,,0.0,6.0,7.0,28.0,1.0,3.0,,,,30.0,40.0,6.7,3.0,0.0259302,0,,27.0,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12117248,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,True,13.0,12.0,1.0,1.0,0.0,5.0,5.0,13.0,1.0,,,,,29.0,33.0,6.7,12.0,0.00778637,2,,7.0,5.0,,4.0,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,,0.0995,1.0,,1.0,,,,,,,,,,alextelles13,1.0,0.2246,
12117248,home,Botafogo,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,True,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,,1.0,,,,25.0,10.0,6.6,2.0,0.0649356,0,,6.0,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,igorjesus,,,
12117248,home,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,11,11,True,,,,,0.0,,,1.0,,1.0,,,,12.0,4.0,6.6,3.0,,0,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117248,home,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117248,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
