match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_challengeLost,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_penaltyWon,stat_goals
14131876,home,CF Estrela Amadora,Alan Godoy,alan-godoy,A. Godoy,F,16,178,356,M,1015993,EUR,1052006400,F,13,13,False,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,4.0,,,,64.0,27.0,6.7,8.0,0.0757732,,2,,-0.04,0.34,0.15,,,,,,3.0,6.0,4.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,0.2674,,1.0,-0.21,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,True,10.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,6.0,2.0,,,,26.0,14.0,6.6,3.0,0.0202243,,0,,0.07,0.01,-0.01,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,
14131876,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,26.0,4.0,6.5,2.0,0.00618494,,1,,0.02,0.24,0.0,,,,,,,1.0,,,,,,,,,,2.0,2.0,0.241,,,-0.46,,,,,1.0,1.0,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,2.0,,1.0,,0.0,,,,2.0,,,,,16.0,4.0,6.2,2.0,,,2,,-0.02,0.05,-0.04,,,,,,,2.0,,,,,,,,,,,2.0,0.0475,,,-0.12,,,,,,2.0,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,João Resende,resende-joao,J. Resende,F,14,174,83,M,1006110,EUR,1048636800,F,26,26,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,,8.0,5.0,6.6,1.0,0.00284652,,0,,0.02,0.03,0.13,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Jorge Meireles,jorge-meireles,J. Meireles,F,18,175,132,M,1164070,EUR,1081036800,F,18,18,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,1.0,,,,8.0,6.0,7.1,,0.00213846,,0,,0.04,0.02,0.13,,,,,,1.0,,5.0,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Alex Sola,alex-sola,A. Sola,M,63,173,71,M,2037671,EUR,1071360000,M,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Alex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,home,CF Estrela Amadora,Assane Ndiaye Dione,assane-ndiaye-dione,A. N. Dione,M,80,178,44,M,1171481,EUR,939513600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,21.0,9.0,16.0,4.0,0.0,5.0,6.0,4.0,15.0,3.0,,,2.0,90.0,28.0,6.8,12.0,0.00163858,0.0275,0,0.3879,0.06,-0.01,-0.1,0.03,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,anatoliytrubin81,1.0,1.0,,
14131876,away,Benfica,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5379,M,1102791,EUR,1029628800,D,17,17,False,31.0,24.0,4.0,1.0,0.0,7.0,10.0,17.0,21.0,3.0,,,,90.0,49.0,6.7,11.0,0.00986442,,0,,-0.11,0.13,0.15,,,,,,1.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14131876,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,42.0,36.0,11.0,8.0,0.0,19.0,23.0,17.0,19.0,3.0,,,,90.0,50.0,7.0,7.0,0.00780076,,0,,0.2,0.13,-0.12,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,4.0,,,1.0,,,,2.0,1.0,1.0,,,,antoniosilva.66,,,,
14131876,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,55.0,49.0,11.0,7.0,0.0,28.0,29.0,21.0,26.0,2.0,,,,90.0,68.0,7.4,6.0,0.0365567,,0,,0.2,0.13,0.41,,,,,,4.0,5.0,5.0,,,,,,,,,,1.0,,,1.0,,7.0,2.0,1.0,5.0,,,,,,,True,,,Notamendi30,,,,
14131876,away,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,False,42.0,36.0,2.0,,0.0,9.0,9.0,27.0,33.0,4.0,,,,90.0,68.0,7.0,11.0,0.432727,,2,,0.33,0.09,-0.04,,,,3.0,2.0,,4.0,3.0,,3.0,1.0,,,,1.0,1.0,,,0.0615,,1.0,-0.16,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,
14131876,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,25.0,18.0,2.0,,0.0,3.0,3.0,15.0,22.0,4.0,,,,90.0,41.0,6.8,11.0,0.175061,,1,,-0.15,0.27,0.14,,,,5.0,2.0,2.0,1.0,5.0,,,,1.0,,,2.0,1.0,1.0,,0.1305,,3.0,-0.15,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
14131876,away,Benfica,Richard Ríos,richard-rios,R. Ríos,M,8,185,34088,M,1015292,EUR,959904000,M,20,20,False,36.0,27.0,4.0,3.0,0.0,12.0,14.0,15.0,22.0,3.0,,,,89.0,54.0,6.8,11.0,0.0254567,,3,,0.1,0.21,0.13,,,,,,2.0,9.0,7.0,,1.0,,,,1.0,1.0,1.0,1.0,5.0,0.1543,,,-0.38,1.0,1.0,4.0,2.0,,2.0,,1.0,1.0,,,,,richardrios,,,,
14131876,away,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,False,55.0,48.0,8.0,7.0,0.0,22.0,24.0,26.0,31.0,6.0,,,,87.0,66.0,7.3,8.0,0.0172419,,0,,0.19,0.22,0.27,,,,,,6.0,14.0,10.0,,1.0,,,,,3.0,2.0,,8.0,,,,,2.0,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,
14131876,away,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,M,21,21,False,12.0,8.0,1.0,,0.0,3.0,5.0,5.0,7.0,2.0,,,,71.0,22.0,6.6,10.0,0.0165286,,1,,0.04,0.27,0.14,,,,2.0,,,2.0,1.0,,1.0,,,,1.0,,,3.0,1.0,0.1465,,,-0.33,,,1.0,,,,,,,,,,1.0,andreasschjelderup,,,,
14131876,away,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,1103333,EUR,1064966400,F,9,9,False,16.0,12.0,,,0.0,3.0,5.0,9.0,11.0,3.0,,,,87.0,33.0,6.5,13.0,0.0167276,,1,,-0.01,0.25,-0.04,,,,1.0,,,11.0,3.0,4.0,1.0,,,1.0,,1.0,1.0,3.0,3.0,0.1136,0.6046,2.0,-0.46,,,2.0,3.0,,,,1.0,,,,,,,,,1.0,
14131876,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,15.0,10.0,,,0.0,3.0,3.0,7.0,12.0,1.0,,,,89.0,22.0,7.0,6.0,0.0115544,,3,,-0.09,0.03,-0.02,,,,,,4.0,7.0,5.0,1.0,,,,1.0,,1.0,,,,1.5962,0.9702,,0.29,,,,6.0,1.0,2.0,,,,,,,,vangelis_pavlidis,,,,1.0
14131876,away,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,1201395,EUR,1138665600,F,25,25,True,12.0,10.0,1.0,,0.0,3.0,4.0,7.0,8.0,,,,,19.0,17.0,6.5,4.0,0.134108,,1,,0.04,-0.4,-0.01,,Gianluca Prestianni,,,,,,,,,,,,1.0,,,1.0,,0.0442,,3.0,0.01,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,True,1.0,,1.0,,0.0,,,,1.0,,,,,11.0,2.0,6.3,2.0,,,0,,0.0,,-0.1,,,,,,,3.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
14131876,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,1.0,,1.0,,0.0,,,,1.0,1.0,,,,11.0,2.0,6.6,1.0,,,0,,0.0,,0.13,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,F,47,47,True,1.0,,1.0,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,,,,,0.0,,,,,,,,,1.0,2.0,,,,,2,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,1.0,0.1634,0.2011,,,,,,1.0,,,,,,,,,,,,,,
14131876,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Rafael Obrador,rafael-obrador,R. Obrador,D,33,181,1945,M,1142692,EUR,1077580800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Gonçalo Oliveira,goncalo-oliveira,G. Oliveira,D,64,180,715,M,1432417,EUR,1151971200,D,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Gonçalo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,away,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,903324,EUR,908928000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAktürkoğlu,,,,
