match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_outfielderBlock,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalTackle,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,captain,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goalAssist,stat_goals,stat_hitWoodwork
11408331,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,False,21.0,17.0,7.0,3.0,15.0,16.0,2.0,5.0,10.0,4.0,4.0,90.0,35.0,7.4,4.0,0.00044464,0,-0.3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408331,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,False,27.0,23.0,,,11.0,13.0,12.0,15.0,3.0,,,83.0,57.0,6.6,10.0,0.0145307,2,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0313,,,,,,,,,,,,,,,,,,,,,
11408331,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,61.0,55.0,5.0,4.0,37.0,40.0,18.0,21.0,,,,90.0,67.0,7.0,7.0,0.0115555,0,,,,2.0,1.0,2.0,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11408331,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,73.0,65.0,11.0,5.0,42.0,42.0,23.0,31.0,7.0,,,90.0,84.0,7.1,10.0,0.00834232,0,,,,4.0,,6.0,,,3.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,
11408331,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,D,5,5,False,62.0,53.0,4.0,2.0,29.0,31.0,25.0,34.0,3.0,,,90.0,81.0,6.6,14.0,0.0319316,1,,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,,0.0515,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11408331,home,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,46.0,41.0,7.0,4.0,18.0,19.0,23.0,28.0,6.0,,,73.0,55.0,6.3,7.0,0.0166536,0,,1.0,1.0,,7.0,3.0,1.0,,2.0,,,2.0,,,,3.0,,,,1.0,,2.0,,,True,,,,,,,,,
11408331,home,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,32.0,29.0,,,11.0,13.0,18.0,19.0,2.0,,,63.0,44.0,6.8,6.0,0.00835652,0,,,,,5.0,5.0,1.0,,1.0,1.0,2.0,1.0,,,,4.0,,,,1.0,,,3.0,3.0,,1.0,,,,,,,,
11408331,home,Casa Pia,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,10,10,False,32.0,27.0,4.0,3.0,5.0,5.0,22.0,27.0,2.0,,,90.0,44.0,6.8,10.0,0.0523225,1,,,,,4.0,4.0,2.0,1.0,,,2.0,3.0,0.0184,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,
11408331,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,False,23.0,19.0,2.0,1.0,4.0,6.0,15.0,17.0,1.0,,,64.0,39.0,6.7,13.0,0.017229,3,,,,,3.0,1.0,,2.0,,1.0,7.0,,0.2695,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.287,,,,
11408331,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,M,11,11,False,24.0,24.0,,,7.0,7.0,19.0,22.0,2.0,,,90.0,52.0,6.7,12.0,0.143123,2,,5.0,,1.0,5.0,6.0,1.0,,1.0,,4.0,4.0,0.0931,,,2.0,3.0,,,,2.0,,3.0,1.0,,,,,,,2.0,,,
