match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoalsOnTarget,stat_aerialLost,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal,stat_ownGoals,stat_errorLeadToAShot
12450962,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,False,19.0,15.0,,,0.0,8.0,10.0,7.0,9.0,4.0,1.0,1.0,,,,62.0,26.0,6.8,7.0,0.0388085,1,,,,,2.0,1.0,1.0,1.0,,,,0.0155,,,2.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,
12450962,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,F,23,23,True,8.0,4.0,,,0.0,,,4.0,8.0,6.0,3.0,3.0,,,,29.0,18.0,7.3,5.0,0.00784426,3,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5431,,,,1.0,,,,1.0,0.1949,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,
12450962,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,7.0,5.0,,,0.0,,,6.0,8.0,3.0,2.0,,,,,28.0,14.0,6.8,3.0,0.224943,0,,Antoine Joujou,,1.0,3.0,3.0,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
12450962,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,8.0,4.0,6.7,,2.841e-05,1,,,,,,,,,,,,0.0557,,,,1.0,,,,,0.0484,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,Yanis Zouaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Daren Nbenbege Mosengo,daren-nbenbege-mosengo,D. N. Mosengo,M,78,188,135,M,1895829,EUR,1155254400,M,78,78,True,,,,,,,,,,,,,,,,,,,,,0,,Daren,Nbenbege Mosengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,1154632,EUR,1116028800,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,Ilyes Housni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,home,Le Havre,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,False,27.0,12.0,17.0,2.0,0.0,11.0,12.0,1.0,15.0,1.0,12.0,,1.0,3.0,6.0,90.0,44.0,7.3,15.0,0.00015359,0,-0.5422,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,
12450962,away,Auxerre,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,945,M,954044,EUR,1011312000,D,23,23,False,23.0,18.0,3.0,2.0,0.0,14.0,16.0,4.0,7.0,,1.0,,,,,45.0,25.0,5.3,6.0,0.00536733,0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,55.0,52.0,2.0,1.0,0.0,41.0,42.0,11.0,13.0,,3.0,,,,,90.0,63.0,6.2,3.0,0.00311837,0,,,,,2.0,,,,,,,,,True,,,7.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,
12450962,away,Auxerre,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,3,3,False,51.0,48.0,3.0,2.0,0.0,35.0,37.0,13.0,14.0,2.0,1.0,,,,,66.0,61.0,7.0,4.0,0.00519509,0,,,,,,,,,1.0,1.0,,,,,1.0,,5.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Paul Joly,paul-joly,P. Joly,D,26,182,234,M,1130986,EUR,960336000,D,26,26,False,48.0,38.0,8.0,2.0,0.0,22.0,25.0,16.0,25.0,2.0,4.0,1.0,,,,83.0,65.0,6.2,14.0,0.00655727,0,,Paul Joly,,2.0,6.0,1.0,,,1.0,1.0,,,,,,,5.0,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,
12450962,away,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,False,38.0,35.0,5.0,3.0,0.0,17.0,17.0,18.0,22.0,4.0,2.0,2.0,,,,90.0,48.0,6.4,9.0,0.00925161,0,,,,1.0,4.0,1.0,1.0,,,,,,,,1.0,,,,,,,,3.0,,,2.0,,,2.0,,,,,,,,,,
12450962,away,Auxerre,Elisha Owusu,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,42,42,False,32.0,27.0,2.0,2.0,0.0,19.0,19.0,8.0,14.0,5.0,5.0,,,,,90.0,43.0,6.3,8.0,0.00491568,0,,,,1.0,5.0,,,,5.0,1.0,,,,,,,,,1.0,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,
12450962,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,M,10,10,False,24.0,22.0,1.0,1.0,0.0,11.0,12.0,11.0,16.0,2.0,3.0,,,,,66.0,37.0,7.7,8.0,0.173837,3,,,,4.0,4.0,1.0,1.0,1.0,1.0,,,0.06,1.0,,,2.0,,,1.0,1.0,0.2999,1.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,,
12450962,away,Auxerre,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,M,25,25,False,36.0,32.0,3.0,1.0,0.0,12.0,12.0,21.0,29.0,4.0,3.0,1.0,,,,90.0,54.0,6.6,11.0,0.0486805,1,,,,5.0,4.0,1.0,,,2.0,1.0,,0.0378,1.0,,1.0,,,,1.0,,,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,
12450962,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,M,17,17,False,21.0,18.0,,,0.0,8.0,9.0,10.0,12.0,6.0,2.0,3.0,,,,67.0,38.0,6.3,5.0,0.0421997,3,,,,,12.0,2.0,1.0,,1.0,,,0.482,1.0,,1.0,1.0,3.0,,,3.0,0.3541,6.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,
12450962,away,Auxerre,Thelonius Bair,bair-thelonius,T. Bair,F,9,191,426,M,936848,EUR,935712000,F,9,9,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,1.0,,,,,45.0,10.0,6.7,1.0,0.00586505,0,,,,,5.0,,,,,,,,1.0,,,,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Clement Akpa,akpa-clement,C. Akpa,D,92,183,819,M,1387156,EUR,1006560000,D,92,92,True,31.0,28.0,6.0,3.0,0.0,16.0,16.0,12.0,16.0,5.0,,2.0,,,,45.0,40.0,6.3,5.0,0.00510574,0,,Clément Akpa,,1.0,2.0,,,,1.0,,,,1.0,,2.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0
12450962,away,Auxerre,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,20,20,True,27.0,21.0,1.0,,0.0,13.0,16.0,8.0,11.0,1.0,1.0,,,,,24.0,32.0,6.4,7.0,0.00596886,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Kévin Danois,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,27,27,True,21.0,17.0,1.0,1.0,0.0,10.0,11.0,7.0,10.0,1.0,1.0,,,,,24.0,28.0,6.4,8.0,0.00324247,0,,Kévin Danois,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
12450962,away,Auxerre,Florian Ayé,florian-aye,F. Ayé,F,97,184,302,M,801280,EUR,853632000,F,19,19,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,,,,23.0,11.0,6.4,2.0,0.0156803,0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,
12450962,away,Auxerre,Eros Maddy,eros-maddy,E. Maddy,F,34,177,225,M,951949,EUR,981331200,F,11,11,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,15.0,6.0,6.2,3.0,0.00544137,0,,,,,4.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,
12450962,away,Auxerre,Théo De Percin,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,Théo De Percin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Théo Pellenard,theo-pellenard,T. Pellenard,D,12,182,30,M,369546,EUR,762739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Ben Viadere,ben-viadere,B. Viadere,M,,176,23,,1897490,EUR,1125619200,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450962,away,Auxerre,Assane Dioussé,assane-diousse,A. Dioussé,M,18,175,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
