match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_goalAssist,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyWon
10437965,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,28.0,17.0,17.0,6.0,13.0,16.0,4.0,12.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.7,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437965,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,41.0,28.0,6.0,2.0,17.0,21.0,11.0,21.0,3.0,5.0,1.0,5.0,,,,,,,,90.0,52.0,6.5,17.0,0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10437965,home,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,46.0,37.0,8.0,1.0,25.0,27.0,12.0,19.0,2.0,6.0,5.0,8.0,1.0,,,,,,,90.0,59.0,7.1,9.0,1,,1.0,2.0,,,,,True,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
10437965,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,64.0,51.0,3.0,,32.0,37.0,19.0,28.0,2.0,5.0,1.0,2.0,3.0,,,,,,,90.0,72.0,6.4,14.0,0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10437965,home,Casa Pia,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,24.0,16.0,3.0,,5.0,8.0,13.0,22.0,1.0,5.0,1.0,3.0,1.0,,,,,,,89.0,52.0,6.9,17.0,2,6.0,,4.0,5.0,3.0,,1.0,,,1.0,,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,
10437965,home,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,6,177,41,M,153040,EUR,708739200,M,27,27,False,33.0,19.0,4.0,,5.0,6.0,14.0,27.0,2.0,2.0,,5.0,,,,,,,,90.0,50.0,6.5,21.0,2,,,6.0,3.0,,4.0,1.0,,2.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,,,,,
10437965,home,Casa Pia,Cuca,cuca,Cuca,M,13,177,39,M,1093294,EUR,663379200,M,16,16,False,19.0,15.0,1.0,1.0,6.0,7.0,9.0,12.0,,2.0,1.0,5.0,1.0,,,,,,,62.0,27.0,6.4,6.0,1,,2.0,4.0,1.0,1.0,1.0,,,1.0,,,,,,Cuca,,,1.0,,,,1.0,,,,,,,
10437965,home,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,6,6,False,31.0,23.0,1.0,,11.0,15.0,13.0,20.0,1.0,5.0,2.0,4.0,1.0,,,,,,,90.0,66.0,6.6,18.0,2,4.0,,6.0,3.0,1.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,,,1.0,2.0,,2.0,,,1.0,,,,,,
10437965,home,Casa Pia,Takahiro Kunimoto,takahiro-kunimoto,T. Kunimoto,M,,172,110,M,794765,EUR,876268800,F,14,14,False,16.0,12.0,3.0,2.0,3.0,3.0,10.0,20.0,,3.0,,5.0,,,,,,,,62.0,35.0,6.6,13.0,0,7.0,,5.0,,,,2.0,,,,,3.0,3.0,,,,1.0,3.0,,,,,,,,,,,
10437965,home,Casa Pia,Rafael Martins,rafael-martins,R. Martins,F,99,177,43,M,123231,EUR,606096000,F,11,11,False,15.0,10.0,,,3.0,3.0,7.0,12.0,3.0,5.0,1.0,1.0,2.0,,,,,,,72.0,20.0,6.8,5.0,2,,3.0,6.0,,,,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
10437965,home,Casa Pia,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170,247,M,359650,EUR,840672000,F,7,7,False,13.0,10.0,2.0,1.0,6.0,6.0,5.0,13.0,,7.0,,8.0,4.0,,,,,,,89.0,42.0,6.8,17.0,5,6.0,,5.0,4.0,,5.0,1.0,,,2.0,,3.0,1.0,1.0,,,1.0,,,3.0,,,1.0,1.0,,,,,
10437965,home,Casa Pia,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,892224,EUR,948758400,M,17,17,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,1.0,1.0,,1.0,,,,,,,28.0,11.0,5.9,3.0,2,,1.0,3.0,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,
10437965,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,24,24,True,5.0,4.0,1.0,1.0,,1.0,8.0,10.0,,5.0,1.0,,3.0,,,,,,,28.0,19.0,8.4,4.0,1,6.0,2.0,2.0,,,1.0,,,,1.0,,2.0,2.0,2.0,,,4.0,,,,,,,,,1.0,1.0,,
10437965,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,True,6.0,3.0,,,1.0,1.0,2.0,5.0,2.0,5.0,,1.0,2.0,,,,,,,18.0,13.0,7.6,3.0,1,,3.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,
