match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goals,stat_wasFouled,stat_fouls,stat_accurateCross,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine,stat_errorLeadToAShot
11399492,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,False,13.0,10.0,,,5.0,7.0,5.0,6.0,1.0,2.0,,1.0,,,,,88.0,19.0,6.4,5.0,0.5426,1.0405,0.0156679,2,,,1.0,3.0,,,,,,,1.0,Ion,Nicolaescu,1.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,
11399492,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,28,28,True,15.0,13.0,,,5.0,5.0,8.0,10.0,,1.0,,3.0,,,,,28.0,17.0,6.6,2.0,0.0,0.0,0.0148592,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,9.0,7.0,2.0,2.0,2.0,2.0,5.0,8.0,,,,1.0,,,,,13.0,16.0,6.7,3.0,0.0,0.0,0.00379035,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,4.0,3.0,,,,,3.0,4.0,1.0,1.0,,,,,,,13.0,6.0,6.5,2.0,0.0,0.0,0.00521879,0,,,2.0,3.0,,,,,,,,Daniel Karlsbakk,,,,,,,,,,,,,1.0,,,,,,,,
11399492,home,SC Heerenveen,Melle Witteveen,melle-witteveen,M. Witteveen,M,25,174,50,M,1441150,EUR,1056412800,M,38,38,True,3.0,2.0,,,,,2.0,4.0,,,,1.0,,,,,8.0,6.0,6.7,3.0,0.0,0.0,0.00559543,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11399492,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Oliver Braude,,,,,,,,,,,,,,,,,,,,,
11399492,home,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,47.0,26.0,36.0,15.0,15.0,15.0,11.0,32.0,,,1.0,8.0,,3.0,4.0,,90.0,55.0,7.3,22.0,0.0,0.0,0.00377317,0,1.8565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11399492,away,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,25.0,18.0,,,12.0,15.0,6.0,11.0,1.0,6.0,3.0,4.0,,,,,90.0,48.0,7.8,8.0,0.0,0.0,0.0218014,0,,1.0,,1.0,1.0,,1.0,3.0,4.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
11399492,away,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,40.0,36.0,5.0,2.0,29.0,32.0,7.0,8.0,1.0,4.0,6.0,3.0,,,,,90.0,53.0,7.3,5.0,0.0,0.0,0.0069247,0,,,2.0,3.0,,,2.0,1.0,3.0,3.0,1.0,,,,,,,,True,,,1.0,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,64.0,57.0,5.0,3.0,53.0,54.0,4.0,10.0,2.0,3.0,9.0,4.0,,,,,90.0,75.0,6.9,7.0,0.0,0.0,0.00190114,0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,5,5,False,43.0,36.0,5.0,2.0,28.0,32.0,8.0,11.0,2.0,4.0,4.0,5.0,,,,,90.0,60.0,6.8,9.0,0.0,0.0,0.00553464,0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,31.0,21.0,2.0,1.0,10.0,13.0,11.0,18.0,1.0,4.0,2.0,9.0,,,,,90.0,50.0,7.1,15.0,0.0776,0.0222,0.00937533,2,,,,1.0,,,1.0,2.0,3.0,2.0,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0
11399492,away,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,45.0,33.0,7.0,1.0,23.0,25.0,10.0,21.0,1.0,3.0,1.0,9.0,,,,,77.0,54.0,6.3,14.0,0.0614,0.0,0.028488,0,,1.0,,5.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,
11399492,away,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,7,7,False,24.0,16.0,3.0,1.0,8.0,12.0,8.0,20.0,1.0,3.0,1.0,5.0,,,,,90.0,42.0,7.2,20.0,0.1331,0.0,0.0621761,2,,8.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,34.0,31.0,1.0,,13.0,13.0,18.0,22.0,1.0,6.0,,4.0,,,,,88.0,50.0,7.5,6.0,0.4033,0.2147,0.286344,3,,1.0,3.0,7.0,,1.0,,,3.0,2.0,1.0,,,3.0,2.0,1.0,1.0,3.0,,,,3.0,,,,1.0,1.0,,,,,,
11399492,away,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,28.0,22.0,2.0,1.0,6.0,10.0,16.0,18.0,,,1.0,9.0,,,,,88.0,42.0,8.3,12.0,0.8782,1.3471,0.0337195,5,,,1.0,3.0,,,,,,,4.0,,,2.0,,3.0,2.0,,,2.0,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,30.0,18.0,1.0,1.0,3.0,6.0,15.0,24.0,8.0,9.0,,2.0,,,,,88.0,44.0,7.3,17.0,0.2694,0.9626,0.139556,3,,,5.0,9.0,1.0,1.0,,,,,2.0,,,2.0,1.0,2.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,,,,,
11399492,away,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,14,14,True,6.0,4.0,,,2.0,4.0,2.0,2.0,,,1.0,1.0,,,,,13.0,9.0,6.5,2.0,0.0,0.0,0.00128532,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,18,18,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,8.0,6.0,6.0,,0.3701,0.0,0.00278114,1,,,,,,1.0,,,1.0,,,Camiel Neghli,,,,,,,,,,,,,,,1.0,,,,,,
11399492,away,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,,2.0,4.0,,1.0,0.0,0.0,0.00172286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,2.0,,,,,8.0,7.0,6.8,1.0,0.0,0.0,0.0306218,0,,,1.0,2.0,,,,,,,,Charles-Andreas,Brym,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,
11399492,away,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Sergi,Rosanas,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182,58,M,996933,EUR,1016668800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399492,away,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181,271,M,1101444,EUR,1022025600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
