match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
11598406,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11216,M,361420,EUR,874195200,F,9,9,True,12.0,11.0,1.0,,2.0,2.0,9.0,10.0,1.0,,,40.0,20.0,7.0,6.0,2,,,,,,2.0,,,,,1.0,,Dom_Solanke,2.0,2.0,,4.0,,,,,,,,2.0,1.0,,1.0,,,1.0,,,
11598406,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1759,M,895576,EUR,922060800,M,16,16,True,15.0,13.0,3.0,3.0,3.0,3.0,11.0,13.0,2.0,,,28.0,24.0,7.1,4.0,0,,,1.0,1.0,1.0,2.0,,,,,,2.0,,,3.0,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,
11598406,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2920,M,800419,EUR,918950400,M,18,18,True,7.0,6.0,,,3.0,4.0,3.0,3.0,2.0,,,20.0,13.0,6.7,2.0,0,,,,,1.0,2.0,1.0,,,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11598406,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1368,M,298366,EUR,713232000,F,21,21,True,1.0,,,,,,,1.0,,,,12.0,1.0,6.5,1.0,0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11598406,home,Bournemouth,Neto,neto,Neto,G,22,190,5136,M,84844,EUR,616809600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Neto_Murara,,,,,,,,,,,,,,,,,,,,,
11598406,home,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1260,M,943645,EUR,946944000,D,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598406,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6947,M,851596,EUR,925862400,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,justinkluivert,,,,,,,,,,,,,,,,,,,,,
11598406,home,Bournemouth,Gavin Kilkenny,gavin-kilkenny,G. Kilkenny,M,18,175,127,M,989345,EUR,949363200,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,Jack Bonham,jack-bonham,J. Bonham,G,1,192,34,M,94665,EUR,747964800,G,13,13,False,46.0,21.0,42.0,17.0,6.0,9.0,15.0,37.0,12.0,,,90.0,55.0,6.9,25.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0
11598406,away,Stoke City,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,17,17,False,40.0,31.0,4.0,2.0,16.0,18.0,15.0,26.0,4.0,,,90.0,72.0,6.7,22.0,1,,,4.0,,1.0,6.0,,,2.0,,2.0,2.0,,2.0,4.0,2.0,3.0,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,,,
11598406,away,Stoke City,Michael Rose,michael-rose,M. Rose,D,5,188,30,M,302676,EUR,813369600,D,5,5,False,39.0,31.0,5.0,2.0,21.0,22.0,10.0,17.0,5.0,,,90.0,50.0,6.9,10.0,2,,,,,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,
11598406,away,Stoke City,Ben Wilmot,ben-wilmot,B. Wilmot,D,16,188,104,M,862796,EUR,941673600,D,16,16,False,49.0,45.0,5.0,5.0,32.0,34.0,13.0,15.0,13.0,,,90.0,61.0,6.7,5.0,0,True,,,,3.0,7.0,1.0,,1.0,1.0,2.0,1.0,,2.0,5.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,
11598406,away,Stoke City,Lynden Gooch,lynden-gooch,L. Gooch,D,7,173,161,M,791439,EUR,819763200,D,2,2,False,40.0,29.0,11.0,4.0,14.0,17.0,16.0,25.0,5.0,,,90.0,62.0,6.5,16.0,1,,,2.0,1.0,,3.0,,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,
11598406,away,Stoke City,Jordan Thompson,jordan-thompson,J. Thompson,M,15,175,65,M,800976,EUR,852249600,M,15,15,False,35.0,31.0,3.0,2.0,14.0,15.0,17.0,20.0,1.0,,,90.0,44.0,6.7,6.0,2,,,,,1.0,4.0,,2.0,1.0,,3.0,,,2.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,
11598406,away,Stoke City,Ben Pearson,ben-pearson,B. Pearson,M,4,174,72,M,190857,EUR,789177600,M,4,4,False,38.0,36.0,1.0,1.0,22.0,22.0,14.0,16.0,6.0,,,70.0,40.0,6.5,2.0,0,,,,,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1533,M,851222,EUR,895881600,M,27,27,False,20.0,14.0,1.0,,4.0,5.0,10.0,17.0,4.0,,,83.0,37.0,6.7,10.0,0,,,2.0,,2.0,10.0,2.0,,3.0,,5.0,,,2.0,7.0,2.0,1.0,1.0,3.0,,,1.0,1.0,,,,1.0,1.0,,,,,,
11598406,away,Stoke City,Daniel Johnson,daniel-johnson,D. Johnson,M,11,174,141,M,291237,EUR,718502400,M,12,12,False,32.0,27.0,1.0,,10.0,10.0,18.0,25.0,3.0,,,77.0,42.0,6.5,11.0,1,,,3.0,1.0,,2.0,,,,,1.0,,,,,,3.0,,,,,,,1.0,,,,1.0,,,,,,
11598406,away,Stoke City,Jun-Ho Bae,bae-jun-ho,B. Jun-Ho,M,10,180,1965,M,1185869,EUR,1061424000,M,22,22,False,12.0,11.0,1.0,,3.0,3.0,9.0,12.0,2.0,,,70.0,27.0,6.5,7.0,1,,,3.0,1.0,,5.0,,,,,1.0,,,,5.0,1.0,,2.0,1.0,,,6.0,2.0,1.0,,,1.0,,,,,,,
11598406,away,Stoke City,Wesley Moraes,wesley-moraes,Wesley Moraes,F,7,190,1194,M,798314,EUR,848966400,F,18,18,False,13.0,7.0,,,,,7.0,13.0,1.0,,,77.0,24.0,6.7,11.0,0,,,,,5.0,6.0,1.0,,1.0,,,1.0,,2.0,4.0,,5.0,,2.0,,,,,,,,,,,1.0,,,,
11598406,away,Stoke City,Sead Hakšabanović,sead-haksabanovic,S. Hakšabanović,M,29,174,528,M,791978,EUR,925776000,F,20,20,True,12.0,11.0,1.0,1.0,3.0,4.0,10.0,10.0,1.0,,,20.0,18.0,6.8,2.0,1,,,2.0,2.0,,1.0,,,,,,2.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11598406,away,Stoke City,Josh Laurent,josh-laurent,J. Laurent,M,29,188,192,M,552036,EUR,799718400,M,28,28,True,12.0,10.0,2.0,2.0,3.0,3.0,7.0,9.0,4.0,,,20.0,15.0,6.7,3.0,1,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11598406,away,Stoke City,Dwight Gayle,dwight-gayle,D. Gayle,F,34,177,209,M,232118,EUR,624585600,F,11,11,True,4.0,3.0,1.0,1.0,,,3.0,5.0,,,,13.0,9.0,6.8,2.0,0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,Nathan Lowe,lowe-nathan,N. Lowe,F,11,190,350,M,1197297,EUR,1127001600,F,35,35,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,,,13.0,11.0,6.6,1.0,1,,,,,1.0,3.0,,1.0,,,2.0,,,,,,1.0,,,Nathan,Lowe,,,,,,,,,,,,,
11598406,away,Stoke City,Souleymane Sidibe,souleymane-sidibe,S. Sidibe,M,6,184,272,M,1910555,EUR,1171065600,M,30,30,True,5.0,4.0,1.0,,2.0,3.0,3.0,5.0,2.0,,,14.0,13.0,6.9,4.0,1,,,3.0,1.0,,,,,,,,,,,2.0,,1.0,,,Souleymane Sidibe,,2.0,2.0,1.0,,,,,,,,,,
11598406,away,Stoke City,Frank Fielding,frank-fielding,F. Fielding,G,34,185,17,M,26910,EUR,576115200,G,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,Luke McNally,mcnally-luke,L. McNally,D,15,184,174,M,981949,EUR,937785600,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,André Vidigal,andre-vidigal,A. Vidigal,M,77,176,428,M,842335,EUR,903312000,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598406,away,Stoke City,Nikola Jojić,nikola-jojic,N. Jojić,F,22,183,127,M,1087795,EUR,1063584000,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
