match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_wasFouled,captain,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_ownGoals,stat_bigChanceCreated
14025277,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,28.0,8.0,23.0,3.0,0.0,6.0,6.0,2.0,22.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,90.0,37.0,7.3,21.0,0.00073263,4.119325308834,1.0,1.995,1.995,0.6068,0,0.7742,0.04,0.0,0.13,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025277,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,28.0,16.0,8.0,3.0,0.0,10.0,12.0,6.0,16.0,5.0,2.0,,,,,,,90.0,39.0,6.9,14.0,0.00094271,64.919437261261,10.0,12.075,9.03,,0,,-0.17,0.05,0.34,,1.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025277,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,15.0,13.0,2.0,1.0,0.0,10.0,10.0,3.0,5.0,8.0,1.0,,,,,,,90.0,27.0,6.9,2.0,0.00045007,27.126837101907,5.0,12.705,7.56,,0,,0.02,0.01,0.24,,,1.0,1.0,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025277,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,31.0,25.0,5.0,2.0,0.0,14.0,16.0,11.0,15.0,4.0,4.0,,,,,,,90.0,53.0,7.4,10.0,0.0231354,75.918494807889,10.0,41.685,17.955,,0,,0.21,0.04,0.23,,1.0,1.0,,4.0,9.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,True,1.0,,,,,,,,,,,,,,,,,,,,
14025277,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,2,2,False,24.0,18.0,4.0,2.0,0.0,7.0,9.0,11.0,15.0,2.0,4.0,,,,,,,90.0,46.0,6.7,12.0,0.0151774,59.680440224446,8.0,20.58,9.45,,1,,0.04,0.04,0.36,,2.0,5.0,2.0,7.0,3.0,,1.0,1.0,2.0,,3.0,,,,2.0,1.0,0.0192,0.1626,0.01,,,,,,,,,,,,,,,
14025277,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,33.0,23.0,3.0,1.0,1.0,12.0,15.0,11.0,18.0,1.0,4.0,,,,,,,90.0,49.0,7.4,16.0,0.0538915,102.34876597331,12.0,58.59,21.315,,1,,0.22,0.1,0.17,,2.0,1.0,3.0,2.0,5.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0489,,-0.03,1.0,1.0,1.0,,,,,,,,,,,,
14025277,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,False,32.0,23.0,2.0,,0.0,18.0,21.0,5.0,11.0,1.0,9.0,,,,,,,78.0,44.0,6.5,13.0,0.0263431,123.42065629937,14.0,15.12,17.01,,2,,0.04,0.28,-0.1,,1.0,,2.0,5.0,4.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.0819,,-0.16,1.0,,1.0,1.0,2.0,1.0,28.02672379533,2.0,,,,,,,
14025277,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,17.0,10.0,3.0,,0.0,3.0,5.0,7.0,12.0,4.0,5.0,,,,,,,90.0,41.0,6.5,15.0,0.0433705,86.714634058178,8.0,52.29,19.635,,0,,-0.03,0.26,0.16,,2.0,1.0,,4.0,,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,48.981743854541,3.0,,,,,,,
14025277,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,14.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,2.0,4.0,,,,,,,90.0,32.0,7.1,6.0,0.012288,274.97823533995,14.0,203.91,27.405,,3,,-0.33,1.0,0.23,,,5.0,1.0,6.0,5.0,,1.0,,,,3.0,3.0,,,,,0.34,,-0.6,,,1.0,,1.0,2.0,163.62678005208,6.0,1.0,1.0,,,,,
14025277,home,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,F,10,10,False,28.0,22.0,5.0,4.0,0.0,9.0,9.0,13.0,19.0,1.0,5.0,,,,,,,78.0,53.0,7.0,23.0,0.0239576,101.87990952092,11.0,29.19,12.6,,1,,0.15,0.23,-0.06,,8.0,3.0,,9.0,3.0,,1.0,1.0,5.0,,,1.0,,,2.0,,0.0976,,0.01,,1.0,1.0,2.0,3.0,,,,,,,,,,
