match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_ownGoals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,player_lastName,stat_errorLeadToAShot,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside
14083125,home,Espanyol,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,19,19,False,19.0,9.0,1.0,,0.0,3.0,3.0,6.0,16.0,3.0,3.0,2.0,,,,74.0,36.0,6.7,15.0,0.0370893,104.38777135802,9.0,-30.45,10.29,,2,,-0.03,0.09,0.29,,1.0,2.0,6.0,6.0,,,,,4.0,1.0,,,1.0,,,0.1627,0.1676,-0.23,,2.0,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,,
14083125,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,True,5.0,3.0,2.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,28.0,8.0,6.4,3.0,0.00107884,,,,,,0,,0.0,,0.15,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,9,9,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,4.0,1.0,,,,28.0,17.0,7.9,4.0,0.00578003,96.952933114793,7.0,1.365,12.285,,2,,-0.1,0.27,0.17,,,1.0,2.0,4.0,,,,,1.0,,,,1.0,,,0.1129,0.3694,0.51,,1.0,1.0,,,1.0,,,2.0,,1.0,1.0,,,,,,
14083125,home,Espanyol,Charles Pickel,charles-pickel,C. Pickel,M,18,184,11753,M,758664,EUR,863654400,M,18,18,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,1.0,1.0,,,,16.0,14.0,6.6,2.0,0.00368103,3.0752952703765,1.0,-2.415,-2.415,,0,,0.11,-0.13,0.16,,,1.0,4.0,3.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,charlespickel,,,,,
14083125,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,F,17,17,True,,,,,0.0,,,,0.0,2.0,,,,,,16.0,6.0,6.4,3.0,,40.782189340694,4.0,32.13,15.33,,0,,-0.07,0.07,0.2,,1.0,,4.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
14083125,home,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,1099344,EUR,1031184000,F,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,1.0,,,,10.0,4.0,6.6,2.0,0.00082637,7.9048696383938,1.0,5.67,5.67,,0,,0.03,0.03,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14083125,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Jose Salinas,jose-salinas,J. Salinas,D,12,178,194,M,1068891,EUR,970272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,353,M,1129360,EUR,1058572800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Javier Hernandez,hernandez-javier,J. Hernández,M,28,175,152,M,1514913,EUR,1075420800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,home,Espanyol,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Luca Koleosho,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,1,1,False,29.0,22.0,15.0,8.0,0.0,17.0,18.0,5.0,11.0,,5.0,,,3.0,3.0,90.0,37.0,7.2,7.0,0.00060395,47.728599146632,8.0,-16.38,3.99,0.5708,0,-0.1801,0.08,-0.07,-0.17,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,D,16,16,False,45.0,41.0,4.0,2.0,0.0,17.0,18.0,24.0,27.0,,6.0,1.0,,,,90.0,72.0,7.1,12.0,0.224034,135.23119720828,17.0,-71.715,12.81,,1,,0.28,0.13,-0.22,,4.0,2.0,3.0,9.0,,,5.0,5.0,,1.0,,,,,,0.0417,,-0.14,,2.0,,1.0,1.0,,,4.0,2.0,,,,,,,,,
14083125,away,Sevilla,Andres Castrin,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,32,32,False,66.0,57.0,11.0,7.0,0.0,42.0,44.0,15.0,22.0,5.0,5.0,2.0,,,,90.0,78.0,6.6,11.0,0.00454359,143.92056392476,20.0,-75.6,4.095,,0,,0.11,0.08,-0.29,,,2.0,3.0,5.0,,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,False,55.0,48.0,6.0,1.0,0.0,37.0,39.0,11.0,16.0,8.0,2.0,,,,,90.0,72.0,7.0,7.0,0.00260006,145.81268735696,15.0,-92.505,3.36,,3,,0.05,0.07,-0.29,,,2.0,4.0,4.0,,,,,1.0,3.0,,True,1.0,,,0.3048,,-0.63,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,
14083125,away,Sevilla,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,12,12,False,69.0,58.0,7.0,4.0,0.0,28.0,30.0,30.0,39.0,1.0,8.0,3.0,,,,90.0,98.0,7.8,22.0,0.541854,146.17254174923,22.0,-26.775,11.025,,1,,0.64,0.04,-0.25,,6.0,1.0,3.0,6.0,1.0,,4.0,4.0,,1.0,,,1.0,,,0.2911,0.2642,0.1,,1.0,,,2.0,,1.0,5.0,1.0,,,,,,,,,
14083125,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,32.0,31.0,4.0,3.0,0.0,20.0,20.0,11.0,12.0,,5.0,1.0,,,,71.0,39.0,6.9,3.0,0.00875781,50.229850124987,6.0,-3.36,8.295,,0,,0.15,-0.04,-0.14,,,,,4.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,
14083125,away,Sevilla,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,19,19,False,34.0,31.0,4.0,4.0,0.0,18.0,20.0,13.0,14.0,3.0,5.0,,,,,71.0,44.0,7.2,4.0,0.00496179,83.880146796828,12.0,-40.425,4.935,,0,,0.02,0.07,0.33,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
14083125,away,Sevilla,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,24,24,False,14.0,13.0,,,0.0,1.0,1.0,12.0,13.0,,,1.0,,,,34.0,20.0,6.9,4.0,0.232258,113.88172587431,13.0,-39.375,15.435,,0,,0.07,0.28,0.14,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,
14083125,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,M,14,14,False,26.0,20.0,2.0,1.0,0.0,8.0,10.0,12.0,16.0,,4.0,1.0,,,,71.0,41.0,6.6,12.0,0.0740289,93.7583948394,11.0,-71.085,1.575,,3,,-0.09,0.22,-0.08,,3.0,2.0,5.0,6.0,1.0,,,,,1.0,,,1.0,,,0.0692,0.0468,-0.3,,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,,1.0,,
14083125,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,M,11,11,False,22.0,12.0,1.0,1.0,0.0,4.0,7.0,8.0,15.0,,4.0,1.0,,,,54.0,36.0,6.0,16.0,0.00895455,69.408447025791,11.0,11.55,15.645,,1,,-0.31,0.02,-0.08,,1.0,,6.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,0.1226,,-0.4,,1.0,5.0,1.0,,2.0,,,,,,,,,,,,
14083125,away,Sevilla,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,9,9,False,18.0,10.0,2.0,,0.0,4.0,7.0,6.0,11.0,,1.0,,,,,90.0,30.0,5.8,12.0,0.0169782,34.315274553557,6.0,-6.93,4.2,,4,,-0.23,0.09,-0.4,,,4.0,6.0,5.0,,,,,2.0,,,,2.0,,,0.1613,0.2832,-0.43,,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0
14083125,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,22.0,21.0,1.0,1.0,0.0,7.0,8.0,14.0,14.0,,3.0,2.0,,,,56.0,43.0,7.2,7.0,0.067064,222.73306984922,18.0,-116.445,6.615,,4,,0.2,0.36,-0.01,,1.0,1.0,3.0,7.0,,,,,,,1.0,,,,,0.4212,,-0.42,,2.0,6.0,3.0,,5.0,,1.0,1.0,,,1.0,,,,,,
14083125,away,Sevilla,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,17,17,True,12.0,11.0,,,0.0,3.0,4.0,8.0,8.0,,1.0,1.0,,,,36.0,21.0,6.6,3.0,0.0435633,82.880584622185,8.0,-12.285,11.76,,4,,0.03,0.11,-0.01,,1.0,,1.0,2.0,,,,,,,,,1.0,,,0.3089,0.1037,-0.5,,1.0,,,1.0,,,2.0,2.0,,,3.0,,,,,,
14083125,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,True,17.0,15.0,3.0,2.0,0.0,9.0,9.0,6.0,8.0,,1.0,,,,,19.0,19.0,6.4,3.0,0.00504825,45.722311023342,6.0,-13.545,7.77,,1,,0.03,0.02,-0.15,,1.0,,2.0,,2.0,,,,,,,,,,,0.0995,,-0.16,,,,,,,,,,,,1.0,,,,,,
14083125,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,14.0,12.0,3.0,1.0,0.0,6.0,7.0,6.0,7.0,,1.0,1.0,,,,19.0,19.0,6.6,5.0,0.00399686,67.698095868813,8.0,-24.045,1.365,,0,,0.04,0.04,-0.06,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,10,10,True,18.0,13.0,1.0,,0.0,4.0,5.0,9.0,13.0,,,4.0,,,,19.0,27.0,6.0,12.0,0.078977,40.109842073198,6.0,13.125,9.555,,0,,-0.23,-0.08,-0.07,,1.0,,4.0,,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,,3.0,,,,,AlexisS,,,,,
14083125,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083125,away,Sevilla,Oso,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
