match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonTackle,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_lastManTackle,stat_ownGoals,stat_errorLeadToAGoal
10385645,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,home,Newcastle United,Jamal Lewis,,,jamal-lewis,J. Lewis,D,18,178,948,M,,891803,EUR,885686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,home,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,False,38.0,17.0,28.0,7.0,12.0,14.0,5.0,24.0,2.0,12.0,2.0,3.0,3.0,3.0,90.0,54.0,6.2,23.0,0.0,0.0,0.00141963,,0,-0.7607,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
10385645,away,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2875,M,,797893,EUR,854755200,D,4,4,False,13.0,4.0,4.0,1.0,4.0,9.0,,5.0,3.0,3.0,,,,,70.0,38.0,7.0,17.0,0.0166,0.0,0.00010285,,1,,,1.0,,5.0,5.0,,,,,,2.0,3.0,,3.0,2.0,1.0,2.0,,1.0,,,3.0,,,,1.0,,,,1.0,,,
10385645,away,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,30.0,20.0,4.0,1.0,18.0,24.0,2.0,6.0,9.0,5.0,,,,,90.0,47.0,6.8,10.0,0.0,0.0,0.00029588,,0,,,,,4.0,1.0,,,,,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,5.0,,,
10385645,away,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,False,40.0,32.0,9.0,3.0,26.0,27.0,6.0,13.0,12.0,6.0,,,,,90.0,60.0,6.9,8.0,0.0,0.0,0.00133919,,0,,,,,2.0,4.0,,,,,,1.0,3.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,1.0,,
10385645,away,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,D,2,2,False,37.0,27.0,1.0,,18.0,21.0,9.0,16.0,2.0,8.0,,,,,90.0,70.0,6.1,18.0,0.1044,0.2372,0.00832732,,1,,,,,7.0,6.0,2.0,1.0,4.0,2.0,,1.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
10385645,away,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2136,M,,869910,EUR,897868800,M,19,19,False,7.0,4.0,2.0,,2.0,3.0,2.0,4.0,1.0,4.0,,,,,64.0,25.0,6.1,9.0,0.0,0.0,0.00207224,,0,,,,,8.0,6.0,3.0,3.0,3.0,2.0,,,2.0,2.0,1.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,
10385645,away,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,8,8,False,33.0,27.0,2.0,1.0,15.0,17.0,12.0,18.0,2.0,4.0,,,,,90.0,47.0,6.2,10.0,0.0,0.0,0.00361757,,0,,True,2.0,,4.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,34.0,27.0,3.0,1.0,17.0,19.0,10.0,15.0,,9.0,,,,,90.0,46.0,6.6,8.0,0.0,0.0,0.00741473,1.0,0,,,,,7.0,7.0,3.0,,3.0,2.0,,,4.0,1.0,1.0,,,2.0,,,,,3.0,,,,,,,,,,,
10385645,away,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,,117083,EUR,701913600,M,17,17,False,17.0,13.0,,,5.0,8.0,8.0,9.0,,3.0,,,,,71.0,28.0,7.4,6.0,0.7101,0.76,0.0194288,,2,,,,,3.0,4.0,2.0,,,,,,3.0,1.0,1.0,,1.0,,,,2.0,,2.0,,,1.0,,,,,,,,
10385645,away,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,F,20,20,False,12.0,8.0,1.0,,4.0,5.0,4.0,9.0,2.0,5.0,,,,,70.0,38.0,7.4,16.0,0.0,0.0,0.567874,1.0,0,,,2.0,,6.0,8.0,,1.0,5.0,4.0,1.0,1.0,3.0,,4.0,1.0,8.0,,,,,,2.0,1.0,,,,,,,,,,
10385645,away,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,F,26,26,False,15.0,10.0,,,4.0,6.0,6.0,9.0,,2.0,,,,,77.0,20.0,6.6,6.0,0.0,0.0,0.0183534,,0,,,,,6.0,3.0,1.0,,3.0,2.0,,,1.0,,4.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,
10385645,away,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,709,,,10501,EUR,606009600,F,32,32,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,26.0,7.0,6.3,,0.0,0.0,0.00269338,,0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
10385645,away,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,,352768,EUR,872812800,M,3,3,True,7.0,7.0,,,5.0,5.0,2.0,2.0,1.0,,,,,,20.0,18.0,5.4,3.0,0.0,0.0,0.00055577,,0,,,,,2.0,3.0,1.0,1.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0
10385645,away,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,F,9,9,True,2.0,2.0,,,2.0,2.0,,,,,,,,,20.0,2.0,6.4,,0.0,0.0,2.966e-05,,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385645,away,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,,119151,EUR,775958400,M,24,24,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,19.0,6.0,6.2,2.0,0.0,0.0,0.00078048,,0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,,773409,EUR,837216000,F,10,10,True,6.0,4.0,,,3.0,3.0,1.0,3.0,2.0,,,,,,13.0,12.0,6.4,5.0,0.0,0.0,0.00746748,,0,,,,,3.0,4.0,1.0,,3.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,,936719,EUR,1014163200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,,257091,EUR,842918400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,255,M,,873050,EUR,920851200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385645,away,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
