match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,rescinded,from,confirmed,reason
10385645,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385645,,,,,90,2.0,,1,,,substitution,121745451.0,False,True,regular,,,,,,,,
10385645,,,,,90,2.0,,1,,,substitution,121745450.0,False,True,regular,,,,,,,,
10385645,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
10385645,,3.0,1.0,,81,,,10,,,goal,168767632.0,,True,regular,,113956.0,Callum Wilson,,,,,
10385645,,,,,79,,,12,,,card,120741697.0,,True,yellow,,560128.0,Joelinton,Joelinton,False,,,
10385645,,2.0,1.0,,79,,,12,,,goal,168767604.0,,True,ownGoal,,10501.0,Theo Walcott,,,owngoal,,
10385645,,,,,77,,,14,,,substitution,121745238.0,False,False,regular,,,,,,,,
10385645,,,,,76,,,15,,,varDecision,17157.0,,True,goalAwarded,,113956.0,Callum Wilson,,,,False,
10385645,,,,,72,,,19,,,card,120741653.0,,False,yellow,,1069488.0,Roméo Lavia,Roméo Lavia,False,,,Foul
10385645,,,,,71,,,20,,,substitution,121745160.0,False,False,regular,,,,,,,,
10385645,,,,,70,,,21,,,substitution,121745158.0,False,False,regular,,,,,,,,
10385645,,,,,70,,,21,,,substitution,121745159.0,False,False,regular,,,,,,,,
10385645,,,,,69,,,22,,,substitution,121745157.0,False,True,regular,,,,,,,,
10385645,,,,,64,,,27,,,substitution,121745051.0,False,False,regular,,,,,,,,
10385645,,,,,56,,,35,,,card,120741567.0,,False,yellow,,823085.0,Kyle Walker-Peters,Kyle Walker-Peters,False,,,Time wasting
10385645,,1.0,1.0,,54,,,37,,,goal,168767093.0,,True,regular,,113956.0,Callum Wilson,,,,,
10385645,,,,,46,,,45,,,substitution,121744924.0,False,True,regular,,,,,,,,
10385645,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385645,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
10385645,,0.0,1.0,,41,,,5,,,goal,168766619.0,,False,regular,,117083.0,Stuart Armstrong,,,,,
10385645,,,,,4,,,42,,,card,120741335.0,,False,yellow,,286085.0,Jan Bednarek,Jan Bednarek,False,,,Foul
10385645,,,,,-5,,,6,,,card,120741637.0,,False,yellow,,117083.0,Stuart Armstrong,Stuart Armstrong,False,,,Time wasting
10385645,,,,,-5,,,6,,,card,120741576.0,,False,yellow,,,,Rubén Sellés,False,,,Argument
