match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_shotOffTarget,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim
11369336,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,21.0,18.0,6.0,3.0,17.0,17.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,90.0,31.0,6.6,3.0,0.0,0.0,0.00013101,0,-1.1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369336,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,False,104.0,94.0,2.0,,36.0,42.0,58.0,63.0,2.0,3.0,,5.0,,,,81.0,114.0,7.5,14.0,0.0,0.0,0.326406,0,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369336,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,130.0,122.0,5.0,3.0,55.0,59.0,67.0,71.0,5.0,6.0,1.0,9.0,,,,90.0,134.0,7.0,8.0,0.0,0.0,0.0381861,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11369336,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,70.0,55.0,8.0,4.0,28.0,32.0,27.0,40.0,3.0,4.0,1.0,8.0,,,,90.0,81.0,6.6,17.0,0.0,0.0,0.0190202,0,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11369336,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,M,16,16,False,72.0,58.0,6.0,2.0,16.0,20.0,43.0,55.0,,1.0,,8.0,,,,90.0,88.0,7.1,19.0,0.1793,0.0963,0.113825,1,,,3.0,2.0,5.0,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11369336,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,28.0,23.0,,,10.0,10.0,13.0,18.0,1.0,3.0,,1.0,,,,61.0,38.0,6.7,8.0,0.0854,0.1452,0.133112,1,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
11369336,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,71.0,65.0,6.0,3.0,24.0,24.0,41.0,47.0,1.0,5.0,,9.0,,,,61.0,82.0,7.9,8.0,0.0177,0.0,0.280372,1,,,,,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,,,,,,,,1.0,,True,1.0,1.0,,,,,
11369336,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,58.0,53.0,2.0,1.0,20.0,22.0,33.0,36.0,3.0,6.0,1.0,4.0,,,,90.0,70.0,7.7,8.0,0.0756,0.0,0.726163,2,,1.0,,3.0,6.0,1.0,2.0,,2.0,,1.0,3.0,,,,,1.0,1.0,,,2.0,,,2.0,,1.0,,,,
11369336,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,25,25,False,19.0,17.0,,,6.0,6.0,11.0,17.0,,3.0,,2.0,,,,61.0,32.0,6.5,10.0,0.0231,0.0,0.0512355,1,,,4.0,2.0,5.0,1.0,,,,,,,1.0,,,,,4.0,,,1.0,,,,,2.0,1.0,,,
11369336,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,False,29.0,24.0,,,4.0,5.0,20.0,25.0,,4.0,,5.0,,,,90.0,49.0,9.0,15.0,1.2049,2.2963,0.258426,4,,,1.0,1.0,5.0,2.0,1.0,,2.0,1.0,1.0,3.0,1.0,,,,,2.0,3.0,2.0,5.0,,,1.0,,1.0,,1.0,,
11369336,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,57.0,46.0,3.0,2.0,14.0,16.0,32.0,45.0,,5.0,1.0,5.0,,,,90.0,78.0,7.2,18.0,1.0913,1.0359,0.0908723,6,,,4.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,4.0,2.0,,2.0,1.0,,3.0,,3.0,1.0,2.0,1.0,
