match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_fouls,stat_wasFouled,stat_goals,captain,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
12764408,home,Bodø/Glimt,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188.0,289,M,980915,EUR,1000857600,F,25,25,False,46.0,40.0,1.0,,0.0,7.0,7.0,33.0,42.0,,5.0,,,,,,,90.0,65.0,6.9,11.0,0.0875704,1,,3.0,,,2.0,,2.0,1.0,,,1.0,1.0,0.2818,1.0,1.0,,3.0,,,1.0,,,1.0,,,1.0,1.0,,,
12764408,home,Bodø/Glimt,Villads Nielsen,,,nielsen-villads,V. Nielsen,D,2,192.0,327,M,1506781,EUR,1106956800,D,2,2,True,36.0,33.0,4.0,2.0,0.0,25.0,26.0,8.0,10.0,,2.0,3.0,,,,,,27.0,42.0,6.9,3.0,0.00251486,0,,,,1.0,2.0,,,,,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,
12764408,home,Bodø/Glimt,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184.0,3992,M,838805,EUR,939686400,F,23,23,True,17.0,13.0,1.0,,0.0,4.0,5.0,9.0,13.0,,1.0,,2.0,,,,,27.0,24.0,6.6,7.0,0.0226738,0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,
12764408,home,Bodø/Glimt,Sondre Fet,,,sondre-fet,S. Fet,M,19,178.0,220,M,567236,EUR,853459200,M,19,19,True,7.0,6.0,,,0.0,,1.0,6.0,6.0,,3.0,,1.0,,,,,18.0,11.0,6.8,1.0,0.0286334,0,,,,,1.0,,,,,,,,,,,,3.0,2.0,,1.0,,,,,,,,,,
12764408,home,Bodø/Glimt,Andreas Helmersen,,,andreas-helmersen,A. Helmersen,F,21,190.0,199,M,793524,EUR,889920000,F,21,21,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,8.0,4.0,6.5,1.0,0.00179783,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12764408,home,Bodø/Glimt,Nino Žugelj,,,nino-zugelj,N. Žugelj,F,23,185.0,186,M,910465,EUR,959040000,F,99,99,True,,,,,0.0,,,,,,1.0,1.0,1.0,,,,,8.0,4.0,6.5,1.0,,0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,
12764408,home,Bodø/Glimt,Julian Faye Lund,,,julian-faye-lund,J. F. Lund,G,1,185.0,60,M,814784,EUR,927158400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,home,Bodø/Glimt,Magnus Brøndbo,,,magnus-brondbo,M. Brøndbo,G,,188.0,93,M,1127281,EUR,1109721600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,home,Bodø/Glimt,Sondre Auklend,,,sondre-auklend,S. Auklend,M,8,165.0,177,M,1029163,EUR,1055203200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,home,Bodø/Glimt,August Mikkelsen,,,august-mikkelsen,A. Mikkelsen,F,94,167.0,162,M,943193,EUR,972345600,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Roei Mashpati,Roei,Mashpati,roei-mashpati,R. Mashpati,G,90,186.0,74,M,138515,EUR,722390400,G,90,90,False,30.0,18.0,19.0,7.0,0.0,15.0,24.0,3.0,6.0,,,,4.0,1.0,2.0,1.0,,90.0,35.0,6.2,12.0,0.00027563,0,-0.7829,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
12764408,away,Maccabi Tel Aviv,Tyrese Asante,,,tyrese-asante,T. Asante,D,6,188.0,205,M,1130884,EUR,1018310400,D,6,6,False,38.0,30.0,6.0,,0.0,19.0,23.0,11.0,15.0,2.0,6.0,8.0,5.0,,,,,90.0,66.0,6.2,15.0,0.0234853,0,,,,,2.0,2.0,2.0,2.0,,,2.0,2.0,,,,,2.0,1.0,,,,1.0,,,,,,,,1.0
12764408,away,Maccabi Tel Aviv,Nemanja Stojić,,,nemanja-stojic,N. Stojić,D,44,190.0,433,M,1029781,EUR,884822400,D,18,18,False,35.0,31.0,5.0,4.0,0.0,23.0,24.0,8.0,11.0,2.0,4.0,7.0,6.0,,,,,90.0,52.0,6.6,6.0,0.00910805,1,,,,1.0,3.0,,,,,1.0,1.0,2.0,0.0644,,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,
12764408,away,Maccabi Tel Aviv,Idan Nachmias,,,idan-nachmias,I. Nachmias,D,55,190.0,152,M,827424,EUR,858556800,D,5,5,False,51.0,43.0,9.0,5.0,0.0,34.0,38.0,9.0,13.0,,3.0,7.0,1.0,,,,,90.0,63.0,6.5,9.0,0.00680617,0,,,,,1.0,,2.0,2.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Roy Revivo,Roy Revivo,,roy-revivo,R. Revivo,D,3,183.0,260,M,1142085,EUR,1053561600,D,3,3,False,20.0,15.0,2.0,2.0,0.0,11.0,14.0,5.0,7.0,,1.0,3.0,2.0,,,,,90.0,43.0,6.4,10.0,0.0727036,0,,1.0,1.0,1.0,5.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,
12764408,away,Maccabi Tel Aviv,Issouf Sissokho,,,sissokho-issouf,I. Sissokho,M,28,173.0,268,M,1104948,EUR,1012348800,M,28,28,False,24.0,21.0,2.0,1.0,0.0,14.0,16.0,7.0,9.0,,2.0,2.0,3.0,,,,,90.0,34.0,6.5,5.0,0.0270033,0,,1.0,,,3.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,
12764408,away,Maccabi Tel Aviv,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181.0,103,M,138842,EUR,770428800,M,14,14,False,24.0,16.0,6.0,4.0,0.0,8.0,13.0,8.0,11.0,3.0,7.0,2.0,6.0,,,,,90.0,42.0,7.1,12.0,0.0100286,1,,,,,3.0,1.0,1.0,1.0,,2.0,1.0,3.0,0.0822,,,1.0,2.0,1.0,0.3727,2.0,,,1.0,,,,,,,
12764408,away,Maccabi Tel Aviv,Osher Davida,Osher,Davida,davida-osher,O. Davida,M,77,175.0,195,M,1004222,EUR,982454400,M,77,77,False,15.0,13.0,,,0.0,6.0,8.0,7.0,7.0,,2.0,2.0,3.0,,,,,78.0,26.0,6.1,6.0,0.0178865,0,,,,,5.0,1.0,1.0,,,,,1.0,,,,,2.0,1.0,,2.0,,1.0,,,,,,,,
12764408,away,Maccabi Tel Aviv,Dor Peretz,Dor,Peretz,dor-peretz,D. Peretz,M,42,185.0,476,M,186953,EUR,800668800,M,42,42,False,25.0,19.0,,,0.0,11.0,13.0,8.0,12.0,1.0,2.0,1.0,3.0,,,,,90.0,38.0,7.3,9.0,0.00595513,3,,,,3.0,3.0,,,,1.0,,1.0,3.0,0.5524,,,2.0,1.0,1.0,0.5938,,,,,1.0,True,,,,,
12764408,away,Maccabi Tel Aviv,Hisham Layous,Hisham,Layous,layous-hisham,H. Layous,M,7,175.0,101,M,1002898,EUR,973987200,M,33,33,False,15.0,14.0,,,0.0,6.0,7.0,8.0,9.0,,5.0,3.0,3.0,,,,,90.0,30.0,6.5,7.0,0.0222918,0,,1.0,,,4.0,2.0,1.0,1.0,,,,3.0,,,,,3.0,3.0,,2.0,,,1.0,,,,,,,
12764408,away,Maccabi Tel Aviv,Dor Turgeman,,,dor-turgeman,D. Turgeman,F,11,185.0,711,M,1005586,EUR,1066953600,F,9,9,False,13.0,11.0,1.0,1.0,1.0,8.0,8.0,3.0,5.0,3.0,7.0,,3.0,,,,,78.0,24.0,7.1,8.0,0.0130123,0,,,,2.0,4.0,2.0,1.0,1.0,,,,4.0,,1.0,,,2.0,,,,1.0,,1.0,,,,,1.0,,
12764408,away,Maccabi Tel Aviv,Henry Addo,,,addo-henry,H. Addo,M,43,180.0,226,M,1183887,EUR,1051747200,F,20,20,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,2.0,,,,,12.0,6.0,6.6,1.0,0.00464881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Elad Madmon,Elad Madmon,,madmon-elad,E. Madmon,F,19,175.0,125,M,1434753,EUR,1076371200,F,19,19,True,2.0,,,,0.0,,,1.0,3.0,,,,,,,,,12.0,6.0,6.5,4.0,0.108168,0,,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Simon Sluga,,,simon-sluga,S. Sluga,G,21,191.0,300,M,94234,EUR,732326400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Shalev Saadia,Shalev Saadia,,shalev-saadia,S. Saadia,G,51,,10,M,1545337,EUR,1140652800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Stav Lemkin,,,stav-lemkin,S. Lemkin,D,23,190.0,317,M,1091923,EUR,1049241600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188.0,104,M,861825,EUR,934502400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Idan Weinberg,Idan Weinberg,,idan-weinberg,I. Weinberg,D,52,,10,M,1957269,EUR,1175385600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Ofir Davidzada,,,ofir-davidzada,O. Davidzada,D,13,177.0,25,M,850969,EUR,673401600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Roee Magor,Roee,Magor,roee-magor,R. Magor,M,53,,7,M,1566342,EUR,1173657600,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Ido Shahar,,,ido-shahar,I. Shahar,M,36,171.0,85,M,1048267,EUR,998265600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764408,away,Maccabi Tel Aviv,Eran Zahavi,Eran,Zahavi,eran-zahavi,E. Zahavi,F,,182.0,1310,M,42183,EUR,554169600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
