match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside
12499715,home,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,False,,23.0,14.0,,,0.0,4.0,8.0,10.0,15.0,2.0,,,,,,,90.0,46.0,6.6,21.0,0.185,2,,,,2.0,4.0,9.0,7.0,,2.0,3.0,1.0,1.0,,8.0,,3.0,0.1536,,2.0,2.0,,1.0,,1.0,,,,,,
12499715,home,Holstein Kiel,Armin Gigović,armin-gigovic,A. Gigović,M,37,187,1508,M,988893,EUR,1018051200,M,37,37,True,,18.0,13.0,,,0.0,6.0,8.0,7.0,10.0,,,,,,,,29.0,20.0,6.5,6.0,0.0911516,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12499715,home,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,,16.0,11.0,3.0,3.0,0.0,3.0,4.0,9.0,13.0,,1.0,,,,,,29.0,26.0,6.7,9.0,0.070205,1,,,,1.0,,4.0,1.0,,,4.0,1.0,1.0,,,,,0.0759,,,,1.0,1.0,1.0,,,,,,,
12499715,home,Holstein Kiel,Andu Yobel Kelati,andu-yobel-kelati,A. Y. Kelati,F,16,181,53,M,1021087,EUR,1029196800,M,16,16,True,,21.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,16.0,,2.0,,,,,,29.0,34.0,7.6,11.0,0.00442644,3,,,,1.0,,3.0,4.0,,2.0,,,,,1.0,,,0.6275,,4.0,2.0,1.0,,,,3.0,1.0,0.7286,,,
12499715,home,Holstein Kiel,Dominik Javorček,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,D,33,33,True,,14.0,11.0,1.0,,1.0,4.0,5.0,8.0,11.0,3.0,,,,,,,17.0,23.0,7.1,5.0,0.107607,0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,
12499715,home,Holstein Kiel,Benedikt Pichler,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,14.0,10.0,6.5,5.0,0.011364,1,,,,,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,0.0164,,,,,,,1.0,,,,,,
12499715,home,Holstein Kiel,Marcel Engelhardt,marcel-engelhardt,M. Engelhardt,G,31,191,25,M,126531,EUR,733968000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,home,Holstein Kiel,Thomas Dähne,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,home,Holstein Kiel,Timo Becker,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,home,Holstein Kiel,John Tolkin,john-tolkin,J. Tolkin,M,47,170,602,M,1015186,EUR,1028073600,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,25.0,13.0,18.0,6.0,0.0,7.0,7.0,6.0,18.0,,14.0,2.0,2.0,4.0,,,90.0,37.0,7.5,12.0,0.00492861,0,-0.2714,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,False,,28.0,15.0,7.0,3.0,0.0,5.0,7.0,10.0,23.0,4.0,1.0,,,,,,90.0,61.0,7.4,25.0,0.0297296,0,,,,,7.0,2.0,9.0,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,,,,,,
12499715,away,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,44.0,33.0,7.0,1.0,0.0,21.0,23.0,12.0,21.0,4.0,3.0,,,,,,90.0,57.0,6.5,11.0,0.00913721,0,,Arthur Chaves,,3.0,2.0,5.0,4.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,
12499715,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,48.0,39.0,8.0,2.0,0.0,29.0,32.0,10.0,16.0,4.0,2.0,,,,,,90.0,66.0,7.3,11.0,0.0119316,0,,,,3.0,3.0,5.0,7.0,,1.0,,,,3.0,1.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,,
12499715,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,False,,32.0,22.0,8.0,2.0,0.0,10.0,10.0,13.0,26.0,7.0,4.0,,,,,,90.0,75.0,7.4,22.0,0.110094,1,,,,4.0,1.0,10.0,9.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,0.0277,,5.0,4.0,4.0,1.0,1.0,,,,,,,
12499715,away,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,33.0,28.0,3.0,2.0,0.0,6.0,7.0,22.0,26.0,,4.0,,,,,,70.0,47.0,6.6,11.0,0.020845,0,,,,2.0,1.0,6.0,3.0,1.0,,2.0,,,1.0,3.0,,2.0,,,2.0,2.0,,,,,,,,,,
12499715,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,,51.0,42.0,8.0,4.0,1.0,15.0,15.0,28.0,38.0,2.0,4.0,,,,,,90.0,85.0,7.6,19.0,0.131797,1,,,,,1.0,9.0,13.0,3.0,1.0,5.0,2.0,,2.0,5.0,2.0,3.0,0.0312,,8.0,6.0,2.0,2.0,1.0,,1.0,,0.0416,,,
12499715,away,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,M,23,23,False,,16.0,9.0,2.0,,0.0,3.0,4.0,6.0,13.0,2.0,5.0,,,,,,90.0,35.0,8.2,17.0,0.0820345,2,,,,2.0,2.0,8.0,6.0,1.0,2.0,3.0,,,,4.0,2.0,1.0,0.0967,,2.0,1.0,1.0,1.0,,,2.0,2.0,0.7553,,ahlozek,
12499715,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,31.0,21.0,3.0,2.0,0.0,7.0,7.0,17.0,32.0,,5.0,,,,,,90.0,44.0,7.5,16.0,0.507602,2,,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,1.0,,,0.1372,,1.0,,8.0,1.0,3.0,,1.0,1.0,0.1481,,andrejkramaric,
12499715,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,M,33,33,False,,15.0,6.0,1.0,,0.0,1.0,1.0,5.0,14.0,,3.0,,,,,,89.0,28.0,7.3,13.0,0.207488,3,,Max Moerstedt,,2.0,3.0,4.0,6.0,,1.0,,,,,2.0,2.0,1.0,0.3005,,1.0,1.0,,1.0,,1.0,2.0,,0.7592,,,
12499715,away,TSG Hoffenheim,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186,693,M,989168,EUR,1012780800,F,53,53,False,,13.0,6.0,,,0.0,,1.0,6.0,12.0,2.0,,,,,,,87.0,27.0,6.7,12.0,0.0104359,2,,,,5.0,7.0,8.0,8.0,,1.0,,,,,4.0,,2.0,0.1806,,1.0,1.0,,,,2.0,,,,,,2.0
12499715,away,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,12.0,10.0,4.0,4.0,0.0,5.0,7.0,5.0,5.0,1.0,4.0,,,,,,20.0,14.0,6.6,2.0,0.00625911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,David Mokwa,david-mokwa,D. Mokwa,F,42,181,161,M,1432398,EUR,1083542400,F,52,52,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,,14.0,7.0,6.5,4.0,3.21e-06,0,,David Mokwa,,1.0,1.0,2.0,2.0,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.6,,0.00121577,0,,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499715,away,TSG Hoffenheim,Gift Orban,gift-orban,G. Orban,F,16,178,5532,M,1217613,EUR,1026864000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giftorban,
12499715,away,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
