match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox
11406869,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,31.0,16.0,18.0,5.0,12.0,19.0,4.0,12.0,12.0,1.0,2.0,1.0,90.0,40.0,5.8,15.0,0.0005006,0,-0.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406869,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,22.0,12.0,6.0,3.0,7.0,11.0,5.0,13.0,4.0,,,,90.0,44.0,6.5,15.0,0.00250119,0,,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11406869,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,38.0,32.0,8.0,3.0,26.0,27.0,6.0,11.0,2.0,,,,90.0,51.0,6.6,8.0,0.0441404,0,,,1.0,4.0,4.0,3.0,,1.0,1.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11406869,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,49.0,39.0,12.0,6.0,30.0,33.0,9.0,16.0,6.0,,,,90.0,59.0,6.8,12.0,0.00277887,0,,,6.0,2.0,7.0,6.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11406869,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,21.0,15.0,1.0,,10.0,14.0,7.0,13.0,5.0,,,,75.0,47.0,6.6,15.0,0.0749958,0,,6.0,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11406869,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,False,18.0,16.0,,,8.0,9.0,8.0,9.0,5.0,,,,75.0,25.0,6.5,2.0,0.00764067,1,,,,2.0,4.0,,,3.0,,1.0,,,,,,2.0,,,,,2.0,1.0,1.0,1.0,0.1356,,,,,,,,
11406869,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,29.0,27.0,1.0,1.0,18.0,20.0,9.0,10.0,8.0,,,,90.0,50.0,7.0,7.0,0.00280477,1,,1.0,1.0,7.0,8.0,3.0,1.0,4.0,,2.0,2.0,3.0,2.0,1.0,,3.0,,,2.0,,,,,,0.0311,True,1.0,0.4593,,,,,
11406869,home,Lecce,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,M,7,7,False,14.0,10.0,1.0,,3.0,4.0,7.0,11.0,2.0,,,,90.0,31.0,6.4,11.0,0.0504507,1,,1.0,1.0,6.0,4.0,,2.0,1.0,3.0,2.0,3.0,,3.0,,,,2.0,,,,,1.0,,,0.3412,,1.0,0.5364,,,,,
11406869,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,17.0,13.0,6.0,4.0,4.0,4.0,10.0,16.0,1.0,,,,68.0,32.0,7.5,9.0,0.0319016,3,,3.0,,2.0,,,2.0,,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,,0.1765,,1.0,0.0832,1.0,1.0,,,
11406869,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,False,16.0,11.0,1.0,,4.0,7.0,7.0,10.0,6.0,,,,78.0,40.0,6.6,13.0,0.0616052,3,,1.0,2.0,10.0,7.0,,,,4.0,2.0,2.0,5.0,6.0,3.0,,,1.0,,,,,1.0,1.0,,0.4797,,1.0,0.3703,1.0,,lameckbanda.10,1.0,
