match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_wonContest,captain,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_penaltyWon,stat_outfielderBlock,stat_penaltyMiss,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_hitWoodwork,stat_lastManTackle
12530783,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,27.0,21.0,10.0,4.0,0.0,19.0,21.0,2.0,6.0,1.0,5.0,2.0,1.0,1.0,90.0,34.0,6.4,6.0,0.0014879,0,-1.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,42.0,35.0,3.0,2.0,0.0,21.0,24.0,14.0,21.0,2.0,6.0,,,,90.0,66.0,6.4,15.0,0.109639,2,,Taha Sahin,,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1176,,,,,,,,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,60.0,54.0,5.0,4.0,0.0,44.0,47.0,10.0,13.0,8.0,4.0,,,,90.0,73.0,6.9,6.0,0.00380466,0,,,,,3.0,6.0,1.0,,,,1.0,2.0,2.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,73.0,66.0,10.0,7.0,0.0,41.0,42.0,25.0,31.0,12.0,3.0,,,,90.0,91.0,7.3,7.0,0.0144012,0,,,,,3.0,9.0,1.0,1.0,,,,3.0,1.0,,,2.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,36.0,29.0,2.0,1.0,1.0,17.0,20.0,12.0,22.0,4.0,3.0,,,,90.0,58.0,6.5,15.0,0.0122012,1,,,,6.0,10.0,4.0,1.0,1.0,,,1.0,1.0,,,,4.0,0.0181,5.0,2.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,33.0,26.0,2.0,2.0,1.0,14.0,14.0,12.0,21.0,,4.0,,,,89.0,53.0,8.5,17.0,0.382009,1,,,,2.0,3.0,6.0,,4.0,,,1.0,2.0,2.0,4.0,,,0.1486,,1.0,3.0,,,1.0,2.0,1.0,1.0,1.0,0.7475,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,50.0,47.0,5.0,4.0,0.0,26.0,27.0,21.0,23.0,3.0,6.0,,,,73.0,64.0,6.9,4.0,0.0567086,2,,,,,5.0,3.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,3.0,0.5334,,1.0,,,,,1.0,,1.0,,0.6221,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,41.0,31.0,6.0,5.0,0.0,14.0,15.0,20.0,31.0,2.0,8.0,,,,89.0,57.0,8.2,14.0,0.182143,2,,,,5.0,2.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,0.8849,,,2.0,,1.0,3.0,,1.0,1.0,1.0,0.9891,3.0,1.0,,,,,,,,,
12530783,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,24.0,20.0,3.0,2.0,0.0,13.0,14.0,7.0,12.0,1.0,2.0,,,,62.0,43.0,6.2,14.0,0.0471924,2,,,,2.0,12.0,4.0,1.0,3.0,,2.0,1.0,1.0,1.0,3.0,,6.0,0.086,1.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,
12530783,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,21.0,12.0,2.0,2.0,0.0,6.0,12.0,7.0,12.0,2.0,6.0,,,,90.0,41.0,7.8,13.0,0.448252,1,,,,3.0,5.0,10.0,1.0,3.0,,,,3.0,2.0,1.0,3.0,1.0,0.0361,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,
