match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside
14062176,home,1. FC Köln,Said El Mala,,,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,F,13,13,False,,28.0,25.0,1.0,1.0,0.0,3.0,3.0,22.0,25.0,,3.0,,,,,90.0,58.0,7.2,17.0,0.0853752,167.32004034666,17.0,61.845,31.71,,4,,0.13,0.48,0.13,,4.0,,1.0,7.0,7.0,,3.0,5.0,95.276812307986,5.0,1.0,2.0,5.0,2.0,1.0,0.5679,0.2978,-0.52,,,1.0,2.0,,,,,,,3.0,1.0,,,,,,
14062176,home,1. FC Köln,Kristoffer Lund,,,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,D,32,32,True,,24.0,17.0,8.0,3.0,0.0,7.0,10.0,10.0,14.0,2.0,4.0,,,,,45.0,39.0,6.7,14.0,0.0224109,61.402022902265,7.0,19.005,14.91,,0,,0.17,0.0,0.23,,1.0,3.0,1.0,6.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14062176,home,1. FC Köln,Tom Krauß,,,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,5,5,True,,23.0,17.0,2.0,,0.0,11.0,13.0,6.0,10.0,2.0,8.0,,,,,45.0,32.0,6.9,6.0,0.0833597,102.1497239469,11.0,21.105,13.335,,0,,0.17,0.08,0.0,,,1.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
14062176,home,1. FC Köln,Ragnar Ache,,,ragnar-ache,R. Ache,F,9,182,1324,M,877544,EUR,901584000,F,9,9,True,,15.0,9.0,,,0.0,,1.0,9.0,14.0,,1.0,,,,,45.0,36.0,8.9,14.0,0.116188,23.678722977309,3.0,15.645,11.235,,5,,-0.24,0.22,-0.02,,,4.0,9.0,10.0,12.0,,,2.0,17.224527889031,1.0,3.0,5.0,3.0,2.0,2.0,0.9348,1.8897,0.86,2.0,,1.0,,,,,,,,1.0,,2.0,,,,,
14062176,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,8.0,7.0,3.0,3.0,0.0,1.0,1.0,6.0,7.0,,2.0,,,,,17.0,10.0,6.9,2.0,0.0513943,8.8625086325644,2.0,-0.21,2.73,,0,,0.34,0.04,0.17,,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
14062176,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,True,,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,13.0,5.0,6.8,,0.00337376,13.575442865704,1.0,13.125,13.125,,0,,0.02,0.01,0.16,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,home,1. FC Köln,Ron-Robert Zieler,,,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,home,1. FC Köln,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,33,190,1076,M,1014493,EUR,1089158400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,home,1. FC Köln,Fynn Schenten,Fynn Schenten,,fynn-schenten,F. Schenten,F,40,189,767,M,2245371,EUR,1189728000,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Daniel Batz,,,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,False,,32.0,17.0,27.0,12.0,0.0,8.0,8.0,9.0,24.0,2.0,11.0,2.0,4.0,,,90.0,48.0,7.1,15.0,0.00156637,19.866822905601,4.0,18.165,4.83,0.2437,0,0.3975,0.11,0.01,-0.13,0.27,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,
14062176,away,1. FSV Mainz 05,Dominik Kohr,,,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,,33.0,25.0,7.0,1.0,0.0,12.0,17.0,13.0,16.0,1.0,3.0,,,,,90.0,49.0,6.1,11.0,0.0742612,40.938839863204,6.0,16.17,11.655,,0,,0.25,0.04,-0.38,,1.0,5.0,1.0,8.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Stefan Bell,,,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,,26.0,16.0,6.0,2.0,0.0,8.0,14.0,8.0,12.0,6.0,4.0,,,,,74.0,40.0,8.1,10.0,0.00417564,66.968256325192,11.0,24.045,8.085,,1,,-0.07,0.14,0.15,,,1.0,5.0,1.0,7.0,1.0,1.0,,5.1957921436485,1.0,,,,,1.0,0.0561,0.1809,0.53,,,1.0,,,2.0,,,,,,,1.0,,,,,
14062176,away,1. FSV Mainz 05,Kacper Potulski,Kacper Potulski,,kacper-potulski,K. Potulski,D,48,195,1268,M,1548910,EUR,1192752000,D,48,48,False,,19.0,14.0,4.0,2.0,0.0,10.0,12.0,4.0,7.0,7.0,5.0,,,,,90.0,42.0,6.9,8.0,0.00117535,23.206894853789,5.0,0.42000000000002,6.195,,1,,0.0,0.03,0.34,,,2.0,3.0,3.0,6.0,2.0,3.0,1.0,,,,,,,,0.2357,,-0.09,,3.0,,1.0,,3.0,,,,,1.0,1.0,,,,1.0,,
14062176,away,1. FSV Mainz 05,Kaishu Sano,,,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,,27.0,16.0,4.0,,0.0,6.0,11.0,10.0,16.0,2.0,2.0,,,,,89.0,41.0,6.6,14.0,0.0813307,41.259430922983,5.0,11.025,9.45,,0,,0.1,0.01,-0.06,,,2.0,3.0,3.0,5.0,3.0,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Danny da Costa,,,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,,21.0,14.0,7.0,4.0,1.0,3.0,5.0,11.0,16.0,12.0,5.0,,,,,90.0,64.0,7.9,13.0,0.0195254,18.540792154921,3.0,-14.805,-3.045,,1,,0.26,0.02,0.54,,3.0,2.0,3.0,5.0,9.0,1.0,4.0,2.0,,,1.0,2.0,,,1.0,0.0122,0.0775,0.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,
14062176,away,1. FSV Mainz 05,Paul Nebel,,,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,M,8,8,False,,29.0,22.0,3.0,2.0,0.0,7.0,10.0,15.0,19.0,1.0,7.0,,,,,89.0,54.0,6.1,23.0,0.330893,54.328371915746,9.0,14.07,7.56,,0,,-0.07,0.05,-0.14,,8.0,6.0,,11.0,3.0,1.0,3.0,6.0,,,3.0,1.0,1.0,,,,,,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,
14062176,away,1. FSV Mainz 05,Jae-sung Lee,,,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,False,,18.0,12.0,2.0,,0.0,5.0,7.0,7.0,11.0,2.0,3.0,,,,,74.0,31.0,6.1,11.0,0.009278,27.635490732605,5.0,17.64,7.35,,0,,-0.09,-0.11,-0.06,,1.0,2.0,1.0,4.0,2.0,,1.0,3.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Silvan Widmer,,,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,True,24.0,19.0,5.0,3.0,0.0,9.0,10.0,10.0,14.0,1.0,2.0,,,,,90.0,40.0,6.5,9.0,0.052208,42.314766259175,6.0,19.95,10.08,,1,,0.18,0.05,-0.04,,,1.0,1.0,3.0,2.0,,1.0,2.0,,,1.0,,1.0,,,0.1337,,-0.22,,,,1.0,,,,,1.0,,1.0,,,,,,,
14062176,away,1. FSV Mainz 05,Silas,,,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,26,26,False,,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,3.0,,,,,61.0,24.0,6.5,8.0,0.0189609,88.767622950292,7.0,82.53,34.23,,2,,-0.02,0.1,0.0,,2.0,2.0,2.0,6.0,2.0,,,1.0,50.039034995983,2.0,,2.0,2.0,,2.0,0.5726,0.6208,0.15,,,,,,,,,,silas,,1.0,,,,,,1.0
14062176,away,1. FSV Mainz 05,Phillip Tietz,,,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,20,20,False,,34.0,18.0,,,0.0,4.0,7.0,14.0,27.0,4.0,7.0,,,,,90.0,53.0,6.6,23.0,0.0142447,114.62056273901,15.0,14.07,14.49,,3,,-0.06,0.35,-0.06,,,7.0,6.0,9.0,9.0,,,6.0,14.34663448339,1.0,,,4.0,3.0,2.0,0.1139,0.1819,-0.53,,,,1.0,,,,,,,1.0,,,,,,,3.0
14062176,away,1. FSV Mainz 05,Armindo Sieb,,,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,8.0,4.0,,,0.0,2.0,2.0,2.0,6.0,,1.0,,,,,29.0,15.0,6.8,6.0,0.00079874,44.769750088421,4.0,37.17,21.105,,1,,-0.08,0.27,0.16,,,,1.0,2.0,5.0,,4.0,,6.900798866798,1.0,,,1.0,,1.0,0.3997,0.3704,-0.36,,2.0,,1.0,,,,,,,,1.0,,,,,,
14062176,away,1. FSV Mainz 05,Lennard Maloney,,,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,5.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,,,,,,16.0,12.0,7.0,1.0,0.00045232,7.7633693716066,1.0,0.41999999999999,0.41999999999999,,0,,0.02,0.0,0.32,,,2.0,2.0,3.0,5.0,,3.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,
14062176,away,1. FSV Mainz 05,William Bøving,,,william-boving,W. Bøving,M,14,176,768,M,1021075,EUR,1046476800,F,14,14,True,,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,16.0,8.0,6.6,3.0,0.00455223,58.077324313005,4.0,51.66,35.805,,0,,-0.01,0.12,0.14,,,,2.0,1.0,2.0,,,,48.228222959944,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Arnaud Nordin,,,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,True,,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,1.0,2.0,,1.0,0.00012259,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Fabio Moreno Fell,Fabio Moreno Fell,,fabio-moreno-fell,F. M. Fell,F,36,189,80,M,1065051,EUR,960076800,F,36,36,True,,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,8.841415327876,1.0,8.295,8.295,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Lasse Riess,,,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Maxim Leitsch,,,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Sota Kawasaki,,,sota-kawasaki,S. Kawasaki,M,24,171,441,M,1028306,EUR,996451200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062176,away,1. FSV Mainz 05,Ben Justus Bobzien,,,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
