match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_penaltyWon,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
11369926,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,28.0,25.0,11.0,8.0,24.0,24.0,1.0,4.0,5.0,1.0,1.0,90.0,34.0,7.2,3.0,0.00250292,1.0,0,0.3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369926,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,55.0,47.0,1.0,1.0,13.0,14.0,35.0,44.0,2.0,,,65.0,82.0,7.3,13.0,0.105457,,0,,,,daniel.chitiva,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369926,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,78.0,72.0,7.0,5.0,39.0,43.0,33.0,35.0,5.0,,,90.0,88.0,7.2,8.0,0.011634,,0,,,,,,,,2.0,5.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369926,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,89.0,81.0,6.0,4.0,45.0,49.0,36.0,40.0,7.0,,,90.0,102.0,7.4,9.0,0.0225687,,0,,,,,,,4.0,6.0,5.0,,,,2.0,,1.0,1.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11369926,home,KRC Genk,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,82.0,77.0,1.0,1.0,29.0,29.0,48.0,53.0,7.0,,,90.0,97.0,7.5,8.0,0.0482564,1.0,2,,,,joriskayembe23,,,2.0,5.0,5.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,,,2.0,1.0,1.0,0.2663,,,,,,,,,,,,,,
11369926,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,66.0,51.0,5.0,2.0,25.0,27.0,26.0,39.0,8.0,,,90.0,87.0,8.5,20.0,0.135877,1.0,5,,,,,,,,2.0,8.0,,,3.0,3.0,2.0,3.0,5.0,,1.0,,2.0,,,2.0,1.0,1.0843,True,1.0,2.0,1.0,1.0996,,,,,,,,,
11369926,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,59.0,53.0,1.0,1.0,25.0,28.0,28.0,31.0,4.0,,,90.0,70.0,7.9,8.0,0.540178,1.0,2,,,,,,,1.0,3.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,1.0,1.0,1.0,,0.1519,,1.0,1.0,,0.2313,1.0,1.0,,,,,,,
11369926,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,M,28,28,False,48.0,40.0,2.0,2.0,10.0,10.0,31.0,42.0,5.0,,,76.0,66.0,8.8,17.0,0.244917,1.0,4,,,,,4.0,1.0,,4.0,2.0,3.0,1.0,,,,2.0,,2.0,,1.0,,,,1.0,,0.9869,,,3.0,2.0,1.245,,,2.0,,,,,,
11369926,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,10,10,False,72.0,58.0,3.0,2.0,10.0,12.0,50.0,66.0,5.0,,,81.0,94.0,8.2,20.0,0.450768,3.0,1,,Bilal,El Khannouss,bilalekns_34,6.0,2.0,,3.0,8.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,,2.0,,,2.0,,1.0,0.0311,,,,,,,,,,,,,,
11369926,home,KRC Genk,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1184,M,1031548,EUR,1004745600,M,7,7,False,40.0,34.0,2.0,1.0,8.0,8.0,26.0,35.0,5.0,,,77.0,61.0,7.9,14.0,0.0715034,2.0,1,,,,,3.0,,,4.0,7.0,3.0,1.0,,2.0,,2.0,1.0,,,3.0,1.0,,1.0,1.0,,0.0419,,,,,,,,1.0,1.0,,,,,
