match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyConceded,player_sofascoreId
12451004,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,False,26.0,19.0,,,0.0,5.0,6.0,14.0,21.0,,2.0,,,,,,90.0,41.0,6.7,13.0,0.0195878,3,,1.0,,5.0,1.0,9.0,3.0,1.0,,1.0,,,1.0,1.0,,3.0,1.0,,1.0,,,1.0,0.0782,,,,,2.0,,,,,,
12451004,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,D,14,14,True,8.0,7.0,1.0,,0.0,2.0,2.0,5.0,6.0,1.0,1.0,,,,,,24.0,13.0,6.6,1.0,0.00309806,0,,,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,
12451004,home,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182,234,M,1130986,EUR,960336000,D,26,26,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,,,,,,,10.0,7.0,7.0,,0.00954299,0,,,,,,,4.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,True,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,,,,,10.0,8.0,6.4,2.0,0.0727458,0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191,426,M,936848,EUR,935712000,F,9,9,True,2.0,,,,0.0,,,,3.0,,,,,,,,10.0,5.0,6.6,3.0,,0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
12451004,home,Auxerre,Théo Pellenard,,,theo-pellenard,T. Pellenard,D,12,182,30,M,369546,EUR,762739200,D,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,,10.0,2.0,6.5,,4.59e-05,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184,302,M,801280,EUR,853632000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,32.0,25.0,17.0,10.0,0.0,21.0,26.0,4.0,6.0,1.0,8.0,,1.0,1.0,,,90.0,38.0,6.5,7.0,0.00151627,0,-1.5752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12451004,away,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,7,7,False,72.0,62.0,8.0,4.0,0.0,40.0,42.0,22.0,35.0,1.0,6.0,,,,,,90.0,97.0,6.4,21.0,0.247077,1,,5.0,,,,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,,,,1.0,,,0.302,0.0817,1.0,,1.0,,,,,,,
12451004,away,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,75.0,64.0,14.0,7.0,0.0,55.0,58.0,9.0,17.0,6.0,3.0,,,,,,90.0,88.0,6.3,11.0,0.00550233,0,,,,1.0,2.0,1.0,5.0,,,1.0,2.0,2.0,,,,,,True,,,,1.0,,,,,,,,,1.0,1.0,,
12451004,away,Stade Brestois,Soumaila Coulibaly,,,soumaila-coulibaly,S. Coulibaly,D,44,190,1100,M,1001858,EUR,1066089600,D,44,44,False,71.0,62.0,17.0,12.0,0.0,50.0,52.0,12.0,19.0,7.0,3.0,,,,,,90.0,87.0,7.1,10.0,0.0180133,1,,,,1.0,3.0,3.0,4.0,,,3.0,1.0,1.0,,2.0,,,,,1.0,,,,0.029,,,,,,,,1.0,,,
12451004,away,Stade Brestois,Jordan Amavi,,,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,23,23,False,52.0,38.0,6.0,3.0,0.0,25.0,31.0,13.0,21.0,2.0,6.0,,,,,,90.0,76.0,6.4,20.0,0.0200121,0,,,,1.0,5.0,6.0,7.0,1.0,,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,,
12451004,away,Stade Brestois,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,37.0,36.0,2.0,1.0,0.0,19.0,19.0,18.0,19.0,,2.0,,,,,,90.0,48.0,6.6,4.0,0.0150735,1,,1.0,1.0,1.0,,4.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,0.0415,0.1093,,,,,,,,,,
12451004,away,Stade Brestois,Edimilson Fernandes,,,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,M,6,6,False,26.0,18.0,2.0,,0.0,11.0,17.0,7.0,9.0,1.0,,,,,,,62.0,35.0,6.3,10.0,0.0113619,0,,,,2.0,2.0,5.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,,1.0,
12451004,away,Stade Brestois,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,21,21,False,24.0,21.0,,,0.0,5.0,7.0,16.0,17.0,,3.0,,,,,,61.0,30.0,6.4,5.0,0.0109506,0,,,,1.0,1.0,6.0,5.0,1.0,,,2.0,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,,
12451004,away,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,25.0,16.0,3.0,1.0,0.0,6.0,8.0,11.0,22.0,,4.0,,,,,,73.0,41.0,6.5,18.0,0.11494,0,,5.0,1.0,,1.0,4.0,4.0,1.0,,,,,,,1.0,4.0,1.0,,,,,2.0,,,,,,,,,,,,
12451004,away,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,1.0,2.0,,,,,,79.0,24.0,6.5,6.0,0.00650942,0,,,,4.0,4.0,7.0,6.0,,,,,,1.0,1.0,,4.0,2.0,,,,,,,,,,1.0,,,,,,,
12451004,away,Stade Brestois,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,False,19.0,12.0,2.0,1.0,0.0,7.0,9.0,5.0,11.0,,4.0,,,,,,61.0,32.0,6.6,12.0,0.00667216,1,,1.0,,1.0,2.0,3.0,6.0,,,1.0,1.0,1.0,3.0,2.0,,1.0,,,,1.0,,3.0,0.1137,0.1482,1.0,,,,,,,,,
12451004,away,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,22.0,20.0,2.0,2.0,0.0,10.0,10.0,10.0,13.0,1.0,3.0,,,,,,29.0,28.0,6.8,4.0,0.00955175,0,,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
12451004,away,Stade Brestois,Mama Baldé,,,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,14,14,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,,1.0,,,,,,29.0,12.0,7.2,4.0,5.68e-06,3,,,,4.0,1.0,5.0,4.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,0.2874,,,1.0,,,1.0,,,,,
12451004,away,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,True,18.0,16.0,1.0,1.0,0.0,8.0,9.0,8.0,9.0,,1.0,,,,,,28.0,23.0,7.0,3.0,0.0029749,1,,,,1.0,1.0,2.0,3.0,,,1.0,2.0,2.0,,1.0,,,,,,1.0,,,0.0237,0.0724,,,,,,,,,,kamory_doumbia03
12451004,away,Stade Brestois,Ibrahim Salah,,,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,4.0,3.0,,,0.0,,,4.0,5.0,,,,,,,,17.0,12.0,6.3,6.0,0.132291,0,,1.0,1.0,,,4.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,11.0,11.0,,,0.0,5.0,5.0,7.0,7.0,,1.0,,,,,,11.0,14.0,7.0,,0.177411,0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Abdoulaye Ndiaye,,,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451004,away,Stade Brestois,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
