match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_accurateCross,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAGoal,stat_outfielderBlock,stat_bigChanceCreated
14109735,home,Trabzonspor,André Onana,,,andre-onana,A. Onana,G,24,190,53710,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,25.0,19.0,8.0,2.0,0.0,17.0,17.0,2.0,8.0,3.0,1.0,2.0,90.0,30.0,6.1,6.0,0.00079388,48.104022648814,8.0,32.655,10.92,0.0673,0,-0.9983,0.05,0.01,-0.26,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109735,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,,251907,EUR,795916800,D,11,11,False,75.0,71.0,5.0,4.0,0.0,21.0,21.0,50.0,54.0,5.0,,,90.0,104.0,6.9,9.0,0.0516254,229.99815932386,29.0,48.09,28.14,,1,,0.28,0.05,-0.48,,True,4.0,8.0,1.0,1.0,3.0,5.0,3.0,3.0,0.021,54.134636865723,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,
14109735,home,Trabzonspor,Serdar Saatçı,Serdar Saatci,,serdar-saatci,S. Saatçı,D,15,190,431,M,,1084880,EUR,1045180800,D,29,29,False,43.0,39.0,1.0,,0.0,26.0,29.0,13.0,14.0,2.0,,,45.0,49.0,5.9,4.0,0.00544637,133.95934143758,22.0,5.145,9.87,,0,,0.02,0.04,-0.51,,,,1.0,,3.0,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
14109735,home,Trabzonspor,Arseniy Batagov,,,arsenii-batahov,A. Batagov,D,44,185,941,M,,981395,EUR,1015286400,D,44,44,False,76.0,68.0,14.0,9.0,0.0,23.0,24.0,45.0,52.0,4.0,,,90.0,87.0,7.0,10.0,0.068274,345.27897486659,36.0,208.425,27.51,,1,,0.44,0.34,-0.42,,,2.0,2.0,1.0,3.0,,1.0,1.0,,0.0578,141.31941150455,7.0,3.0,-0.15,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
14109735,home,Trabzonspor,Mustafa Eskihellaç,,,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,,899069,EUR,862790400,D,19,19,False,42.0,36.0,1.0,1.0,0.0,6.0,7.0,30.0,35.0,6.0,,,84.0,64.0,5.7,14.0,0.210609,200.96995588034,23.0,68.25,24.675,,3,,-0.14,0.46,-0.56,,,4.0,4.0,1.0,1.0,,2.0,2.0,1.0,0.1231,61.279112953186,4.0,3.0,-0.4,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0227,,,,,,,,,
14109735,home,Trabzonspor,Christ Inao Oulaï,Christ Inao Oulaï,,christ-inao-oulai,C. I. Oulaï,M,42,173,9524,M,,1888002,EUR,1144281600,M,42,42,False,89.0,83.0,4.0,4.0,1.0,20.0,22.0,63.0,67.0,6.0,,,90.0,111.0,7.6,16.0,0.140521,431.36200451972,51.0,164.535,47.985,,4,,-0.15,0.48,-0.13,,,1.0,4.0,2.0,1.0,1.0,,,1.0,0.1734,148.63395800808,7.0,7.0,0.29,,5.0,5.0,2.0,,1.0,2.0,1.0,1.0,4.0,,0.6259,1.0,1.0,,,,,,,
14109735,home,Trabzonspor,Tim Jabol-Folcarelli,Tim Jabol-Folcarelli,,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,,1106446,EUR,944438400,M,26,26,False,51.0,48.0,1.0,1.0,0.0,7.0,8.0,41.0,43.0,5.0,,,70.0,60.0,6.9,6.0,0.105833,242.66548494141,33.0,79.485,14.595,,1,,0.33,0.29,-0.16,,,,2.0,,,1.0,1.0,1.0,,0.0432,31.263837773067,2.0,1.0,-0.05,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
14109735,home,Trabzonspor,Oleksandr Zubkov,,,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,,353282,EUR,839030400,M,22,22,False,56.0,49.0,2.0,1.0,1.0,3.0,3.0,46.0,53.0,2.0,,,90.0,102.0,8.7,31.0,0.346328,361.67203065225,42.0,148.89,21.525,,8,,0.49,0.65,-0.2,,,14.0,7.0,3.0,,,,,1.0,0.2094,118.87649576624,9.0,6.0,0.51,,6.0,8.0,6.0,1.0,,2.0,4.0,1.0,6.0,2.0,0.8476,,1.0,,,,,,,
14109735,home,Trabzonspor,Ernest Muçi,,,ernest-muci,E. Muçi,M,10,180,5691,M,ernest_muci,924670,EUR,984960000,M,10,10,False,57.0,54.0,,,0.0,11.0,12.0,43.0,45.0,4.0,,,90.0,90.0,7.5,18.0,0.0757531,153.00079615138,23.0,67.62,11.55,,9,,-0.17,0.35,-0.27,,,7.0,6.0,3.0,,,1.0,,,0.294,,,1.0,0.52,,2.0,6.0,5.0,,,,4.0,2.0,7.0,,0.7068,,1.0,1.0,,,,,,
14109735,home,Trabzonspor,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178,767,M,,1004346,EUR,1041465600,M,70,70,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,,,45.0,22.0,6.2,11.0,0.0283631,68.277523815234,9.0,7.14,6.93,,0,,0.16,0.02,-0.18,,,1.0,1.0,,,1.0,1.0,1.0,,,21.463508776526,1.0,,,1.0,4.0,3.0,,,,,,,6.0,,,,,,,,,,,
