match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,from,player_id,player_name,confirmed,playerName,reason,rescinded
14543946,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14543946,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
14543946,,,,,86,,,5,,,substitution,,124599777.0,False,True,regular,,,,,,,
14543946,,,,,86,,,5,,,substitution,,124599775.0,False,True,regular,,,,,,,
14543946,,,,,82,,,9,,,substitution,,124599772.0,False,True,regular,,,,,,,
14543946,,,,,82,,,9,,,substitution,,124599773.0,False,True,regular,,,,,,,
14543946,,3.0,1.0,,77,,,14,,,goal,,323159407.0,,True,ownGoal,owngoal,1017264.0,Luciano Juba,,,,
14543946,,,,,76,,,15,,,substitution,,124599765.0,False,False,regular,,,,,,,
14543946,,,,,67,,,24,,,substitution,,124599760.0,False,False,regular,,,,,,,
14543946,,,,,67,,,24,,,substitution,,124599761.0,False,False,regular,,,,,,,
14543946,,,,,65,,,26,,,varDecision,,67270.0,,False,cardUpgrade,,1182233.0,Mateo Sanabria,True,,,
14543946,,,,,63,,,28,,,card,,123952974.0,,False,yellow,,1182233.0,Mateo Sanabria,,Mateo Sanabria,Foul,False
14543946,,2.0,1.0,,60,,,31,,,goal,,323159128.0,,True,regular,,877591.0,Puma Rodríguez,,,,
14543946,,,,,46,,,45,,,substitution,,124599661.0,False,False,regular,,,,,,,
14543946,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14543946,,1.0,1.0,,45,1.0,,1,,,goal,,323158575.0,,True,regular,,119159.0,Philippe Coutinho,,,,
14543946,,,,,45,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
14543946,,,,,44,,,2,,,substitution,,124599527.0,False,False,regular,,,,,,,
14543946,,,,,44,,,2,,,card,,123952892.0,,False,yellow,,261687.0,Gilberto,,Gilberto,Argument,False
14543946,,,,,44,,,2,,,card,,123953231.0,,True,yellow,,840291.0,David,,David,Argument,False
14543946,,,,,39,,,7,,,substitution,,124599417.0,False,True,regular,,,,,,,
14543946,,,,,36,,,10,,,card,,123952872.0,,False,red,,927975.0,Jean Lucas,,Jean Lucas,Violent conduct,False
14543946,,,,,36,,,10,,,varDecision,,67180.0,,False,cardUpgrade,,927975.0,Jean Lucas,False,,,
14543946,,0.0,1.0,,31,,,15,,,goal,,323158350.0,,False,regular,,1182233.0,Mateo Sanabria,,,,
