match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,rescinded
13345139,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
13345139,,2.0,1.0,,90,1.0,,1,,,goal,229889114.0,True,regular,807771.0,Dávid Hancko,,,,
13345139,,,,,90,0.0,,1,,,injuryTime,,,,,,6.0,,,
13345139,,,,,87,,,4,,,substitution,123610334.0,False,regular,,,,False,,
13345139,,,,,87,,,4,,,substitution,123610333.0,False,regular,,,,False,,
13345139,,,,,87,,,4,,,substitution,123610332.0,False,injury,,,,True,,
13345139,,,,,82,,,9,,,card,122141661.0,False,yellow,790802.0,Thomas Robinet,,,Thomas Robinet,False
13345139,,,,,78,,,13,,,substitution,123610256.0,False,regular,,,,False,,
13345139,,,,,78,,,13,,,substitution,123610255.0,True,regular,,,,False,,
13345139,,,,,73,,,18,,,substitution,123610226.0,False,regular,,,,False,,
13345139,,,,,69,,,22,,,substitution,123610213.0,True,regular,,,,False,,
13345139,,,,,62,,,29,,,substitution,123610175.0,True,regular,,,,False,,
13345139,,,,,62,,,29,,,substitution,123610174.0,True,regular,,,,False,,
13345139,,,,,46,,,45,,,substitution,123610084.0,True,regular,,,,False,,
13345139,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
13345139,,,,,45,0.0,,1,,,injuryTime,,,,,,4.0,,,
13345139,,1.0,1.0,,33,,,13,,,goal,228942560.0,True,regular,895591.0,Julián Carranza,,,,
13345139,,0.0,1.0,,6,,,40,,,goal,228579996.0,False,regular,990814.0,Charles-Andreas Brym,,,,
