match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_penaltyConceded,stat_totalOffside,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,player_firstName,player_lastName,stat_outfielderBlock,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_punches,stat_ownGoals
11453072,home,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,791576,EUR,592012800,F,7,7,False,45.0,38.0,2.0,1.0,0.0,5.0,5.0,37.0,49.0,5.0,,,,,90.0,66.0,7.1,2,9.0,3.0,3.0,,2.0,,,,,16.0,4.0,,1.0,2.0,2.0,2.0,,1.0,,,,1.0,,2.0,,,,,,,,,2.0,,
11453072,home,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,8,8,True,49.0,47.0,1.0,1.0,0.0,8.0,8.0,39.0,42.0,1.0,,,,,45.0,54.0,6.7,1,1.0,,2.0,,2.0,2.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11453072,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,F,11,11,True,27.0,24.0,,,0.0,1.0,1.0,26.0,36.0,1.0,,,,,45.0,50.0,7.0,1,10.0,7.0,2.0,,3.0,,,1.0,2.0,16.0,3.0,1.0,,,,,1.0,3.0,,,,2.0,,,1.0,,,,,,,,,,
11453072,home,Al Tai,Marko Dugandžić,marko-dugandzic,M. Dugandžić,F,,188.0,192,M,235642,EUR,765676800,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,34.0,12.0,6.8,2,,2.0,2.0,,2.0,1.0,,,,2.0,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
11453072,home,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,F,10,10,True,35.0,32.0,1.0,1.0,0.0,2.0,2.0,30.0,34.0,2.0,,,,,34.0,48.0,7.6,2,1.0,3.0,7.0,1.0,5.0,4.0,,,,7.0,,,1.0,,2.0,1.0,,1.0,,,,1.0,,2.0,,1.0,,,,,1.0,,1.0,,
11453072,home,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000,M,17,17,True,10.0,9.0,,,0.0,1.0,1.0,8.0,11.0,,,,,,8.0,13.0,6.5,0,2.0,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,Abdulrahman Al Harthi,,,,,,,,
11453072,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453072,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulkarim Al Sulaima,,,,,,,,
11453072,home,Al Tai,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453072,home,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Al Harabi,,,,,,,,
11453072,away,Al Raed,André Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,576272,EUR,817862400,G,1,1,False,26.0,13.0,18.0,5.0,0.0,10.0,11.0,3.0,15.0,13.0,,5.0,2.0,6.0,90.0,40.0,7.5,0,,,2.0,,,,1.0,,1.0,13.0,,,1.0,,,,,,,,,,,,,,André,Moreira,,,,,,1.0,
11453072,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,11.0,6.0,3.0,,0.0,3.0,6.0,3.0,6.0,2.0,,,,,90.0,37.0,6.1,0,1.0,7.0,8.0,3.0,,,1.0,1.0,1.0,10.0,,1.0,,1.0,7.0,2.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,
11453072,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,14.0,13.0,2.0,1.0,0.0,12.0,13.0,1.0,1.0,2.0,,,,,35.0,20.0,6.8,1,,,2.0,,,,4.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11453072,away,Al Raed,Mamadou Loum,mamadou-loum,M. Loum,M,21,193.0,526,M,796059,EUR,851904000,D,5,5,False,24.0,19.0,4.0,,0.0,16.0,17.0,3.0,7.0,,,,,,90.0,38.0,6.6,1,,1.0,4.0,,,,9.0,,1.0,5.0,,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,
11453072,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,13.0,8.0,5.0,2.0,0.0,5.0,8.0,3.0,5.0,2.0,,,,,90.0,26.0,5.7,0,,4.0,5.0,,,,3.0,1.0,,6.0,,3.0,,1.0,5.0,3.0,2.0,,1.0,,True,,,,,,,,,,,,,,1.0
11453072,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,12.0,7.0,,,0.0,4.0,6.0,3.0,6.0,4.0,,,,,75.0,26.0,7.1,2,,8.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,9.0,,1.0,,1.0,2.0,2.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,
11453072,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,20.0,16.0,2.0,1.0,0.0,14.0,14.0,4.0,8.0,4.0,,,,,90.0,42.0,6.9,0,2.0,4.0,8.0,1.0,2.0,2.0,4.0,2.0,3.0,7.0,2.0,,,2.0,3.0,3.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
11453072,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,8.0,8.0,3.0,3.0,0.0,5.0,5.0,3.0,3.0,1.0,,,,,46.0,14.0,5.5,0,,4.0,1.0,2.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
11453072,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,False,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,40.0,12.0,7.6,1,,,4.0,,1.0,1.0,,,,1.0,,,,,3.0,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,
11453072,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,11.0,9.0,2.0,2.0,0.0,5.0,6.0,4.0,5.0,6.0,,,,,74.0,22.0,7.7,2,,1.0,4.0,1.0,,,3.0,2.0,2.0,4.0,,,,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,1.0,,,,
11453072,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,10.0,6.0,,,0.0,3.0,5.0,3.0,5.0,1.0,,,,,45.0,15.0,7.0,1,,3.0,3.0,,,,1.0,1.0,,6.0,,1.0,3.0,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,
11453072,away,Al Raed,Bander Whaeshi,bander-whaeshi,B. Whaeshi,D,66,,6,M,1522210,EUR,1018915200,D,2,2,True,7.0,4.0,1.0,,0.0,4.0,6.0,,1.0,,,,,,55.0,16.0,6.4,0,,2.0,2.0,,,,5.0,,,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,Bander Whaeshi,,,,,,,,
11453072,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,True,7.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,,,,,50.0,16.0,6.5,0,,2.0,2.0,,,,3.0,,,4.0,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11453072,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,M,7,7,True,14.0,12.0,,,0.0,8.0,8.0,4.0,6.0,4.0,,,,,45.0,25.0,6.4,1,,4.0,4.0,,3.0,2.0,,2.0,,7.0,,,,,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,
11453072,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,3.0,2.0,,,0.0,2.0,3.0,,,1.0,,,,,16.0,5.0,6.3,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11453072,away,Al Raed,Firas Al-Ghamdi,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,963214,EUR,944179200,F,49,49,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,,,,,15.0,7.0,6.5,0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11453072,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453072,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,,,,,,
11453072,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453072,away,Al Raed,Rakan Al-Dosari,rakan-al-dosari,R. Aldosari,F,99,172.0,8,M,1194407,EUR,1012089600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rakan Aldosari,,,,,,,,
