match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_penaltyConceded,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,stat_aerialWon,stat_punches,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_goals
10913412,home,Al-Ettifaq,Youssouf Niakate,,,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,False,18.0,15.0,,,7.0,7.0,8.0,11.0,6.0,,,,,,,,,83.0,34.0,6.7,9.0,2,,,7.0,,6.0,5.0,1.0,1.0,,1.0,,3.0,3.0,1.0,,,,,1.0,2.0,1.0,,,,,,
10913412,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,True,17.0,17.0,2.0,2.0,6.0,6.0,11.0,11.0,2.0,,1.0,1.0,1.0,,,,,57.0,24.0,6.6,2.0,0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,
10913412,home,Al-Ettifaq,Hamad Al-Sayyaf,Hamad Alsayyaf,,hamad-alsayyaf,H. Alsayyaf,D,22,,4,M,1092806,EUR,1011312000,D,44,44,True,5.0,3.0,2.0,,3.0,3.0,,2.0,,,1.0,,,,,,,22.0,5.0,6.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,8.0,8.0,,,8.0,8.0,,,,,1.0,,,,,,,22.0,9.0,6.4,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10913412,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,8.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,,,1.0,,,,,,,12.0,10.0,6.6,3.0,2,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10913412,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,17,17,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,,,,,,,12.0,6.0,6.7,1.0,0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,
10913412,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,home,Al-Ettifaq,Naïm Sliti,Naïm,Sliti,naim-sliti,N. Sliti,M,5,173.0,1348,M,153158,EUR,712195200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,14.0,12.0,4.0,2.0,12.0,13.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,90.0,19.0,7.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10913412,away,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,27,27,False,34.0,25.0,5.0,2.0,12.0,16.0,13.0,21.0,4.0,,7.0,,,,,,,77.0,49.0,6.9,13.0,0,3.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,2.0,,,,,
10913412,away,Al-Fateh,Fran Vélez,,,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200,D,4,4,False,27.0,25.0,1.0,1.0,20.0,20.0,5.0,7.0,3.0,2.0,6.0,1.0,,,,,,69.0,31.0,6.7,3.0,0,,,3.0,1.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,
10913412,away,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,48.0,47.0,3.0,2.0,30.0,30.0,17.0,18.0,2.0,1.0,5.0,1.0,1.0,,,,,90.0,52.0,6.8,2.0,0,,,3.0,2.0,,,,,1.0,,,1.0,1.0,,,,True,,,,,1.0,,,,,
10913412,away,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,D,25,25,False,43.0,40.0,2.0,2.0,22.0,23.0,18.0,21.0,1.0,1.0,7.0,,,,,,,90.0,57.0,6.4,8.0,0,1.0,,6.0,3.0,1.0,1.0,,,4.0,,,,,2.0,,,,,,1.0,,,,,,,
10913412,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,48.0,41.0,3.0,1.0,17.0,19.0,24.0,30.0,8.0,,3.0,1.0,,,,,,77.0,61.0,6.8,9.0,0,1.0,,4.0,1.0,2.0,2.0,,,1.0,4.0,,,,2.0,,,,,,1.0,,1.0,,,,,
10913412,away,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,61.0,59.0,1.0,1.0,36.0,36.0,23.0,25.0,4.0,3.0,6.0,3.0,3.0,,,,,77.0,71.0,7.3,2.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10913412,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,35.0,31.0,,,6.0,6.0,25.0,33.0,4.0,1.0,1.0,,,,,,,90.0,59.0,7.4,14.0,4,4.0,,4.0,1.0,3.0,2.0,1.0,,,2.0,1.0,,3.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,,
10913412,away,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,53.0,44.0,3.0,,11.0,12.0,33.0,41.0,3.0,,3.0,2.0,,,,,,90.0,63.0,8.0,13.0,2,,,2.0,,3.0,1.0,,,,,4.0,,2.0,,,,,1.0,1.0,,,,,,2.0,1.0,
10913412,away,Al-Fateh,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,M,19,19,False,25.0,19.0,2.0,,5.0,5.0,15.0,21.0,4.0,,3.0,,,,,,,82.0,39.0,8.8,10.0,2,1.0,1.0,3.0,1.0,2.0,2.0,,,,2.0,1.0,,2.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,2.0
10913412,away,Al-Fateh,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,18.0,16.0,,,6.0,6.0,10.0,12.0,2.0,,1.0,1.0,1.0,,,,,90.0,28.0,7.8,8.0,2,,,6.0,1.0,3.0,1.0,,,,,,,2.0,2.0,,,,2.0,,2.0,2.0,,,,,,2.0
10913412,away,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,3,3,True,8.0,8.0,,,8.0,8.0,,,,,1.0,,,,,,,21.0,8.0,6.5,,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10913412,away,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,M,42,42,True,7.0,6.0,2.0,2.0,4.0,4.0,4.0,6.0,1.0,,,,,,,,,13.0,15.0,6.9,4.0,0,3.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,16,16,True,17.0,17.0,2.0,2.0,8.0,8.0,9.0,9.0,,,1.0,,,,,,,13.0,17.0,6.6,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10913412,away,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,14.0,13.0,,,3.0,3.0,10.0,11.0,2.0,,1.0,1.0,1.0,,,,,13.0,16.0,6.9,1.0,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,8.0,4.0,6.8,,1,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
10913412,away,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913412,away,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
