match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork
12117113,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,True,12.0,8.0,3.0,2.0,0.0,6.0,8.0,2.0,5.0,5.0,,,26.0,19.0,6.8,7.0,0.00076407,1,,Newton,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,0.0332,,,,,,,1.0,,,,,1.0,,0.0904,,,,,,,,
12117113,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,26.0,9.0,6.4,1.0,0.00144332,2,,,,,,2.0,,,,1.0,,,1.0,,,,0.2323,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
12117113,home,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,2,2,True,11.0,9.0,,,0.0,2.0,3.0,7.0,8.0,4.0,,,18.0,22.0,6.7,5.0,0.0052082,2,,,,,2.0,4.0,1.0,,,,,,1.0,1.0,1.0,,0.1991,,,,,1.0,1.0,3.0,,,,2.0,2.0,,0.3026,1.0,,,,,,,
12117113,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,5,5,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,2.0,,,15.0,5.0,6.5,2.0,0.00017731,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117113,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,Erick Garcia,erick-garcia,E. Garcia,D,14,187,32,M,1808902,EUR,1117843200,D,41,41,True,,,,,,,,,,,,,,,,,,0,,Erick Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,Eliédson,eliedson,Eliédson,M,15,187,43,M,1385610,EUR,1047859200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,Eliédson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,Baltasar Barcia,baltasar-barcia,B. Barcia,M,32,177,123,M,1116590,EUR,982540800,M,30,30,True,,,,,,,,,,,,,,,,,,0,,Baltasar Barcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,João Carlos,joao-carlos,João Carlos,F,21,168,81,M,1462654,EUR,1056153600,F,21,21,True,,,,,,,,,,,,,,,,,,0,,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,home,Criciúma,Eduardo Melo,eduardo-melo,E. Melo,F,39,186,142,M,1018777,EUR,989712000,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,23.0,23.0,3.0,3.0,0.0,23.0,23.0,,,9.0,3.0,5.0,90.0,34.0,7.8,,0.00011841,0,0.7395,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
12117113,away,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,28,28,False,34.0,32.0,1.0,1.0,0.0,10.0,10.0,22.0,25.0,2.0,,,88.0,54.0,7.2,7.0,0.0276731,1,,,,1.0,3.0,4.0,,,,1.0,,3.0,1.0,,,,0.0262,,,3.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,
12117113,away,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,5,5,False,69.0,55.0,12.0,4.0,0.0,31.0,34.0,25.0,36.0,4.0,,,90.0,81.0,7.0,14.0,0.0642447,2,,,,1.0,2.0,5.0,,,,1.0,4.0,1.0,,,2.0,,0.2795,,,,5.0,,,,1.0,,1.0,,1.0,,0.5651,1.0,,,,,,,
12117113,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,False,69.0,66.0,2.0,1.0,0.0,32.0,32.0,34.0,37.0,2.0,,,90.0,87.0,6.9,7.0,0.0340277,0,,,,,8.0,8.0,,,,,7.0,1.0,3.0,2.0,1.0,,,,,4.0,3.0,3.0,,1.0,,,,2.0,,,,,,,,,,,
12117113,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,False,45.0,38.0,2.0,,0.0,17.0,19.0,21.0,28.0,4.0,,,81.0,65.0,6.5,16.0,0.0582834,1,,Kaiki,,2.0,7.0,5.0,2.0,1.0,,1.0,3.0,1.0,4.0,3.0,,,0.0326,1.0,,,1.0,4.0,,1.0,,,,,,,,,,,,,1.0,,
12117113,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,28.0,25.0,1.0,1.0,0.0,7.0,9.0,18.0,19.0,3.0,,,45.0,38.0,6.7,9.0,0.0262897,2,,,,,2.0,,1.0,,,1.0,1.0,,,,,,0.0755,,True,,,1.0,,4.0,,,,,1.0,,0.2691,,,,,,,,
12117113,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,94.0,88.0,4.0,4.0,0.0,32.0,32.0,56.0,62.0,9.0,,,90.0,109.0,7.7,9.0,0.106395,1,,,,,8.0,8.0,3.0,1.0,,,1.0,2.0,5.0,4.0,3.0,,0.0362,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,0.0317,,,,,,,,
12117113,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,51.0,48.0,1.0,1.0,0.0,19.0,20.0,29.0,33.0,5.0,,,64.0,61.0,6.6,7.0,0.0332461,0,,,,2.0,6.0,3.0,4.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,30,30,False,21.0,19.0,,,0.0,3.0,3.0,16.0,18.0,2.0,,,90.0,27.0,6.7,5.0,0.054227,0,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,72.0,60.0,2.0,,0.0,11.0,12.0,51.0,69.0,5.0,,,90.0,94.0,8.2,22.0,0.22231,2,,,,9.0,1.0,6.0,,,,2.0,,,1.0,1.0,,,0.0441,6.0,,,,4.0,3.0,2.0,2.0,,,2.0,,,,,,,,,,matheus_pereira,
12117113,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,34.0,31.0,1.0,,0.0,5.0,5.0,27.0,31.0,4.0,,,65.0,51.0,7.3,11.0,0.110756,4,,,,2.0,1.0,3.0,,,,1.0,,,,,1.0,1.0,0.264,1.0,,1.0,,1.0,1.0,5.0,1.0,1.0,,2.0,2.0,,0.0882,,,,,,,,
12117113,away,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,1836052,EUR,1077062400,M,22,22,True,21.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,14.0,1.0,,,45.0,30.0,6.5,8.0,0.0208904,2,,,,,2.0,1.0,,1.0,,2.0,,,,,,,0.259,,,,,1.0,,3.0,,,,1.0,,,,1.0,,,,,,,1.0
12117113,away,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,21,21,True,19.0,16.0,2.0,,0.0,5.0,5.0,12.0,17.0,3.0,,,26.0,28.0,6.9,5.0,0.0579738,1,,,,3.0,1.0,2.0,1.0,,,,,,2.0,,,,0.0521,1.0,,,,,,,1.0,,,,1.0,,0.1871,,,,,,,,
12117113,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,8.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,25.0,14.0,7.0,4.0,0.0541504,1,,Robert,,1.0,,1.0,,,1.0,1.0,,,,,,,0.0125,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,16.0,15.0,,,0.0,2.0,2.0,13.0,14.0,,,,9.0,22.0,6.9,1.0,0.0189591,0,,,,,1.0,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,
12117113,away,Cruzeiro,Arthur Viana,arthur-rodrigues-viana,Arthur Viana,F,20,180,178,M,1633843,EUR,1081728000,F,68,68,True,,,,,0.0,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117113,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
