match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_totalContest,stat_fouls,stat_blockedScoringAttempt,stat_accurateCross,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_errorLeadToAShot,stat_goals,stat_punches,stat_clearanceOffLine,stat_hitWoodwork,stat_totalOffside
11396355,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,45.0,35.0,19.0,9.0,31.0,37.0,4.0,8.0,1.0,11.0,1.0,4.0,5.0,1.0,1.0,90.0,58.0,7.3,11.0,0.00050502,0,0.2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396355,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,37.0,35.0,1.0,,18.0,18.0,17.0,20.0,,6.0,,,,,,85.0,53.0,7.4,4.0,0.704016,1,,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.3663,1.0,,,,,,,,,,,,,,,,,,,
11396355,home,VfB Stuttgart,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,82.0,73.0,5.0,1.0,49.0,52.0,24.0,30.0,6.0,10.0,,,,,,90.0,103.0,6.8,15.0,0.0184294,1,,,,2.0,5.0,1.0,2.0,,,,1.0,,,4.0,0.0351,1.0,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11396355,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,76.0,71.0,9.0,7.0,43.0,45.0,28.0,31.0,5.0,4.0,,,,,,90.0,93.0,7.4,6.0,0.0156339,1,,,,2.0,5.0,4.0,1.0,,,,2.0,1.0,,,0.0343,1.0,,,1.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,
11396355,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,55.0,49.0,3.0,2.0,20.0,22.0,29.0,33.0,2.0,4.0,,,,,,77.0,82.0,7.6,8.0,0.108023,1,,,,,3.0,6.0,2.0,,,,,6.0,3.0,1.0,0.0581,1.0,,,1.0,7.0,,,1.0,1.0,,,,,,,,,,,
11396355,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,57.0,48.0,,,21.0,22.0,27.0,36.0,4.0,10.0,,,,,,90.0,76.0,7.7,12.0,0.0382488,1,,,1.0,1.0,5.0,9.0,1.0,,,,1.0,5.0,3.0,,0.0293,3.0,,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11396355,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,75.0,69.0,3.0,,29.0,30.0,41.0,50.0,2.0,5.0,,,,,,90.0,91.0,7.4,11.0,0.149706,1,,,5.0,,3.0,3.0,1.0,,,1.0,1.0,3.0,3.0,,0.0557,2.0,,1.0,,1.0,,,,1.0,,1.0,0.1538,,,,,,,,
11396355,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,M,26,26,False,24.0,21.0,,,5.0,5.0,16.0,19.0,,5.0,,,,,,85.0,48.0,7.2,11.0,0.106352,8,,,,1.0,9.0,4.0,2.0,,1.0,5.0,,,,4.0,0.6522,1.0,,2.0,2.0,1.0,1.0,,5.0,2.0,1.0,,0.4918,denizundav,3.0,,,,,,
11396355,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,30.0,25.0,1.0,,4.0,6.0,22.0,25.0,,,,,,,,66.0,41.0,6.4,8.0,0.0420838,0,,,1.0,1.0,5.0,2.0,1.0,,,,,2.0,2.0,,,2.0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,
11396355,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,31.0,24.0,2.0,2.0,3.0,6.0,22.0,28.0,,6.0,,,,,,77.0,53.0,8.3,12.0,0.346592,4,,,3.0,1.0,9.0,7.0,6.0,1.0,,3.0,,2.0,2.0,2.0,0.8841,2.0,,,1.0,1.0,1.0,,5.0,1.0,,1.0,0.9429,,4.0,,1.0,,,,
