match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_totalContest,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369474,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,22.0,11.0,19.0,8.0,5.0,7.0,6.0,15.0,1.0,12.0,1.0,3.0,5.0,1.0,90.0,32.0,7.5,11.0,0.0015387,0,1.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,29.0,18.0,11.0,5.0,11.0,16.0,7.0,13.0,12.0,2.0,,,,,90.0,52.0,6.9,14.0,0.00670107,0,,True,2.0,10.0,5.0,10.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,31.0,21.0,9.0,4.0,10.0,12.0,11.0,19.0,12.0,1.0,,,,,90.0,49.0,6.9,11.0,0.00627496,1,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,1.0,0.0283,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,28.0,22.0,5.0,1.0,15.0,16.0,7.0,12.0,4.0,3.0,,,,,90.0,42.0,6.5,9.0,0.00113152,0,,,1.0,1.0,5.0,3.0,1.0,,,1.0,,,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,M,15,15,False,17.0,7.0,5.0,1.0,4.0,8.0,3.0,11.0,2.0,4.0,,,,,73.0,44.0,6.2,20.0,0.0106391,1,,,,,3.0,2.0,1.0,4.0,1.0,2.0,,,1.0,0.0192,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
11369474,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,14.0,8.0,2.0,,4.0,7.0,6.0,9.0,,5.0,,,,,66.0,29.0,7.8,10.0,0.379848,2,,,,3.0,3.0,6.0,2.0,1.0,1.0,,,,,0.0365,1.0,2.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.2393,2.0,,,,,,,
11369474,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,24.0,15.0,9.0,3.0,9.0,10.0,6.0,14.0,4.0,4.0,,,,,86.0,35.0,7.3,10.0,0.00479542,1,,,1.0,2.0,3.0,5.0,,1.0,2.0,1.0,,,,0.0233,1.0,,,,,,,1.0,,,1.0,,1.0,0.4319,1.0,1.0,,,,,,
11369474,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,19.0,16.0,2.0,1.0,9.0,10.0,7.0,11.0,,3.0,,,,,66.0,29.0,6.4,9.0,0.0645027,0,,,1.0,,7.0,2.0,1.0,,1.0,2.0,,,,,3.0,,,1.0,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,
11369474,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,M,22,22,False,25.0,23.0,3.0,2.0,11.0,12.0,12.0,18.0,4.0,8.0,,,,,90.0,51.0,7.0,12.0,0.10328,2,,,,,3.0,5.0,,2.0,1.0,2.0,,,1.0,0.0491,,,,3.0,2.0,,5.0,2.0,,,1.0,,,,1.0,,1.0,,,,,
11369474,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,False,11.0,9.0,,,6.0,6.0,3.0,7.0,4.0,2.0,,,,,73.0,26.0,6.8,7.0,0.0267407,2,,,,,6.0,1.0,,1.0,,2.0,,,,0.608,2.0,1.0,,,,,2.0,2.0,,,1.0,,2.0,0.4794,1.0,1.0,,1.0,4.0,,,
11369474,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,24.0,12.0,,,,1.0,12.0,23.0,2.0,2.0,,,,,90.0,38.0,6.9,14.0,0.167464,2,,,5.0,12.0,6.0,13.0,,2.0,2.0,1.0,,,1.0,0.3963,,,,,,,,,,,,,1.0,0.4628,,,,1.0,3.0,budimir_ante,,
11369474,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,True,8.0,6.0,,,,1.0,7.0,8.0,,1.0,,,,,24.0,11.0,6.6,2.0,0.0273132,0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
11369474,home,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,True,8.0,5.0,2.0,1.0,2.0,2.0,3.0,7.0,,,,,,,24.0,10.0,6.4,4.0,0.00833845,0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11369474,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,True,3.0,1.0,,,1.0,1.0,,3.0,,2.0,,,,,17.0,11.0,7.3,4.0,0.00073317,1,,,,1.0,1.0,2.0,,,1.0,,,,,0.002,,,,,,,1.0,1.0,,,,,1.0,0.5432,,1.0,,,,,,
11369474,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,8.0,5.0,,,,1.0,5.0,8.0,,,,,,,17.0,17.0,7.1,5.0,0.114869,0,,,,1.0,1.0,5.0,,,2.0,,,,,,,1.0,,,,,1.0,2.0,,,2.0,1.0,,,1.0,,,,,,,
11369474,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,True,3.0,1.0,2.0,1.0,1.0,1.0,,2.0,,2.0,,,,,12.0,6.0,6.8,2.0,4.55e-06,1,,,,1.0,,2.0,1.0,,1.0,,,,1.0,0.0197,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369474,away,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,30.0,19.0,24.0,13.0,12.0,12.0,7.0,18.0,1.0,17.0,1.0,2.0,4.0,,90.0,44.0,6.7,11.0,0.00276045,0,-0.8434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
11369474,away,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,44.0,33.0,9.0,4.0,16.0,19.0,18.0,27.0,2.0,4.0,,,,,90.0,64.0,6.6,15.0,0.0178764,0,,True,1.0,,2.0,4.0,,,,1.0,,,,,,,,1.0,1.0,,2.0,3.0,,1.0,3.0,,,,1.0,,,,,,,
11369474,away,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,False,15.0,11.0,5.0,1.0,8.0,9.0,3.0,6.0,1.0,1.0,,,,,45.0,21.0,6.2,5.0,0.00062726,0,,,1.0,,2.0,3.0,,1.0,,2.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
11369474,away,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,38.0,19.0,14.0,2.0,15.0,20.0,4.0,18.0,4.0,5.0,,,,,90.0,52.0,6.3,22.0,0.00304279,2,,,3.0,4.0,4.0,7.0,1.0,,1.0,,,,,0.0781,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,0.2841,,,1.0,,,,,
11369474,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,49.0,38.0,11.0,5.0,17.0,20.0,21.0,34.0,3.0,6.0,,,,,90.0,75.0,6.3,20.0,0.0133295,0,,,4.0,,6.0,2.0,3.0,2.0,2.0,1.0,,,,,1.0,,,,,,5.0,,,,,,,,,,,,,,,
11369474,away,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,10.0,6.0,2.0,1.0,,2.0,6.0,8.0,1.0,1.0,,,,,45.0,17.0,6.4,9.0,0.0220681,0,,,,1.0,3.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
11369474,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,53.0,46.0,9.0,7.0,21.0,22.0,27.0,40.0,,7.0,,,,,90.0,77.0,7.5,18.0,0.179572,0,,,2.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,,9.0,1.0,1.0,2.0,,,,,1.0,,,,,,,
11369474,away,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,False,28.0,22.0,3.0,1.0,11.0,13.0,11.0,15.0,1.0,4.0,,,,,90.0,39.0,7.1,8.0,0.00996556,1,,,7.0,1.0,9.0,3.0,1.0,1.0,,1.0,,,,0.0245,,1.0,1.0,2.0,2.0,,,,,,,,1.0,0.1633,,1.0,,,,,,
