match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_wonTackle,stat_totalOffside,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_errorLeadToAShot,captain,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goodHighClaim,stat_goals
14083263,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,14.0,14.0,0.0,14.0,14.0,11.0,2.0,3.0,1.0,1.0,90.0,25.0,7.0,6.694e-05,15.670800745695,3.0,9.0399605965132,0.7969,0,-0.3652,0.01,0.02,-0.06,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,61.0,54.0,0.0,24.0,25.0,8.0,,,,,90.0,74.0,6.4,0.03098,120.31164275377,16.0,65.235346413257,,1,,0.1,0.18,-0.33,,4.0,4.0,30.0,36.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0322,13.93815650455,14.073645192344,1.0,-0.05,,,,,,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,101.0,93.0,0.0,41.0,43.0,6.0,,,,,90.0,114.0,6.9,0.0259602,232.40603121221,33.0,139.407130438,,2,,0.27,0.19,-0.03,,4.0,2.0,52.0,58.0,,4.0,5.0,6.0,6.0,,,,,,2.0,9.0,0.2643,,,,-0.54,2.0,4.0,1.0,1.0,1.0,1.0,0.5016,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4751,M,,807771,EUR,881971200,D,17,17,False,85.0,78.0,0.0,32.0,32.0,7.0,,,,,90.0,96.0,6.9,0.0273874,216.63481229383,29.0,163.95754745923,,0,,0.06,0.36,-0.18,,3.0,1.0,46.0,53.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,11.0,,17.349014104169,37.894614587291,2.0,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,3,3,False,35.0,32.0,0.0,5.0,5.0,1.0,,,,,45.0,43.0,6.4,0.0346126,45.944916246654,8.0,12.913515520567,,0,,0.25,-0.03,-0.18,,1.0,1.0,27.0,30.0,2.0,1.0,,2.0,1.0,,,,,,1.0,6.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,20,20,False,37.0,27.0,0.0,3.0,3.0,2.0,,,,,90.0,54.0,6.1,0.0454475,129.84872941336,19.0,98.156382932354,,0,,-0.37,0.06,-0.12,,,,24.0,34.0,4.0,,,5.0,3.0,1.0,,4.0,1.0,,1.0,20.0,,12.957625309692,15.619469389195,1.0,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,
14083263,home,Atlético Madrid,Rodrigo Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182,2675,M,,1391752,EUR,1110844800,M,4,4,False,43.0,38.0,0.0,14.0,15.0,2.0,,,,,55.0,46.0,6.3,0.0194516,95.184215416447,9.0,63.984921958446,,1,,-0.05,0.12,-0.16,,,,24.0,28.0,,,1.0,2.0,1.0,,,1.0,,,1.0,7.0,0.0079,8.4770699382727,8.6296827867541,1.0,-0.05,,,,,,,,,,,,Rodri,Mendoza,1.0,1.0,,,,,,,
14083263,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,132.0,121.0,0.0,39.0,40.0,7.0,,,,,90.0,148.0,7.7,0.518921,491.6697206312,49.0,314.43759353873,,0,,0.69,0.34,0.16,,5.0,2.0,82.0,92.0,6.0,,,3.0,2.0,,1.0,1.0,1.0,,2.0,16.0,,38.826651978372,82.526379766012,3.0,,,3.0,,2.0,1.0,,,1.0,,,2.0,,,,,True,2.0,,,,,
14083263,home,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171,27604,M,thiago_almada23,944660,EUR,988243200,M,11,11,False,29.0,26.0,0.0,5.0,5.0,2.0,,,,,45.0,33.0,6.8,0.0368901,102.17024853886,13.0,42.790382137927,,0,,0.0,0.19,-0.05,,1.0,1.0,21.0,24.0,,,,,2.0,,,,,,,3.0,,14.83643923116,28.497084359518,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,13.0,10.0,0.0,4.0,4.0,3.0,,,,,45.0,17.0,6.5,0.0193962,18.970853005597,4.0,-4.1924031402258,,1,,0.0,0.07,-0.04,,,,6.0,9.0,,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,0.0576,,,,-0.33,1.0,,,,,,0.3447,,,,1.0,,,,,,,,,,,
14083263,home,Atlético Madrid,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,22,22,False,22.0,20.0,0.0,1.0,1.0,3.0,,,,,70.0,33.0,6.3,0.0599433,80.384286998322,12.0,25.939684019257,,2,,0.08,-0.43,-0.01,,,,19.0,21.0,1.0,,,4.0,1.0,,2.0,2.0,1.0,,1.0,8.0,0.0546,,,,-0.41,,,,,,,,,2.0,,1.0,,,2.0,,,,,,,,
14083263,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,True,53.0,49.0,0.0,26.0,27.0,3.0,,,,,45.0,56.0,7.1,0.0120643,144.2280892337,21.0,96.269399127081,,0,,0.08,0.16,0.17,,3.0,1.0,23.0,26.0,,,3.0,,3.0,,,,,,,5.0,,13.616788444428,21.174118541276,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,10,10,True,24.0,19.0,0.0,3.0,3.0,,,,,,45.0,42.0,6.5,0.0941624,217.596683815,23.0,135.60675524271,,0,,0.19,0.21,-0.02,,2.0,,16.0,21.0,5.0,,,5.0,2.0,,1.0,3.0,1.0,,3.0,15.0,,29.967775523432,39.965589435755,2.0,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,2.0,,,,,
14083263,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,2.0,2.0,0.0,1.0,1.0,,,,,,45.0,5.0,6.6,0.00047781,7.5990673769878,1.0,-5.2180172544802,,2,,-0.03,-0.21,0.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,0.2021,,,,0.02,2.0,,,,,,0.4639,,,,,,,,,,,1.0,1.0,,,
14083263,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,True,13.0,10.0,0.0,1.0,2.0,1.0,,,,,35.0,23.0,6.8,0.204497,23.927446345669,4.0,6.3452811800469,,1,,0.29,-0.49,-0.01,,2.0,2.0,9.0,11.0,3.0,,1.0,1.0,1.0,,,1.0,,,,6.0,0.0554,,,,-0.09,,,,,,,,,2.0,,2.0,,,1.0,,,2.0,,,1.0,,
14083263,home,Atlético Madrid,Obed Vargas,obed-vargas,O. Vargas,M,21,175,4395,M,,1119345,EUR,1123200000,M,21,21,True,14.0,12.0,0.0,3.0,3.0,,,,,,20.0,16.0,6.6,0.0130655,48.920767277535,6.0,40.726663866016,,0,,0.02,0.07,0.0,,3.0,1.0,9.0,11.0,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,Obed Vargas,,,,,,,,,,
14083263,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Salvi Esquivel,salvi-esquivel,S. Esquivel,G,31,193,254,M,,1179149,EUR,1128038400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvi Esquivel,,,,,,,,,,
14083263,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083263,home,Atlético Madrid,Javi Serrano,javier-serrano,J. Serrano,M,42,178,350,M,,1019320,EUR,1042675200,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083263,away,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,,964983,EUR,869788800,G,1,1,False,43.0,23.0,0.0,18.0,19.0,10.0,5.0,5.0,,,90.0,57.0,8.3,0.00120009,56.745111116874,10.0,24.867600531511,0.6748,0,1.3102,0.2,0.02,0.3,0.52,33.0,13.0,5.0,24.0,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14083263,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,,893062,EUR,827452800,D,24,24,False,43.0,31.0,0.0,19.0,26.0,6.0,,,,,90.0,61.0,7.1,0.00438057,83.077279816043,11.0,59.067439406602,,0,,0.11,0.06,0.15,,11.0,6.0,12.0,17.0,,,,2.0,3.0,2.0,,,,,,15.0,,,,,,,2.0,,3.0,3.0,3.0,,2.0,,,1.0,,,,,True,,,,,,
14083263,away,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,,305278,EUR,745459200,D,3,3,False,34.0,33.0,0.0,26.0,26.0,1.0,,,,,90.0,54.0,7.6,0.00159639,54.051830814061,9.0,9.4405999269382,,0,,0.1,0.12,0.71,,4.0,3.0,7.0,8.0,,3.0,2.0,3.0,4.0,,,,,,,1.0,,,,,,,14.0,,,1.0,,,,,1.0,,,,,,,,,,,,
14083263,away,Real Betis,Natan,natan,Natan,D,4,188,3251,M,,1015287,EUR,981417600,D,4,4,False,27.0,26.0,0.0,25.0,25.0,,,,,,90.0,36.0,6.9,0.00019808,88.643905735889,11.0,26.039145442907,,0,,0.0,0.02,0.3,,1.0,,1.0,2.0,,3.0,,3.0,2.0,,,,,,,1.0,,,,,,,5.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
14083263,away,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,,67769,EUR,714700800,D,12,12,False,23.0,21.0,0.0,12.0,13.0,,,,,,90.0,36.0,6.9,0.00632067,53.513796480773,9.0,-5.2399057277637,,0,,0.05,-0.05,0.18,,3.0,2.0,9.0,10.0,,,,,1.0,,,,,,,2.0,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,
14083263,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,False,38.0,31.0,0.0,12.0,15.0,3.0,,,,,70.0,51.0,6.7,0.0183613,63.617236916034,11.0,22.711331935192,,0,,0.02,0.09,-0.04,,2.0,1.0,19.0,23.0,3.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,13.0,,11.808316672712,11.809332284257,1.0,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,
14083263,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,21,21,False,39.0,37.0,0.0,22.0,22.0,4.0,,,,,90.0,50.0,7.3,0.00834458,154.46143551314,24.0,15.775400112517,,0,,0.06,0.12,0.34,,1.0,1.0,15.0,17.0,,,,2.0,5.0,,1.0,1.0,1.0,,1.0,4.0,,,,,,,3.0,1.0,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,
