match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonTackle,stat_dispossessed,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_goals
11352630,home,Burnley,James Trafford,,,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,75.0,69.0,10.0,4.0,69.0,72.0,3.0,1.0,1.0,7.0,1.0,2.0,3.0,90.0,86.0,7.1,6.0,0.0,0.0,0.00035662,0,-0.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352630,home,Burnley,Connor Roberts,,,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,False,54.0,47.0,1.0,,21.0,24.0,33.0,,4.0,6.0,,,,90.0,71.0,6.8,13.0,0.0,0.0,0.0337924,0,,26.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352630,home,Burnley,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,123.0,109.0,12.0,6.0,76.0,83.0,40.0,3.0,3.0,9.0,,,,90.0,128.0,7.1,14.0,0.0,0.0,0.280711,0,,33.0,,3.0,3.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11352630,home,Burnley,Jordan Beyer,,,jordan-beyer,J. Beyer,D,36,187,325,M,927175,EUR,958694400,D,5,5,False,109.0,101.0,4.0,1.0,83.0,87.0,22.0,1.0,3.0,6.0,,,,90.0,116.0,6.8,8.0,0.0,0.0,0.00862848,0,,18.0,,2.0,4.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11352630,home,Burnley,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,42.0,36.0,6.0,3.0,15.0,18.0,29.0,2.0,4.0,2.0,,,,90.0,62.0,7.1,12.0,0.0,0.0,0.0181279,0,,22.0,5.0,,,2.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11352630,home,Burnley,Aaron Ramsey,,,aaron-ramsey,A. Ramsey,M,30,180,736,M,1000142,EUR,1043107200,M,21,21,False,29.0,23.0,3.0,2.0,8.0,10.0,20.0,2.0,8.0,4.0,,,,73.0,49.0,7.7,13.0,0.0512,0.2912,0.434703,2,,15.0,1.0,,3.0,1.0,3.0,2.0,,,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,
11352630,home,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,66.0,59.0,4.0,3.0,30.0,33.0,33.0,1.0,3.0,6.0,,,,90.0,72.0,7.3,8.0,0.0,0.0,0.194805,0,,29.0,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,
11352630,home,Burnley,Josh Brownhill,,,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,37.0,30.0,4.0,2.0,9.0,11.0,29.0,1.0,4.0,7.0,,,,86.0,49.0,7.4,10.0,0.0911,0.0,0.208621,1,,22.0,3.0,,1.0,2.0,2.0,1.0,,,3.0,,,1.0,,1.0,,,,,2.0,,True,1.0,1.0,,,,,
11352630,home,Burnley,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,F,7,7,False,15.0,15.0,,,6.0,6.0,10.0,,1.0,,,,,20.0,18.0,6.7,1.0,0.0,0.0,0.00957859,0,,9.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352630,home,Burnley,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,12.0,10.0,1.0,1.0,2.0,3.0,9.0,,2.0,2.0,,,,73.0,22.0,6.6,6.0,0.4626,0.089,0.00989656,2,,8.0,,2.0,3.0,,,2.0,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,
11352630,home,Burnley,Luca Koleosho,Luca Koleosho,,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,F,30,30,False,21.0,17.0,,,6.0,6.0,16.0,,5.0,4.0,,,,73.0,38.0,6.8,11.0,0.0498,0.0,0.0166169,2,,11.0,1.0,,7.0,,,1.0,2.0,,,,,,1.0,7.0,4.0,,,1.0,,2.0,,1.0,,,,,,
11352630,home,Burnley,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,F,31,31,True,34.0,30.0,,,10.0,10.0,32.0,,2.0,4.0,,,,70.0,48.0,6.8,15.0,0.0,0.0,0.0301343,0,,20.0,8.0,1.0,3.0,1.0,1.0,,,,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,
11352630,home,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,F,34,34,True,8.0,7.0,1.0,1.0,5.0,5.0,4.0,,2.0,1.0,,,,17.0,12.0,7.1,2.0,0.1279,0.2068,0.00146666,1,,2.0,1.0,,1.0,,,,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,
11352630,home,Burnley,Sander Berge,,,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,True,16.0,14.0,,,2.0,3.0,13.0,1.0,2.0,1.0,,,,17.0,18.0,7.0,2.0,0.2098,0.0,0.00912194,1,,12.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,
11352630,home,Burnley,Jay Rodriguez,,,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,1.0,,,,,,1.0,,,,,,,17.0,3.0,6.7,1.0,0.0769,0.0,0.0,1,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
