match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_punches,stat_clearanceOffLine
10388388,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,40.0,30.0,16.0,6.0,28.0,31.0,2.0,9.0,1.0,1.0,1.0,8.0,1.0,3.0,3.0,1.0,1.0,90.0,52.0,7.0,10.0,0.0683,0.0,0.00354321,1.0,1,-0.1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388388,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,93.0,87.0,5.0,2.0,47.0,48.0,40.0,46.0,,,1.0,8.0,,,,,,90.0,102.0,6.9,8.0,0.1044,0.2031,0.0379657,,1,,1.0,3.0,5.0,5.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388388,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,D,29,29,False,92.0,84.0,10.0,6.0,44.0,46.0,40.0,46.0,,1.0,1.0,9.0,,,,,,90.0,103.0,7.1,9.0,0.248,0.0,0.0305228,,2,,,1.0,2.0,2.0,4.0,,1.0,4.0,,,1.0,1.0,True,2.0,,,,,,,,,,,,,,,
10388388,home,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,55.0,49.0,2.0,1.0,25.0,25.0,24.0,31.0,1.0,,,6.0,,,,,,90.0,81.0,7.0,10.0,0.0,0.0,0.649931,2.0,0,,1.0,,1.0,3.0,10.0,1.0,,,1.0,,1.0,,,3.0,,,mickyvdven,2.0,5.0,5.0,,,,,,,,,
10388388,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,57.0,49.0,6.0,4.0,21.0,22.0,29.0,36.0,,,3.0,5.0,,,,,,90.0,84.0,7.3,14.0,0.1511,0.125,0.371376,1.0,1,,1.0,,2.0,2.0,6.0,,1.0,,3.0,2.0,4.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,
10388388,home,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,False,15.0,12.0,2.0,2.0,5.0,7.0,7.0,8.0,,1.0,,,,,,,,45.0,21.0,6.4,4.0,0.034,0.0,0.0102834,,1,,,,1.0,5.0,3.0,4.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,
10388388,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,63.0,57.0,11.0,7.0,25.0,25.0,32.0,44.0,,,1.0,6.0,,,,,,90.0,79.0,7.2,13.0,0.0418,0.0,0.0332934,,1,,6.0,1.0,1.0,2.0,5.0,1.0,,1.0,3.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,
10388388,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,38.0,33.0,1.0,1.0,16.0,17.0,17.0,22.0,1.0,,,6.0,,,,,,80.0,49.0,7.0,9.0,0.1532,0.0,0.0562042,2.0,1,,1.0,1.0,1.0,4.0,3.0,2.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,
10388388,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,21.0,13.0,2.0,,1.0,1.0,13.0,22.0,,,,1.0,,,,,,66.0,30.0,7.3,12.0,0.4384,1.1249,0.387166,2.0,2,,2.0,1.0,,1.0,,,2.0,1.0,,,2.0,,,,,,jakub.kaminskii,,,,1.0,,,1.0,1.0,1.0,1.0,,
10388388,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,23.0,18.0,1.0,1.0,4.0,4.0,15.0,23.0,,1.0,,6.0,,,,,,66.0,48.0,7.3,15.0,0.3026,0.0901,0.216377,2.0,2,,4.0,1.0,1.0,9.0,8.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,,4.0,,,,2.0,3.0,2.0,1.0,,,,,,,,
