match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,captain,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_totalCross,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_challengeLost,stat_bigChanceMissed
10556826,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,60.0,37.0,37.0,14.0,30.0,31.0,7.0,29.0,9.0,2.0,3.0,90.0,69.0,7.6,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556826,home,Torino,David Zima,zima-david,D. Zima,D,4,190,299,M,963084,EUR,973641600,D,6,6,False,52.0,47.0,3.0,1.0,37.0,40.0,10.0,12.0,3.0,,,90.0,68.0,7.9,5.0,1,4.0,6.0,2.0,1.0,1.0,6.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10556826,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,842,M,831677,EUR,943574400,D,3,3,False,48.0,40.0,5.0,5.0,24.0,30.0,16.0,18.0,5.0,,,90.0,62.0,8.3,8.0,1,2.0,3.0,7.0,1.0,1.0,4.0,3.0,,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10556826,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,52.0,46.0,6.0,5.0,38.0,42.0,8.0,10.0,8.0,,,90.0,66.0,7.7,7.0,0,2.0,2.0,7.0,,,3.0,5.0,,,,,7.0,,,,,,,True,1.0,1.0,,,,,,,,,
10556826,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12176,M,978285,EUR,977702400,M,17,17,False,50.0,40.0,6.0,3.0,21.0,26.0,19.0,24.0,5.0,,,73.0,70.0,6.0,19.0,1,,10.0,2.0,1.0,,1.0,,,2.0,,,1.0,4.0,1.0,,,,1.0,,,,stephane_singo,5.0,,,,,,,
10556826,home,Torino,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,10,10,False,47.0,42.0,4.0,2.0,15.0,17.0,27.0,31.0,7.0,,,90.0,56.0,6.7,8.0,1,,3.0,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,
10556826,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4143,M,930189,EUR,998352000,M,28,28,False,36.0,32.0,6.0,5.0,14.0,16.0,18.0,22.0,6.0,,,73.0,55.0,6.9,10.0,2,,4.0,5.0,1.0,,,2.0,4.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,2.0,2.0,1.0,,,,,
10556826,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1449,M,798147,EUR,791596800,M,27,27,False,74.0,58.0,17.0,12.0,29.0,31.0,29.0,45.0,7.0,,,90.0,101.0,7.7,20.0,3,,2.0,5.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,,2.0,,,1.0,,,2.0,2.0,1.0,,,,
10556826,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5495,M,357596,EUR,875923200,F,16,16,False,34.0,29.0,4.0,4.0,10.0,12.0,19.0,22.0,5.0,,,81.0,46.0,6.8,14.0,0,,5.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,4.0,niksivlasic_,5.0,,,1.0,,,,
10556826,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4618,M,802665,EUR,824342400,F,49,49,False,26.0,22.0,1.0,,3.0,6.0,20.0,22.0,3.0,,,62.0,46.0,6.8,14.0,2,,8.0,3.0,1.0,1.0,,,2.0,,,,,9.0,1.0,,,,3.0,,,1.0,n.radonjic7,,2.0,1.0,,1.0,,,
10556826,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,925,M,839226,EUR,984787200,F,11,11,False,13.0,10.0,,,1.0,1.0,9.0,12.0,,,,73.0,21.0,7.1,8.0,1,3.0,9.0,3.0,1.0,1.0,,,,4.0,,,2.0,,,1.0,,,1.0,,,2.0,,2.0,,,,,,,
10556826,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1022,M,802149,EUR,899856000,F,7,7,True,3.0,2.0,,,,1.0,2.0,2.0,2.0,,,28.0,7.0,6.5,3.0,1,3.0,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,
10556826,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1113,M,1012248,EUR,981763200,F,23,23,True,7.0,6.0,1.0,1.0,,,6.0,7.0,,,,17.0,12.0,6.7,2.0,1,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,
10556826,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1019,M,233826,EUR,827625600,D,19,19,True,11.0,7.0,,,2.0,5.0,6.0,9.0,1.0,,,17.0,17.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,1.0,1.0,,,
10556826,home,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,556,M,928777,EUR,963964800,M,21,21,True,8.0,6.0,,,3.0,5.0,3.0,3.0,,,,17.0,12.0,6.6,4.0,0,,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
10556826,home,Torino,Matthew Garbett,matthew-garbett,M. Garbett,M,28,188,184,M,1002607,EUR,1018656000,M,36,36,True,1.0,,,,,,,1.0,,,,9.0,4.0,6.3,2.0,0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10556826,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,86,M,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556826,home,Torino,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
