match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork,stat_interceptionWon,stat_goodHighClaim,stat_penaltyFaced,stat_blockedScoringAttempt,stat_penaltyConceded
14572755,home,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184.0,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,home,BSC Young Boys,Saidy Janko,saidy-janko,S. Janko,D,17,178.0,272,M,348362,EUR,814320000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,home,BSC Young Boys,Olivier Mambwa,olivier-mambwa,O. Mambwa,D,57,187.0,180,M,1926084,EUR,1228435200,D,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Olivier Mambwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,home,BSC Young Boys,Alan Virginius,alan-virginius,A. Virginius,F,7,175.0,548,M,1048014,EUR,1041552000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,home,BSC Young Boys,Ebrima Colley,colley-ebrima,E. Colley,F,11,179.0,640,M,928106,EUR,949363200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Hendrik Bonmann,hendrik-bonmann,H. Bonmann,G,39,192.0,101,M,254461,EUR,759196800,G,39,39,False,44.0,26.0,29.0,11.0,0.0,20.0,21.0,6.0,23.0,15.0,2.0,3.0,,,90.0,53.0,6.8,18.0,0.00226512,0.3572,0,-0.2739,0.19,0.02,-0.14,0.1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
14572755,away,Ludogorets,Olivier Verdon,olivier-verdon,O. Verdon,D,24,190.0,1170,M,889680,EUR,812851200,D,24,24,False,44.0,38.0,6.0,3.0,0.0,29.0,30.0,9.0,14.0,3.0,,,,,90.0,45.0,5.9,6.0,0.0029906,,0,,0.05,0.01,-0.52,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190.0,98,M,811562,EUR,804297600,D,4,4,False,41.0,32.0,7.0,2.0,0.0,26.0,28.0,6.0,13.0,2.0,,,,,90.0,63.0,6.0,9.0,0.00342476,,1,,0.1,0.1,-0.83,,,,,,3.0,9.0,,,,,9.0,3.0,,2.0,,,,3.0,,4.0,,,,0.0626,-0.03,,,,,,,,,3.0,,,1.0,1.0
14572755,away,Ludogorets,Anton Nedyalkov,anton-nedyalkov,A. Nedyalkov,D,3,182.0,138,M,173521,EUR,736128000,D,3,3,False,54.0,44.0,10.0,5.0,0.0,31.0,34.0,13.0,20.0,3.0,,,,,90.0,70.0,6.4,12.0,0.00627802,,0,,0.06,0.12,-0.34,,,,,,4.0,5.0,,,,,7.0,2.0,1.0,,,2.0,,,True,3.0,,2.0,,,,,,,,,,,,1.0,,,,
14572755,away,Ludogorets,Stanislav Ivanov,stanislav-ivanov,S. Ivanov,M,99,177.0,186,M,833643,EUR,924220800,M,99,99,False,12.0,9.0,,,0.0,5.0,6.0,4.0,6.0,1.0,,,,,64.0,29.0,6.3,8.0,0.00117635,,0,,-0.01,-0.26,-0.13,,,,,,4.0,3.0,1.0,2.0,,,1.0,3.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,
14572755,away,Ludogorets,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,216,M,921089,EUR,931046400,M,23,23,False,26.0,22.0,4.0,3.0,0.0,6.0,8.0,16.0,18.0,4.0,,,,,78.0,38.0,7.1,4.0,0.0139324,,0,,0.18,0.05,0.13,,,,,,1.0,6.0,,,,,3.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
14572755,away,Ludogorets,Petar Stanić,petar-stanic,P. Stanić,M,14,186.0,983,M,1128120,EUR,997747200,M,14,14,False,24.0,18.0,4.0,1.0,0.0,11.0,12.0,7.0,12.0,4.0,,,,,90.0,44.0,7.7,14.0,0.428382,,3,,0.25,0.42,-0.19,,,,3.0,1.0,3.0,2.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,,4.0,1.0,,,,,2.0,0.1575,0.5,1.0,1.0,,0.6306,,,,,1.0,,,,
14572755,away,Ludogorets,Joel Andersson,joel-andersson,J. Andersson,D,2,178.0,103,M,791954,EUR,847670400,M,2,2,False,24.0,19.0,1.0,,0.0,11.0,14.0,8.0,10.0,,,,,,90.0,33.0,6.3,6.0,0.0939035,,0,,0.14,0.09,-0.14,,,,1.0,,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Filip Kaloč,filip-kaloc,F. Kaloč,M,26,190.0,137,M,941394,EUR,951609600,F,26,26,False,27.0,22.0,1.0,1.0,0.0,10.0,11.0,12.0,16.0,4.0,,,,,78.0,34.0,6.7,6.0,0.0116914,,1,,-0.02,0.16,0.14,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.0162,-0.03,1.0,,,0.0398,,,,,1.0,,,,
14572755,away,Ludogorets,Bernard Tekpetey,bernard-tekpetey,B. Tekpetey,M,37,172.0,802,M,831399,EUR,873244800,F,37,37,False,10.0,7.0,,,1.0,2.0,3.0,5.0,7.0,3.0,,,,,64.0,26.0,6.4,10.0,0.046647,,4,,0.18,0.04,-0.01,,,,,,6.0,2.0,,1.0,,,,,,2.0,2.0,1.0,5.0,3.0,,,,1.0,4.0,0.2063,-0.44,,,,,,,,,1.0,,,,
14572755,away,Ludogorets,Caio Vidal,caio-vidal,Caio Vidal,M,11,174.0,463,M,1067629,EUR,973296000,F,11,11,False,29.0,25.0,1.0,1.0,0.0,9.0,10.0,16.0,19.0,1.0,,,,,90.0,43.0,6.4,11.0,0.0955831,,2,,-0.11,0.41,-0.11,,Caio Vidal,,1.0,,6.0,4.0,2.0,,,,,,,3.0,1.0,2.0,5.0,1.0,,1.0,,1.0,1.0,0.2155,-0.54,1.0,,,0.1179,,,1.0,,,,,,
14572755,away,Ludogorets,Son,son,Son,D,17,179.0,216,M,597716,EUR,764985600,D,17,17,True,13.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,11.0,1.0,,,,,26.0,24.0,6.6,6.0,0.00904045,,1,,0.02,0.02,-0.05,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,0.2636,-0.55,,,,,1.0,,,,,,,,
14572755,away,Ludogorets,Yves Erick Bile,yves-erick-bile,Y. E. Bile,F,29,181.0,328,M,1481921,EUR,1103846400,F,29,29,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,26.0,8.0,6.4,2.0,0.059625,,2,,-0.05,0.13,-0.01,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,2.0,0.0464,-0.48,,,,,,,1.0,,,,,,
14572755,away,Ludogorets,Ivajlo Chochev,ivajlo-chochev,I. Chochev,M,18,187.0,311,M,94681,EUR,729993600,M,18,18,True,1.0,,,,0.0,,1.0,,,,,,,,12.0,2.0,6.5,2.0,,,0,,-0.12,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Ivan Yordanov,ivan-yordanov,I. Yordanov,M,82,170.0,82,M,987212,EUR,973555200,M,82,82,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,12.0,7.0,7.7,1.0,0.00170863,,1,,0.02,0.0,0.13,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.0243,0.56,1.0,1.0,,0.0584,,,,,,,,,
14572755,away,Ludogorets,Damyan Hristov,damyan-hristov,D. Hristov,G,67,188.0,28,M,1091865,EUR,1036800000,G,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Damyan Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Zlatomir Stoimenov,zlatomir-stoimenov,Z. Stoimenov,G,69,,6,M,1563519,EUR,1165708800,G,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Simeon Shishkov,simeon-shishkov,S. Shishkov,D,42,,33,M,1417073,EUR,1147910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Simeon Shishkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Erick Marcus,erick-marcus,Erick Marcus,M,77,172.0,690,M,1403439,EUR,1078099200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Metodiy Stefanov,stefanov-metodiy,M. Stefanov,M,80,180.0,21,M,888366,EUR,965433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Metodiy,Stefanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Georgi Penev,georgi-penev,G. Penev,M,81,,12,M,2163297,EUR,1167609600,M,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Georgi,Penev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572755,away,Ludogorets,Matheus Machado Ferreira,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
