match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonTackle,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,captain,player_firstName,player_lastName,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_outfielderBlock
12501578,home,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,True,6.0,5.0,,,0.0,,,6.0,9.0,,2.0,,,,,,,13.0,14.0,6.7,3.0,0.16797,1,,3.0,1.0,,,,,,,1.0,,,0.0978,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,
12501578,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,9,9,True,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,13.0,4.0,6.5,3.0,,0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,Santiago Castro,,,,,,,,
12501578,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,True,2.0,2.0,2.0,2.0,0.0,,,2.0,2.0,,,,,,,,,9.0,2.0,6.6,,0.00072027,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,8.0,3.0,6.3,,0.0284418,1,,,,1.0,1.0,,,,,,,,0.2196,,1.0,,,,,1.0,,,,,,,1.0,,,,
12501578,home,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186,392,M,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Oussama El Azzouzi,,,,,,o.elazzouzi,,
12501578,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,home,Bologna,Estanis Pedrola,estanis-pedrola,E. Pedrola,F,39,185,755,M,1142256,EUR,1061683200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,False,59.0,39.0,27.0,7.0,0.0,36.0,39.0,3.0,20.0,,,5.0,,1.0,2.0,1.0,1.0,90.0,67.0,6.5,21.0,0.00254104,0,-0.1463,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,yannsommer,1.0,
12501578,away,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,787505,EUR,827971200,D,28,28,False,41.0,37.0,4.0,2.0,0.0,29.0,30.0,8.0,11.0,3.0,5.0,2.0,1.0,,,,,90.0,56.0,6.9,5.0,0.0166486,0,,,,1.0,2.0,1.0,,,10.0,1.0,,,,,,,,,,,,,,,,1.0,,,benpavard21,,1.0
12501578,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,31.0,25.0,2.0,,0.0,25.0,27.0,,4.0,6.0,7.0,1.0,,,,,,90.0,45.0,6.7,7.0,0.00010855,0,,,,1.0,4.0,1.0,,,8.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,
12501578,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,False,29.0,23.0,4.0,1.0,0.0,20.0,21.0,3.0,8.0,4.0,6.0,3.0,,,,,,65.0,39.0,6.8,8.0,0.00276274,1,,,,,4.0,,,,1.0,2.0,,4.0,0.0842,,,2.0,,,,1.0,,,,,,,,,alessandrobastoni,,
12501578,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,M,36,36,False,17.0,14.0,2.0,1.0,0.0,6.0,7.0,8.0,12.0,,4.0,3.0,2.0,,,,,88.0,36.0,6.9,6.0,0.0188753,0,,2.0,,1.0,4.0,,,,4.0,2.0,1.0,2.0,,,,2.0,,,1.0,,,,,,1.0,,,,,,
12501578,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,False,34.0,26.0,5.0,1.0,0.0,12.0,12.0,14.0,23.0,1.0,3.0,3.0,1.0,,,,,90.0,44.0,6.3,13.0,0.0978609,1,,1.0,,,6.0,2.0,,,1.0,1.0,1.0,3.0,0.0417,,,,1.0,,,1.0,,,,,,,,,nicolo_barella,,
12501578,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,53.0,42.0,5.0,2.0,0.0,20.0,24.0,27.0,36.0,3.0,4.0,5.0,,,,,,90.0,67.0,7.7,15.0,0.38212,0,,7.0,5.0,,5.0,1.0,,,1.0,1.0,1.0,5.0,,,6.0,1.0,,,2.0,,,,,,,,,,HÇalhanoğlu,,
12501578,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,25.0,22.0,,,0.0,12.0,13.0,10.0,12.0,,4.0,3.0,1.0,,,,,64.0,31.0,6.9,3.0,0.0114038,0,,,,,2.0,,,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,micki_taryan,,
12501578,away,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,M,30,30,False,37.0,33.0,3.0,2.0,0.0,16.0,19.0,17.0,18.0,6.0,13.0,5.0,3.0,,,,,90.0,64.0,7.7,6.0,0.0476353,4,,,,5.0,5.0,,,,7.0,3.0,,,0.3744,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,
12501578,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,18.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,17.0,2.0,4.0,3.0,,,,,,88.0,30.0,6.8,11.0,0.0113663,1,,,,1.0,4.0,,,1.0,1.0,2.0,2.0,1.0,0.0415,0.173,,1.0,2.0,,1.0,,,True,,,1.0,2.0,,,LautaroM,,
12501578,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,False,21.0,18.0,,,0.0,7.0,8.0,11.0,14.0,,4.0,4.0,3.0,,,,,69.0,31.0,6.9,6.0,0.0161497,1,,1.0,,3.0,6.0,,,,1.0,1.0,1.0,1.0,0.0768,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,tucocorrea,,
12501578,away,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,835600,EUR,937958400,M,16,16,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,26.0,8.0,6.6,,0.00575145,0,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,davidefrrattesi_22,,1.0
12501578,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,D,32,32,True,6.0,2.0,,,0.0,1.0,2.0,2.0,6.0,,,1.0,,,,,,25.0,13.0,6.4,6.0,0.0494819,0,,2.0,1.0,2.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,dimarco32,,
12501578,away,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,99,99,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,21.0,6.0,6.4,4.0,0.00040786,0,,,,2.0,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,mehditaremi9,,
12501578,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,906275,EUR,975456000,D,31,31,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,9.0,3.0,6.3,,0.00079029,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12501578,away,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,21927,EUR,608947200,F,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,9.0,1.0,6.5,,9.36e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m.arnautovic7,,
12501578,away,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,away,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,away,Inter,Matteo Cocchi,matteo-cocchi,M. Cocchi,D,43,178,1004,M,1416579,EUR,1170288000,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Matteo Cocchi,,,,,,,,
12501578,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefandevrij,,
12501578,away,Inter,Thomas Berenbruch,thomas-berenbruch,T. Berenbruch,M,44,176,924,M,1488281,EUR,1117497600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501578,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KristjanAsllani,,
12501578,away,Inter,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nico_zale,,
